GLOBALEVENTID,count,GoldsteinScale
561172443,1,-5.0
561172686,1,-10.0
561173050,1,4.0
561173277,1,-6.5
561173350,1,0.0
561173382,1,7.0
561173400,1,1.9
561173551,1,1.9
561173626,1,-5.0
561173729,1,-10.0
561173800,1,4.0
561174294,1,-4.0
561174461,1,7.0
513222747,1,8.0
513223139,2,8.3
513223225,1,3.4
513223688,1,5.0
513223691,1,-2.0
513223917,1,3.4
513224244,1,5.0
513224458,1,7.0
513225044,1,4.0
513225161,1,1.9
503439596,1,4.0
503439767,1,3.4
503439929,1,4.0
503439984,1,-10.0
503440096,1,7.0
503440230,1,5.0
503440344,1,3.0
503441111,1,0.4
531806083,1,3.4
531806172,1,4.0
531806755,1,7.0
531806835,1,3.4
531806886,1,2.8
531806924,5,-2.0
531807299,1,1.9
531807303,1,3.0
531807632,1,-5.0
600476443,1,2.8
600476549,1,7.4
600476655,1,0.0
600476945,1,7.0
600477087,1,6.0
600477267,1,3.2
600477403,1,-5.0
600477547,1,6.0
600477620,1,8.0
600478285,1,1.9
600478344,1,-2.0
590315198,1,-2.0
590315503,1,0.0
590315779,1,4.0
590315844,1,-0.4
590316006,1,1.9
590316062,1,7.0
590316462,1,0.0
590316485,1,4.0
590316634,1,-2.0
541684325,1,4.0
541684482,1,1.9
541684608,1,3.4
541684635,1,-2.0
541684671,1,0.0
541684703,1,3.0
541684944,1,-10.0
541685617,1,0.0
541685821,1,-10.0
541684175,1,-7.0
541684493,1,7.4
541685328,1,3.0
522434077,1,4.0
522434303,1,-5.0
522434981,1,2.8
522435176,1,-2.0
570644321,1,2.8
570644426,4,1.9
570644694,1,-5.0
570644882,1,-5.0
570645477,1,-5.0
570645486,1,0.0
570645657,1,-2.0
570645805,1,-5.0
570645876,1,7.0
570645916,1,-2.0
570646475,1,-5.0
570646521,1,-5.0
570646524,1,-2.0
570645594,1,0.0
580273780,1,1.9
580273933,1,2.8
580273943,1,2.8
580274070,1,4.0
580274143,1,-7.0
580274796,1,3.0
551695997,1,-9.0
551696176,1,0.0
551696318,1,0.0
551696660,1,3.4
609630607,1,3.0
609630661,1,-10.0
609630667,1,0.0
609630731,1,-4.0
609630746,1,6.0
609630890,1,3.0
609630977,1,7.0
609630995,1,2.8
609631085,1,-4.4
609631129,1,5.0
609631262,1,-10.0
