GLOBALEVENTID,Number Mentions
589945270,1
589945345,1
589945352,1
589945358,8
589945361,2
589945369,1
589945370,1
589945372,1
589945374,2
589945376,1
589945378,1
589945380,6
589945383,1
589945401,1
589945444,1
589945453,2
589945455,1
589945461,9
589945466,3
589945479,1
589945481,3
589945482,1
589945487,2
589945488,4
589945490,1
589945496,3
589945498,2
589945525,5
589945545,2
589945548,4
589945552,3
589945554,1
589945559,1
589945560,1
589945562,3
589945566,1
589945574,2
589945576,1
589945577,4
589945578,1
589945580,3
589945581,1
589945592,4
589945597,2
589945599,1
589945604,3
589945605,1
589945606,1
589945609,2
589945625,4
589945638,2
589945649,3
589945652,4
589945654,1
589945667,2
589945684,1
589945711,5
589945735,1
589945739,1
589945740,1
589945755,1
589945757,1
589945765,4
589945772,1
589945780,1
589945786,2
589945834,1
589945839,1
589945858,1
589945961,1
589945989,1
589946005,1
589946027,1
589946069,1
589946077,1
589946255,1
589946257,1
589946399,1
589946505,1
589946553,1
589946658,1
589946696,1
589946713,4
589946735,1
589946739,1
589946745,1
589946748,1
589946752,1
589946822,1
589946922,1
589947054,4
589947095,1
589947238,1
589947240,2
589947268,1
589947288,1
589947321,1
589947431,15
589947572,1
589947733,4
589947741,2
589947830,1
589947846,1
589947851,2
589947858,1
589948131,10
589948230,1
589948236,4
589948248,3
589948282,1
589948287,2
589948329,1
589948345,1
589948381,1
589948579,3
589948818,5
589948840,1
589948915,41
589948920,1
589948923,1
589948926,1
589948948,1
589948980,1
589949178,4
589949222,1
589949243,2
589949342,2
589949508,2
589949510,1
589949517,2
589949529,1
589949532,2
589949552,1
589949558,1
589949671,1
589949822,1
589949849,1
589949852,1
589949928,1
589949954,1
589949955,2
589949956,1
589950098,1
589950113,1
589950120,10
589950125,1
589950129,1
589950286,1
589950308,1
589950439,1
589950451,1
589950454,2
589950459,1
589950474,1
589950478,1
589950481,1
589950601,1
589950627,11
589950725,1
589950739,1
589950753,2
589950754,1
589950826,3
589950999,1
589951165,1
589951171,1
589951179,1
589951181,1
589951201,1
589951254,1
589951328,1
589951932,1
589951972,1
589952375,1
589952379,2
589952394,1
589952424,1
589952432,3
589952448,1
589952473,2
589952480,1
589952482,4
589952487,2
589952488,1
589952494,5
589952572,1
589952615,6
589952644,1
589952656,2
589952665,1
589953065,2
589953066,2
589953095,1
589953116,1
589953118,1
589953131,1
589953393,1
589953407,1
589953411,2
589953427,1
589953455,2
589953542,1
589953562,1
589953684,1
589953792,1
589953811,1
589954271,1
589954349,1
589954375,1
589954413,2
589954418,1
589954572,1
589954675,1
589954832,1
589955062,3
589955070,1
589955080,1
589955156,2
589955167,1
589955271,4
589955272,1
589955316,2
589955501,1
589955576,1
589955577,2
589955787,1
589956269,1
589956465,2
589956642,3
589956703,1
589956745,2
589956799,2
589956950,1
589956951,1
589956978,1
589956979,1
589957165,1
589957484,6
589957669,2
589957681,1
589957706,1
589957719,4
589957782,1
589957796,1
589957830,1
589957856,1
589957865,3
589957867,1
589957870,1
589957888,1
589957903,1
589958155,1
589958225,1
589958295,1
589958501,1
589958775,1
589958821,1
589958894,1
589958971,1
589958991,1
589959184,1
589959195,1
589959216,1
589959509,1
589959544,1
589959546,12
589959599,1
589960076,1
589960112,1
589960275,1
589960281,1
589960300,2
589960319,1
589960406,1
589960634,1
589960680,1
589960683,3
589960696,1
589960765,1
589960907,1
589960909,2
589961004,2
589961079,1
589961192,1
589961396,1
589962031,3
589962032,4
589962087,1
589962271,1
589962291,4
589962359,1
589962389,1
589962516,4
589962863,1
589962883,1
589962887,1
589962918,12
589962953,1
589962979,1
589962998,2
589963036,1
589963061,2
589963182,1
589963652,1
589964085,1
589964513,2
589964843,2
589964868,1
589964988,1
589965012,1
589965025,1
589965196,1
589965237,1
589965437,1
589965569,1
589965772,1
589965783,1
589965806,1
589965808,1
589965819,1
589965990,1
589966064,1
589966190,1
589966536,1
589966772,1
589966980,1
589966981,1
589967090,1
589967133,2
589967140,1
589967154,1
589967259,1
589967298,1
589967408,1
589967489,1
589967630,1
589967631,1
589967753,1
589967924,1
589968196,2
589968506,1
589968626,1
589968783,1
589968955,1
589969060,2
589969138,1
589969536,2
589969540,2
589969559,1
589969601,1
589969659,3
589969732,1
589969775,1
589970057,1
589970058,1
589970396,10
589970407,1
589970656,1
589970751,1
589970764,1
589970846,1
589970931,1
589970991,1
589971274,2
589971524,2
589971531,1
589971556,1
589971569,1
589971576,1
589971588,50
589971590,1
589971598,5
589971803,1
589971954,1
589971956,1
589972004,1
589972097,1
589972737,1
589973148,1
589973180,1
589973408,1
589973587,1
589973664,1
589973712,1
589973998,1
589974037,1
589974039,1
589974056,1
589974403,3
589974409,1
589974530,1
589974836,1
589974944,1
589974993,1
589975664,1
589975700,1
589975765,1
589975795,1
589976448,1
589976471,1
589976533,1
589976811,18
589976988,1
589977051,1
589977144,1
589977381,2
589977529,2
589977575,1
589977624,2
589977634,1
589977848,1
589977854,1
589978008,1
589978009,2
589978141,1
589978481,2
589978749,2
589979063,2
589979183,1
589979251,1
589979784,1
589979790,1
589979800,6
589979883,1
589980032,4
