GLOBALEVENTID,Number Mentions
541642546,1
541642636,1
541642652,1
541642653,1
541642909,1
541642911,1
541642913,1
541642965,1
541643045,1
541643242,14
541643243,14
541643888,1
541644600,1
541644652,1
541644686,1
541644826,1
541644828,1
541644876,1
541644877,1
541644960,1
541645052,1
541645146,1
541645153,1
541645217,1
541645227,1
541645239,1
541645245,1
541645272,1
541645367,1
541645478,1
541645497,1
541645500,1
541645504,1
541645505,1
541645598,1
541645617,1
541645618,1
541645715,1
541645801,2
541645826,1
541645827,1
541645891,1
541645898,1
541645910,1
541645914,1
541646015,1
541646043,1
541646118,1
541646131,1
541646187,2
541646199,1
541646200,1
541646201,1
541646354,1
541646456,1
541646644,4
541646727,1
541646780,1
541646789,1
541646790,1
541648004,2
541648185,1
541648186,1
541648324,1
541648564,1
541648565,1
541648749,2
541649029,2
541649101,1
541649128,1
541649196,2
541649197,1
541649206,2
541649223,1
541649360,1
541649437,1
541649439,1
541649992,2
541650067,3
541650170,1
541650234,2
541650281,2
541650282,1
541650304,1
541651821,1
541651822,1
541651905,1
541651909,1
541651928,1
541651984,1
541652033,1
541652037,2
541652066,1
541652073,1
541652078,1
541652100,1
541652114,1
541652133,1
541652196,1
541652197,1
541652198,1
541652235,1
541652445,1
541652528,1
541652561,2
541652574,1
541652665,2
541652710,2
541652812,3
541652844,3
541652871,5
541652933,1
541652934,1
541652967,1
541652970,1
541652971,1
541652994,38
541652999,19
541653017,1
541653164,1
541653252,5
541653259,1
541653268,1
541653329,1
541653480,1
541653483,1
541653602,1
541653710,1
541653781,1
541653783,1
541653862,1
541653908,1
541654122,1
541654143,1
541654266,1
541654320,1
541654321,1
541654335,1
541654336,1
541654343,1
541654359,18
541654360,18
541654364,18
541654376,1
541654929,1
541655798,1
541655827,1
541655982,1
541655986,1
541656014,1
541656210,1
541656211,1
541656268,1
541656269,1
541656420,1
541656425,1
541656431,1
541656507,34
541656584,2
541656698,1
541656801,1
541657020,2
541657022,2
541657163,1
541657175,1
541657327,1
541657470,4
541657471,2
541657518,2
541657591,2
541657712,1
541657792,1
541658178,1
541659309,1
541659313,1
541659379,1
541659420,1
541659428,1
541659429,1
541659516,2
541659575,1
541659577,1
541659671,3
541659677,3
541659745,2
541659759,1
541659771,1
541659782,1
541659838,1
541659898,1
541659972,1
541659975,1
541660010,1
541660240,3
541660248,3
541660342,2
541660347,2
541660348,4
541660351,2
541660367,2
541660371,2
541660372,2
541660424,2
541660444,3
541660445,1
541660459,1
541660497,1
541660535,1
541660536,1
541660549,1
541660563,1
541660565,1
541660566,1
541660739,1
541660740,1
541660808,2
541660855,2
541660884,2
541660915,3
541660946,2
541660999,4
541661040,3
541661098,1
541661099,1
541661124,1
541661174,2
541661201,1
541661643,1
541662768,7
541662952,2
541662953,3
541663012,4
541663115,2
541663208,1
541663265,1
541663393,1
541663427,1
541663474,1
541663525,1
541663563,2
541663613,3
541663728,3
541663731,3
541663779,1
541663810,1
541664029,3
541664039,3
541664040,3
541664046,3
541664049,3
541664056,1
541664057,3
541664260,2
541664264,2
541664265,2
541664280,3
541664283,1
541664286,3
541664294,1
541664297,1
541664300,2
541664320,1
541664324,1
541664325,1
541664403,3
541664406,2
541664407,2
541664419,1
541664467,1
541664482,1
541664505,3
541664512,3
541664539,1
541664647,1
541664710,3
541664800,3
541664989,1
541665069,1
541665086,2
541665221,2
541665233,2
541665252,1
541665333,1
541665340,1
541665376,1
541665378,1
541665416,2
541665437,1
541665525,1
541665546,1
541665552,1
541665570,2
541665579,2
541665618,1
541665627,1
541665634,1
541665638,1
541665639,1
541665690,5
541665693,1
541665694,1
541665696,1
541667206,1
541667271,1
541667564,1
541667712,1
541667761,2
541667992,1
541668039,1
541668040,1
541668045,1
541668046,2
541668050,4
541668110,1
541668111,1
541668117,1
541668118,1
541668119,1
541668267,1
541668288,1
541668294,1
541668313,2
541668403,4
541668404,4
541668420,1
541668446,1
541668448,11
541668449,1
541668455,1
541668489,1
541668497,1
541668549,1
541668563,1
541668657,4
541668795,1
541668891,2
541668893,3
541668928,1
541669047,1
541669048,2
541669106,1
541669119,1
541669150,1
541669188,1
541669275,1
541669278,4
541669279,13
541669361,16
541670812,1
541670935,2
541670948,2
541670950,2
541670959,2
541671036,1
541671052,2
541671056,2
541671057,2
541671058,1
541671059,2
541671103,6
541671106,6
541671132,1
541671146,2
541671288,7
541671300,1
541671306,2
541671323,7
541671324,1
541671354,2
541671366,1
541671447,1
541671468,1
541671480,1
541671593,1
541671621,8
541671666,2
541671667,2
541671700,4
541671708,2
541671717,2
541671731,6
541671751,1
541671753,1
541671754,6
541671761,1
541671766,6
541671774,1
541671775,1
541671880,1
541671911,2
541671914,2
541671915,2
541671923,1
541671933,1
541671934,28
