GLOBALEVENTID,Number Mentions
485857779,1
485857794,2
485857811,2
485857812,1
485857814,3
485857819,2
485857840,1
485857853,1
485857963,2
485857984,2
485858002,2
485858008,2
485858016,3
485858103,1
485858164,1
485858177,2
485858187,4
485858189,1
485858194,3
485858199,1
485858204,1
485858211,1
485858307,1
485858351,2
485858425,4
485858434,6
485858441,7
485858450,10
485858452,10
485858455,1
485858458,3
485858465,2
485858466,1
485858470,1
485858471,1
485858472,1
485858474,1
485858477,13
485858484,6
485858486,4
485858496,1
485858507,4
485858508,5
485858529,1
485858551,2
485858568,1
485858571,2
485858576,2
485858706,1
485858708,1
485858721,4
485858782,1
485858803,1
485858929,3
485858943,3
485858955,3
485858974,3
485858978,4
485858983,1
485858986,1
485858990,1
485858993,4
485859004,1
485859017,1
485859020,1
485859030,1
485859049,1
485859104,2
485859176,1
485859223,1
485859235,1
485859241,1
485859364,1
485859379,1
485859385,2
485859606,1
485859614,6
485859623,1
485859742,1
485859804,1
485859858,1
485859859,1
485859862,3
485859863,2
485859874,2
485859902,1
485859906,3
485859914,1
485859927,1
485859946,1
485859948,1
485859988,1
485860165,1
485860182,1
485860184,3
485860198,1
485860265,1
485860279,1
485860498,1
485860629,1
485860633,1
485860681,37
485860706,1
485860861,1
485860866,1
485860869,7
485860876,4
485860898,1
485861005,1
485861096,1
485861115,2
485861164,1
485861176,1
485861187,3
485861199,1
485861208,1
485861210,1
485861215,1
485861216,5
485861217,2
485861222,1
485861224,6
485861225,2
485861231,1
485861233,1
485861242,1
485861246,1
485861253,1
485861258,2
485861262,1
485861264,1
485861274,1
485861286,2
485861287,4
485861293,1
485861294,2
485861295,6
485861297,1
485861303,2
485861308,1
485861314,1
485861319,1
485861320,2
485861332,1
485861334,4
485861363,2
485861372,1
485861375,1
485861378,1
485861381,3
485861384,1
485861394,2
485861399,1
485861401,1
485861407,3
485861408,1
485861413,2
485861440,1
485861449,1
485861492,1
485861493,1
485861496,1
485861523,1
485861543,1
485861561,1
485861580,1
485861597,1
485861622,2
485861624,1
485861629,3
485861672,1
485861724,1
485861839,2
485861900,2
485862004,1
485862040,1
485862054,1
485862315,1
485862337,1
485862419,1
485862466,1
485862471,2
485862593,1
485862627,1
485862666,1
485863658,3
485863826,2
485863875,1
485863907,1
485864001,1
485864003,1
485864008,4
485864050,1
485864083,1
485864100,1
485864108,1
485864249,3
485864349,1
485864361,2
485864363,2
485864366,1
485864368,1
485864509,1
485864564,1
485864647,1
485864728,1
485864836,1
485864893,1
485864911,2
485864950,1
485864953,2
485865000,1
485865006,3
485865015,1
485865019,1
485865067,2
485865075,4
485865079,2
485865160,1
485865350,1
485865416,4
485865496,2
485865503,1
485865579,1
485865734,1
485865934,1
485865939,2
485866005,1
485866009,2
485866055,4
485866083,1
485866152,1
485866220,1
485866246,1
485866371,2
485866376,1
485866437,1
485866438,1
485866455,1
485866520,5
485866573,1
485866605,1
485866773,1
485866915,2
485866931,1
485866997,1
485867050,1
485867051,2
485867062,1
485867063,1
485867169,5
485867178,2
485867197,1
485867199,2
485867208,1
485867233,2
485867392,1
485867403,1
485867446,1
485867514,4
485867551,4
485867552,1
485867626,1
485867632,5
485867651,1
485867675,2
485867676,1
485867698,1
485867901,1
485867940,1
485867942,1
485867947,1
485868017,1
485868028,1
485868279,1
485868293,1
485868370,1
485868449,2
485868669,1
485868765,1
485869040,1
485869076,1
485869081,35
485869087,2
485869099,2
485869310,2
485869487,1
485869491,1
485869507,1
485869512,1
485869523,1
485869527,1
485869533,2
485869552,1
485869554,2
485869567,1
485869574,2
485869586,1
485869587,10
485869603,1
485869646,1
485869647,1
485869649,1
485869651,1
485869656,1
485869675,1
485869680,1
485869705,2
485869737,1
485869751,1
485869763,1
485869878,2
485869905,1
485869910,1
485869942,2
485870009,1
485870193,1
485870257,1
485870259,2
485870306,1
485870471,1
485870662,4
485870732,1
485870753,1
485870849,1
485870940,1
485871001,4
485871220,1
485871226,1
485871236,1
485871290,2
485871365,37
485871459,1
485871597,4
485871711,2
485871761,1
485871829,1
485871830,1
485871858,1
485871973,1
485872042,1
485872094,1
485872228,1
485872288,1
485872293,2
485872308,1
485872602,1
485872624,1
485872757,1
485872848,2
485872850,2
485872921,1
485872922,2
485873041,1
485873057,2
485873121,7
485873129,1
485873324,2
485873338,1
485873511,1
485873513,1
485873584,1
485873587,2
485873637,1
485873747,1
485873765,2
485873766,1
485873837,1
485873848,1
485873858,1
485873919,2
485873940,4
485873991,1
485874090,1
485874443,1
485874502,2
485874637,2
485874655,1
485874770,1
485874781,3
485874994,1
485875001,3
485875022,1
485875189,1
485875266,1
485875305,1
485875324,1
485875336,1
485875338,1
485875342,2
485875372,10
485875380,1
485875431,2
485875444,1
485875448,2
485875471,1
485875483,1
485875518,1
485875526,1
485875550,1
485875598,2
485875748,1
485875894,2
485875985,1
485876018,1
485876023,3
