GLOBALEVENTID,Number Mentions
618099106,2
618099112,16
618099121,1
618099122,2
618099123,1
618099127,1
618099129,6
618099131,1
618099132,1
618099134,1
618099135,1
618099136,1
618099137,4
618099138,7
618099141,1
618099149,1
618099152,1
618099167,20
618099170,1
618099172,1
618099184,1
618099188,1
618099192,1
618099202,11
618099210,2
618099212,1
618099214,1
618099220,2
618099222,1
618099223,1
618099224,3
618099225,1
618099227,10
618099230,1
618099231,1
618099254,1
618099262,1
618099266,3
618099269,1
618099271,1
618099282,4
618099288,3
618099296,2
618099298,1
618099301,6
618099302,1
618099303,20
618099304,1
618099312,7
618099315,1
618099319,2
618099320,1
618099324,1
618099325,6
618099327,20
618099332,2
618099342,1
618099344,6
618099346,3
618099356,1
618099357,1
618099372,1
618099380,23
618099386,1
618099394,2
618099395,1
618099396,1
618099398,2
618099399,7
618099422,1
618099423,1
618099436,1
618099447,5
618099448,2
618099450,1
618099458,1
618099486,1
618099491,8
618099493,1
618099501,2
618099509,1
618099511,1
618099514,1
618099516,1
618099521,10
618099527,8
618099535,1
618099549,3
618099558,6
618099560,1
618099567,1
618099575,9
618099584,1
618099587,1
618099588,1
618099590,20
618099621,1
618099630,1
618099634,1
618099636,1
618099644,3
618099653,2
618099671,1
618099726,1
618099745,1
618099823,1
618099864,4
618099868,1
618099870,1
618099895,1
618099898,2
618099921,1
618099922,2
618099928,1
618100072,1
618100268,15
618100299,1
618100304,1
618100305,7
618100316,1
618100320,1
618100326,1
618100336,2
618100342,1
618100455,4
618100461,4
618100465,3
618100470,5
618100478,2
618100482,1
618100484,3
618100497,1
618100498,3
618100506,1
618100536,2
618100560,2
618100583,1
618100592,1
618100643,1
618100658,7
618100662,1
618100665,3
618100669,1
618100677,1
618100741,1
618100751,2
618100809,17
618100872,1
618100875,1
618101012,1
618101052,1
618101151,2
618101179,2
618101286,2
618101304,1
618101374,1
618101449,6
618101578,1
618101585,1
618101616,9
618101688,2
618101859,4
618101925,4
618101946,2
618102030,1
618102044,1
618102127,1
618102383,1
618102390,2
618102414,1
618102446,1
618102457,1
618102495,2
618102503,1
618102817,1
618102868,1
618102869,3
618102923,2
618103031,1
618103044,1
618103047,2
618103393,3
618103458,1
618103477,2
618103502,2
618103504,1
618103595,2
618103685,1
618103699,1
618103738,4
618103768,1
618103791,1
618103799,1
618103846,9
618103852,1
618103864,1
618103868,1
618103877,3
618103997,1
618104112,7
618104113,1
618104212,1
618104216,1
618104278,1
618104294,1
618104431,2
618104473,1
618104541,2
618104555,1
618104673,2
618104677,2
618104681,1
618104687,1
618104837,1
618104862,3
618104879,2
618104917,1
618104964,2
618104966,1
618105001,2
618105100,2
618105102,1
618105155,1
618105225,5
618105298,1
618105342,1
618105373,1
618105385,1
618105394,4
618105407,3
618105438,7
618105709,1
618105717,1
618105788,1
618105876,2
618105883,1
618105991,14
618106110,1
618106118,1
618106131,2
618106166,1
618106191,1
618106242,1
618106308,2
618106767,1
618106958,2
618106962,1
618106977,1
618106978,2
618107043,3
618107116,1
618107122,1
618107239,1
618107245,1
618107258,1
618107279,1
618107287,1
618107306,1
618107339,1
618107341,1
618107402,1
618107405,2
618107412,1
618107420,1
618107430,1
618107495,1
618107534,16
618107581,1
618107589,1
618107639,1
618107641,2
618107643,1
618107656,1
618107680,1
618107857,3
618107862,1
618108155,1
618108287,1
618108289,1
618108319,1
618108320,5
618108328,1
618108344,1
618108367,3
618108391,1
618108403,25
618108420,16
