GLOBALEVENTID,Number Mentions
418218103,2
418218173,1
418218195,1
418218257,2
418218268,2
418218458,1
418218459,1
418218482,1
418218759,2
418218761,2
418218877,2
418218989,1
418219019,1
418219044,1
418219061,1
418219084,2
418219126,2
418219143,1
418219149,2
418219150,1
418219269,2
418219312,2
418219507,1
418219520,2
418219636,1
418219729,1
418219802,1
418219803,1
418219804,1
418219821,1
418219838,2
418219886,1
418219887,1
418219900,1
418219930,1
418219931,1
418219965,1
418220034,1
418220035,1
418220959,1
418220960,1
418221106,1
418221190,1
418221241,1
418221242,1
418221251,3
418221297,1
418221318,1
418221330,1
418221331,1
418221425,3
418221426,1
418221444,1
418221488,1
418221573,1
418221596,12
418221631,1
418221637,1
418221647,1
418221657,1
418221688,1
418221812,1
418221813,1
418221821,3
418221822,1
418221828,1
418221848,1
418221860,1
418221903,1
418221955,4
418221962,1
418221997,1
418221998,1
418221999,1
418222000,1
418222161,2
418222215,1
418222218,1
418222280,1
418222310,3
418222452,1
418222498,1
418222552,3
418222650,4
418222657,1
418222662,1
418222767,1
418222789,1
418222795,1
418222815,4
418222816,1
418222896,4
418222903,4
418222916,1
418222937,2
418222941,2
418222943,1
418223012,1
418223017,4
418223028,1
418223060,1
418223105,1
418223106,1
418223107,1
418223108,1
418223134,3
418223169,12
418223177,12
418223188,1
418223189,3
418223250,1
418223255,1
418223985,1
418224114,2
418224151,1
418224152,1
418224159,9
418224160,9
418224161,1
418224162,1
418224178,1
418224179,1
418224256,8
418224310,1
418224357,2
418224359,11
418224361,1
418224425,1
418224466,1
418224471,4
418224492,1
418224494,1
418224507,1
418224585,1
418224636,1
418224637,1
418224691,1
418224781,11
418224856,2
418224870,1
418224894,2
418224895,4
418224926,1
418224931,1
418224935,1
418224963,1
418224964,1
418224965,1
418225004,1
418225079,1
418225278,1
418225279,1
418225282,1
418225288,1
418225292,1
418225298,2
418225359,8
418225370,1
418225375,1
418225383,11
418225419,2
418225481,1
418225521,4
418225540,1
418225576,1
418225633,1
418225640,1
418225654,2
418225702,1
418225711,1
418225732,1
418225743,1
418225752,1
418225755,1
418225774,2
418225824,2
418225863,1
418225867,1
418225912,8
418225947,1
418225975,1
418225989,1
418226016,1
418226017,1
418226024,1
418226034,2
418226079,1
418226098,1
418226780,1
418227257,1
418227289,1
418227319,1
418227344,1
418227450,1
418227456,1
418227585,1
418227628,1
418227636,2
418227703,18
418227705,2
418227706,18
418227708,2
418227718,1
418227739,2
418227785,1
418227817,1
418227820,2
418227872,11
418227873,11
418227882,12
418227972,1
418228023,12
418228024,12
418228077,4
418228085,2
418228091,12
418228173,1
418228187,1
418228219,4
418228222,2
418228234,12
418228245,12
418228276,12
418228277,12
418228359,1
418228392,1
418228401,2
418228409,3
418228410,3
418228436,4
418228444,1
418228516,1
418228519,1
418228520,1
418228594,1
418228595,2
418228596,2
418228597,2
418228598,2
418228606,1
418228608,1
418228626,1
418228628,11
418228633,12
418228645,7
418228692,11
418228871,3
418228891,2
418228916,2
418228948,3
418228949,4
418229034,6
418230099,1
418230113,1
418230163,1
418230197,2
418230209,4
418230213,2
418230252,1
418230279,2
418230320,1
418230379,1
418230381,1
418230383,2
418230434,3
418230444,1
418230528,1
418230581,1
418230629,1
418230636,1
418230637,1
418230638,1
418230639,1
418230656,1
418230659,1
418230674,1
418230694,2
418230722,2
418230751,2
418230767,5
418230768,4
418230771,5
418230823,4
418230826,1
418230835,1
418230899,4
418230910,2
418230936,5
418230938,5
418230940,5
418230955,5
418230956,4
418230984,2
418231021,2
418231027,2
418231028,2
418231041,1
418231095,1
418231096,1
418231118,3
418231119,3
418231205,2
418231241,4
418231244,5
418231273,4
418231276,4
418231299,1
418231314,1
418231331,1
418231375,1
418231379,4
418231409,1
418231415,1
418231417,1
418231418,1
418231422,1
418231427,1
418231430,1
418231431,1
418231465,1
418231495,1
