GLOBALEVENTID,Number Mentions
570452206,8
570452207,8
570452299,1
570452438,1
570452463,1
570452499,8
570452531,1
570453001,2
570453025,1
570453219,1
570455808,1
570456316,1
570457116,2
570457374,1
570457405,1
570458040,3
570458052,1
570458723,5
570459288,1
570459355,1
570459399,1
570461472,1
570461933,1
570464005,1
570464655,1
570465080,2
570467411,1
570467518,4
570467573,4
570470202,1
570470862,1
570470870,1
570471017,2
570471318,1
570471751,1
570474431,4
570475192,1
570475821,1
570476235,1
570476379,2
570476897,1
570477030,1
570478239,1
570479049,1
570479142,8
570479931,1
570480658,1
570481369,1
570481845,1
570482275,1
570482290,1
570482366,1
570482370,1
570482371,1
570484183,1
570484194,1
570484238,1
570484635,1
570484813,1
570484947,1
570485073,1
570485527,1
570485668,1
570485674,1
570485845,1
570485947,1
570486056,1
570486093,1
570486105,1
570486108,1
570486120,1
570486121,1
570486188,1
570486278,1
570486411,1
570486412,1
570486413,1
570488708,2
570489858,1
570490851,2
570491872,1
570491877,1
570492023,1
570492531,1
570493012,1
570493030,1
570493032,1
570493277,1
570493278,1
570493328,1
570493633,1
570493900,1
570497276,1
570497385,1
570497615,1
570497616,1
570498800,1
570499164,1
570499342,1
570499452,1
570499630,1
570500403,1
570500577,18
570501346,1
570501670,1
570501836,2
570501866,1
570501980,1
570502165,1
570502497,1
570502503,1
570502516,1
570502717,1
570502828,1
570503001,1
570503002,1
570503254,1
570503257,5
570503265,5
570503371,1
570503381,1
570503993,1
570504408,2
570504818,4
570504826,2
570505168,1
570505769,1
570505973,1
570505980,1
570505983,1
570505992,1
570505993,1
570505996,1
570508312,1
570509129,9
570510104,1
570510401,1
570510413,1
570510681,1
570510688,1
570510701,1
570510717,1
570510720,1
570510754,1
570510755,1
570510855,1
570510882,1
570510936,1
570510938,1
570510944,1
570510945,1
570510948,1
570511031,1
570511070,1
570511137,1
570511637,1
570512021,14
570512036,2
570512153,1
570512232,1
570512283,1
570512738,1
570512776,1
570512812,1
570512884,14
570512954,1
570512961,1
570513056,1
570513057,1
570514810,1
570515305,1
570515351,1
570515620,1
570515877,1
570516040,2
570516315,1
570516393,1
570517137,1
570517169,1
570517170,1
570517319,1
570517406,2
570517409,2
570517508,1
570517934,1
570517937,1
570518271,1
570518274,1
570518757,1
570518851,1
570520508,1
570521326,1
570521718,1
570521885,1
570521891,7
570522992,2
570523981,1
570524215,1
570524645,1
570525531,1
570526483,1
570526488,1
570526565,1
570526672,2
570526742,1
570526743,1
570526793,1
570526798,1
570526895,1
570526931,1
570527046,1
570527320,3
570527363,1
570527475,7
570527615,1
570527796,5
570527803,1
570527804,1
570527828,1
570528000,1
570528001,1
570528011,1
570528376,3
570528868,1
570529004,2
570529200,1
570529512,1
570529519,1
570529671,1
570529797,1
570529798,1
570529806,1
570529825,1
570530512,1
570534284,1
570534337,2
570534400,1
570534536,1
570534745,1
570534998,1
570534999,1
570535196,1
570535231,1
570535355,4
570535357,2
570535386,1
570535625,1
570535626,1
570535792,1
570535805,1
570535806,1
570536065,2
570536066,2
570536069,1
570536077,1
570536093,1
570536119,1
570536120,1
570536380,1
570536423,11
570538252,1
570538386,1
570538522,1
570538539,1
570538679,2
570538891,1
570538924,1
570539305,1
570539363,1
570539506,2
570539526,1
570539725,1
570539794,1
570540079,1
570540086,1
570540088,1
570540089,1
570540378,1
570540379,1
570540385,1
570540390,1
570540541,1
570540570,2
570540573,1
570540801,1
570541335,1
570542883,2
570542971,1
570543334,1
570543706,2
570543933,1
570543953,1
570543970,1
570543972,1
570544279,1
570544286,1
570544390,1
570544411,1
570544665,2
570544722,1
570544728,1
570544738,2
570544926,7
570545565,1
570546669,1
570546670,1
570546694,1
570546774,1
570546818,1
570546819,1
570546913,1
570547213,2
