GLOBALEVENTID,Number Mentions
618160007,1
618160030,14
618160092,3
618160141,1
618160215,1
618160281,1
618160330,1
618160563,2
618161317,1
618161405,1
618162164,6
618162178,1
618162191,1
618162525,1
618162698,1
618163191,1
618163262,6
618163633,1
618163809,1
618164107,1
618164235,1
618164891,1
618165485,7
618166076,2
618166306,4
618166330,2
618166973,1
618167195,1
618167316,1
618167388,2
618167560,3
618167895,1
618168214,1
618168505,1
618168671,1
618168678,1
618168761,1
618168933,1
618168947,1
618168948,1
618169132,1
618169181,1
618169263,1
618169699,1
618170504,10
618171232,3
618171983,1
618172490,1
618172563,1
618172888,1
618173920,1
618174105,1
618174126,1
618174246,1
618174640,6
618174868,2
618175434,1
618175871,2
618176013,1
618176112,1
618176358,2
618176364,1
618176412,1
618176661,1
618176683,1
618176898,1
618177333,1
618177443,1
618177769,1
618177807,1
618178121,1
618178466,1
618178734,1
618178805,1
618178820,1
618178901,1
618179345,1
618179851,2
618180089,1
618180321,1
618181406,1
618181580,1
618181706,6
618181846,1
618181860,1
618182159,1
618182170,3
618182758,1
618182766,6
618182818,1
618183249,2
618183311,1
618183992,1
618184158,1
618184875,1
618184927,1
618185232,2
618185284,1
618185501,2
618185520,1
618185716,1
618185909,1
618185991,1
618186094,1
618186217,1
618186564,2
618186575,1
618186745,1
618186747,1
618187034,7
618187501,7
618187550,1
618187860,1
618188370,1
618188408,1
618188896,1
618189383,1
618189515,1
618190333,1
618191310,1
618191546,1
618191726,3
618192618,5
618193635,1
618194151,1
618194208,1
618194209,1
618194211,1
618194264,1
618194265,1
618194394,1
618194400,1
618194624,1
618194625,1
618194629,1
618194806,1
618194820,1
618194821,1
618195271,2
618195272,2
618195280,1
618195281,1
618195321,1
618195322,1
618195326,1
618195396,1
618195452,2
618195706,1
618195897,1
618195981,5
618196215,1
618196510,1
618197183,1
618197553,2
618197566,1
618197585,1
618197848,1
618198334,1
618198490,1
618198726,1
618198761,1
618198764,1
618199043,1
618201213,1
618201305,1
618201457,1
618201469,1
618201761,1
618202180,1
618202752,4
618202855,1
618202960,1
618203151,1
618203289,1
618203981,1
618204309,5
618204634,1
618204698,1
618205228,1
618206731,2
618206827,2
618206828,1
618206951,1
618206985,3
618207369,1
618209692,1
618210477,3
618210785,2
618211091,1
618211114,1
618211167,2
618211460,6
618211542,1
618211845,3
618211896,1
618212062,1
618212316,1
618212406,1
618213713,2
618213976,1
618214071,1
618214562,1
618215528,2
618215856,1
618216902,2
618217048,1
618217849,1
618218072,1
618218270,3
618218364,3
618218847,1
618218860,1
618220035,1
618220186,1
618220484,7
618220505,1
618220521,2
618221151,1
618221155,1
618221157,1
618221158,1
618221169,1
618221178,1
618221355,1
618221396,1
618221401,1
618221541,1
618221815,1
618223611,1
618224189,3
618224924,8
618224978,3
618225239,1
618225466,1
618225849,5
618226126,1
618226462,1
618226920,1
618227073,1
618227103,2
618227143,1
618227314,1
618227614,1
618227880,1
618228116,1
618228632,1
618228709,1
618229018,1
618229678,1
618229949,1
618230168,1
618230411,2
618230536,5
618230577,1
618230598,1
618230629,5
618230857,1
618230895,1
618231278,1
618231281,1
618231851,1
618231973,3
618232303,1
618232454,1
618233449,1
618234036,2
618234182,1
618234314,1
618234606,1
618235089,6
618235340,1
618235352,1
618235357,1
618235378,1
618235387,1
618235645,1
618235958,1
618235959,2
618235961,1
618235964,1
618235975,1
618236073,1
618236826,1
618237803,1
618237874,1
618238132,1
618238365,1
618238393,1
618239061,1
618239116,1
618239707,1
618239717,1
618239747,1
618239867,1
618240189,1
618240904,2
618241537,1
618242506,1
618243160,1
618243608,1
618243729,1
618243743,1
618243930,1
618244437,1
618244985,1
618245039,1
618245043,1
618245057,1
618245263,1
618245341,1
618247102,1
618247656,1
618247695,1
618247895,1
618248559,2
618248662,1
618248668,1
618248675,1
618248680,1
618248737,2
618248797,1
618248855,1
618248857,1
618248859,1
618249043,1
618249282,1
618249317,2
618249325,1
618249402,5
618249437,4
618251158,2
618251298,1
618251675,1
618252255,3
618252414,1
618252590,1
618252644,3
618252734,3
618252894,1
618252895,1
618252911,1
618253046,1
618253235,1
618253297,1
618253404,1
618253425,1
618253565,1
618253643,1
618253712,1
618253875,3
618254747,1
618255321,1
618256578,1
618256837,6
618256908,1
618256981,1
618257057,1
618257390,1
618258428,1
618260138,1
618260267,1
618260621,1
618260701,1
618261091,1
618261219,1
618261314,1
618261530,1
618261760,1
618262008,1
618262051,1
618262054,1
618263972,4
618265431,1
618265500,1
618265987,1
618266153,1
618266587,1
618266615,3
618266682,1
618267323,1
618268028,6
618268318,6
618268747,1
618269040,2
618269150,1
618269272,1
618269598,2
618269932,1
618270125,1
618270200,1
618270591,4
618270641,1
618270831,2
618270877,1
618270991,1
618271003,1
618271173,8
618271862,3
618271967,2
618272484,1
618272528,1
618272615,1
618272850,2
618272855,2
618272859,2
618272860,2
618272948,1
618273194,1
618273272,8
618275918,1
618276341,1
618276449,4
618276506,1
618276641,1
618276701,1
618277225,6
618277298,1
618277337,1
618277643,1
618279656,1
618279876,1
618279977,3
618280099,1
618280600,1
618280621,2
618280778,2
618280789,2
618280860,1
618281043,1
618282274,1
618282654,2
618282822,1
618285031,1
618285129,1
618285173,1
618285383,1
618285521,1
618286005,1
618286045,1
618286268,15
618287884,1
618288494,1
618289717,1
618290070,1
618290575,1
618291491,1
618291493,1
618291496,1
618291788,1
618292019,7
618292101,1
618292102,1
618292267,1
618292469,1
618292527,1
618292597,1
618292725,1
618292913,1
618292960,1
618293039,2
618293114,1
618293115,1
618293118,1
618293866,1
618294664,1
618294666,1
618294669,1
618294764,2
618295775,1
618296034,1
618296378,2
618296772,2
618297937,1
618298039,7
618298056,7
618298057,7
618298058,7
618298071,1
618298299,2
618298300,1
618298345,1
618298560,1
618298645,1
618298675,1
618298683,1
618299013,1
618299045,7
618299298,1
618300243,2
618300321,1
618300865,1
618303201,1
618303393,2
618303493,2
618303796,1
618304259,2
618304605,1
618305591,1
618305713,3
618306004,1
618306005,1
618306541,1
618306701,1
618306799,2
618306978,3
618307017,1
618307473,2
618307498,12
618308118,12
