GLOBALEVENTID,count,GoldsteinScale
561172471,1,1.0
561172824,1,2.8
561172832,1,1.9
561172953,1,3.4
561173695,1,7.0
561173863,1,0.0
561174038,1,-4.0
561174138,3,-10.0
561174286,1,-9.0
513222825,1,-2.0
513222938,1,3.4
513223081,1,2.8
513223194,1,7.0
513223536,1,3.0
513223762,1,4.0
513223781,1,-2.0
513223805,1,3.4
513224429,1,-2.0
513224548,1,7.0
513224788,1,7.4
513225051,1,0.4
513225104,1,3.0
503439706,2,-2.0
503440351,1,6.0
503440596,1,2.8
503441119,1,-5.0
503441126,1,2.8
503441184,1,2.8
503441211,1,7.0
531806341,1,0.0
531806477,1,0.0
531806549,1,1.9
531806795,1,2.8
531807082,1,7.0
531807230,1,-10.0
531807691,1,-5.0
531807783,1,7.4
531807791,1,7.0
531807900,1,0.0
531808011,1,-2.0
600476362,1,1.9
600477293,1,-2.0
600477510,1,7.0
600477843,1,0.0
600477910,16,2.5
600477950,1,-4.4
600478024,1,3.4
590314767,2,1.0
590315005,2,7.4
590315094,1,4.0
590315186,1,-10.0
590315246,1,-5.0
590315381,1,7.4
590315386,1,4.0
590315407,1,1.9
590315703,1,4.0
590315719,1,-2.0
590316066,1,2.8
590316282,1,5.0
590316360,1,1.9
590316630,1,4.0
541684104,1,3.0
541685091,1,-4.4
541685094,1,0.0
541685196,1,7.4
541685355,1,3.0
541685778,1,0.4
541685862,1,-5.0
590315510,1,3.0
590315974,1,4.0
541684732,1,-5.0
541684852,1,2.8
541685104,1,7.0
541685679,1,-4.0
522434807,1,6.0
522435075,1,-10.0
522435232,1,1.9
570644567,1,-5.0
570644571,1,7.0
570644599,1,-0.4
570644766,1,1.0
570644944,1,-2.0
570644973,1,-2.0
570645026,1,-10.0
570645066,1,-4.4
570645131,1,-4.0
570645761,1,-2.0
570645821,1,-2.0
570646215,1,0.0
580273763,1,6.0
580274061,1,0.0
580274344,1,1.0
551695891,1,7.4
551695954,1,6.0
551696021,1,-4.4
551696115,1,0.0
551696180,1,0.0
551696373,1,-2.0
551696433,1,5.0
551696617,1,-2.0
551696650,1,2.8
551696771,1,6.0
609630789,1,0.0
609630833,1,3.0
609630868,1,-10.0
609631044,1,-0.4
609631052,1,3.5
609631080,1,1.9
609631084,1,-9.2
609631214,1,3.4
