GLOBALEVENTID,Number Mentions
561084457,1
561084458,1
561084775,1
561085062,1
561085134,1
561085135,1
561085137,1
561085559,1
561085567,3
561085758,2
561085911,1
561085923,1
561088052,1
561088163,1
561088381,7
561088520,1
561089224,2
561089619,2
561089878,8
561090208,2
561090312,2
561090424,1
561090686,1
561090687,1
561091044,1
561091122,1
561091136,1
561091155,2
561091178,1
561091331,10
561091876,1
561091911,1
561091958,6
561092205,1
561092401,1
561092569,1
561092863,1
561092886,2
561092904,1
561096241,1
561096553,2
561096560,2
561096561,2
561097184,1
561098269,1
561098582,1
561100069,1
561100094,1
561100155,1
561100172,1
561100489,1
561100514,1
561100833,1
561101284,1
561101302,1
561101331,14
561101654,1
561101655,2
561101656,1
561101851,1
561101852,1
561102120,1
561102188,1
561103894,1
561103896,3
561103994,1
561104336,1
561104385,2
561104397,2
561104398,2
561104400,3
561104504,4
561105167,1
561105208,1
561105395,1
561105601,4
561105602,4
561105603,4
561105637,1
561105639,1
561105701,1
561105719,1
561105782,1
561105802,1
561105811,1
561106006,1
561106042,1
561106093,1
561106134,15
561106193,1
561106202,1
561106395,11
561107938,8
561108045,1
561108151,1
561108191,1
561108212,1
561108285,1
561108663,2
561108703,1
561108789,1
561109104,1
561109117,1
561109124,1
561109154,1
561109216,1
561109229,1
561109944,1
561111548,1
561111934,1
561111955,1
561112063,1
561112159,1
561112172,1
561112176,1
561112208,2
561112240,1
561112242,1
561112359,2
561112403,3
561112442,1
561112538,1
561112555,2
561112596,2
561112698,1
561112911,5
561112913,5
561113258,2
561113265,2
561113466,1
561113708,2
561113778,1
561113832,2
561114117,1
561114284,1
561115532,2
561115535,1
561115536,1
561115630,1
561115758,1
561115886,3
561115997,1
561116045,1
561116108,1
561116290,3
561116295,3
561116405,2
561116448,1
561116537,1
561116545,1
561116548,1
561116637,1
561116645,1
561116646,1
561116700,5
561116701,1
561116711,1
561116736,3
561116786,2
561116790,2
561116859,1
561117153,1
561117172,2
561117297,3
561117370,1
561117372,1
561117392,1
561117413,2
561117637,1
561117675,1
561117700,1
561117701,1
561117771,1
561117772,1
561118661,1
561118799,1
561119522,7
561119547,1
561119574,1
561119617,1
561119819,1
561119875,1
561119888,1
561119970,1
561120100,1
561120220,1
561120353,14
561120361,7
561120362,7
561120363,7
561120377,1
561120379,2
561120388,1
561120432,1
561120444,4
561120446,7
561120476,1
561120484,1
561120513,1
561120546,1
561120550,1
561120559,7
561120560,7
561120584,8
561120603,1
561120604,1
561120642,8
561120660,8
561120691,1
561120737,1
561120741,7
561120742,7
561120743,7
561120745,1
561120749,8
561120752,8
561120773,1
561120808,2
561120814,2
561120815,2
561120818,1
561120823,2
561120918,1
561120921,1
561120936,8
561121324,3
561121399,1
561121405,12
561121406,1
561121407,1
561121442,1
561121622,8
561121663,8
561121816,1
561121872,1
561121975,2
561122005,1
561122007,1
561122009,1
561122045,1
561122065,1
561122066,1
561122097,12
561122113,1
561122116,1
561122190,1
561122273,1
561122275,1
561123912,4
561123939,1
561124100,1
561124155,1
561124156,1
561124208,2
561124407,1
561124437,17
561124440,1
561124503,1
561124934,1
561124943,1
561124972,1
561125053,1
561125056,1
561125137,1
561125144,1
561125156,4
561125282,1
561125286,1
561125289,2
561125304,1
561125312,1
561125430,1
561125442,1
561125444,1
561125445,1
561125472,4
561125473,4
561125474,4
561125475,4
561125549,1
561125634,4
561125636,4
561125651,1
561125672,9
561125681,11
561125828,2
561125926,1
561125989,1
561126105,1
561126124,1
561126144,1
561126155,1
561126159,1
561126160,1
561126225,1
561126242,1
561126309,1
561126392,1
561126406,2
561126481,1
561126482,1
561126487,1
561126800,1
561126872,2
561127642,1
561127969,4
561128009,1
561128070,1
561128450,1
561128531,1
561128570,2
561128687,2
561128689,1
561128905,6
561128982,2
561129364,1
561129365,1
561129412,1
561129442,1
561129459,1
561129660,1
561129661,1
561129696,48
561129705,1
561129974,1
561130149,1
561130308,1
561130351,2
561131826,1
561131829,1
561131834,1
561131842,1
561131974,1
561132043,2
561132045,2
561132046,2
561132087,1
561132194,1
561132266,2
561132267,1
561132282,1
561132294,1
561132326,2
561132365,1
561132437,1
561132748,2
561132880,1
561132886,1
561133082,2
561133085,1
561133092,1
561133265,1
561133266,1
561133267,1
561133268,1
