GLOBALEVENTID,Number Mentions
551696068,1
551696069,1
551696071,1
551696073,1
551696077,1
551696078,1
551696079,1
551696081,1
551696083,1
551696084,1
551696085,1
551696086,18
551696087,1
551696088,16
551696089,1
551696090,1
551696093,1
551696094,1
551696096,1
551696098,1
551696099,1
551696100,1
551696101,1
551696102,1
551696103,1
551696104,1
551696108,1
551696109,1
551696110,1
551696117,1
551696118,1
551696119,1
551696120,1
551696121,1
551696122,1
551696124,1
551696125,1
551696126,1
551696127,1
551696131,1
551696133,1
551696136,1
551696137,1
551696138,1
551696139,1
551696141,1
551696143,1
551696144,1
551696146,1
551696152,1
551696153,1
551696156,1
551696158,1
551696159,1
551696160,1
551696161,1
551696163,1
551696165,1
551696166,1
551696168,1
551696169,1
551696170,1
551696175,1
551696177,2
551696178,1
551696179,1
551696180,1
551696185,1
551696188,1
551696191,1
551696193,1
551696194,1
551696195,1
551696196,1
551696199,1
551696200,1
551696202,1
551696203,1
551696204,1
551696205,1
551696208,1
551696209,1
551696210,1
551696211,1
551696212,1
551696213,1
551696214,1
551696215,1
551696217,1
551696221,1
551696223,1
551696224,1
551696227,1
551696231,1
551696232,1
551696233,1
551696236,1
551696241,1
551696249,1
551696250,1
551696254,1
551696255,1
551696258,1
551696263,1
551696264,1
551696265,1
551696266,1
551696267,1
551696269,1
551696270,1
551696272,1
551696277,1
551696278,1
551696281,1
551696285,1
551696288,1
551696290,1
551696293,1
551696295,1
551696298,1
551696299,1
551696300,1
551696306,1
551696308,1
551696309,1
551696312,2
551696313,1
551696314,1
551696315,1
551696316,1
551696317,1
551696319,1
551696320,1
551696321,1
551696322,1
551696323,1
551696327,1
551696330,1
551696331,1
551696332,1
551696334,1
551696335,1
551696336,1
551696340,1
551696341,1
551696343,1
551696344,1
551696345,1
551696347,1
551696349,1
551696350,1
551696351,1
551696352,1
551696353,1
551696354,1
551696355,1
551696357,1
551696362,1
551696363,1
551696364,1
551696366,1
551696367,1
551696368,1
551696369,1
551696370,1
551696371,1
551696372,1
551696375,1
551696376,1
551696380,1
551696381,1
551696382,1
551696384,1
551696385,1
551696386,1
551696387,1
551696388,1
551696389,1
551696396,1
551696398,1
551696399,1
551696400,1
551696401,1
551696403,1
551696404,1
551696406,1
551696407,1
551696410,1
551696411,1
551696414,1
551696416,1
551696418,2
551696419,2
551696424,1
551696426,1
551696427,1
551696428,1
551696429,1
551696430,1
551696431,1
551696433,1
551696435,1
551696436,1
551696437,1
551696438,1
551696439,1
551696440,1
551696441,1
551696442,1
551696443,1
551696445,1
551696448,1
551696449,1
551696450,1
551696451,1
551696452,1
551696453,1
551696455,1
551696456,1
551696457,1
551696459,1
551696460,1
551696462,1
551696464,1
551696465,1
551696467,1
551696470,1
551696473,1
551696475,1
551696476,1
551696479,1
551696481,1
551696482,1
551696483,1
551696485,1
551696487,1
551696488,1
551696490,1
551696492,1
551696493,1
551696495,1
551696496,1
551696501,1
551696504,1
551696507,1
551696510,1
551696512,1
551696513,1
551696514,1
551696517,1
551696518,1
551696522,1
551696528,1
551696529,1
551696530,2
551696531,1
551696537,1
551696542,1
551696543,1
551696549,1
551696550,1
551696556,1
551696557,1
551696559,1
551696560,1
551696561,1
551696562,1
551696563,1
551696565,1
551696570,1
551696571,1
551696576,1
551696578,1
551696581,1
551696584,1
551696586,1
551696589,1
551696592,1
551696593,1
551696594,1
551696596,1
551696597,1
551696599,1
551696604,1
551696605,1
551696610,1
551696616,1
551696617,1
551696618,1
551696621,1
551696623,1
551696624,1
551696625,1
551696626,1
551696627,1
551696628,1
551696631,1
551696632,1
551696645,1
551696648,1
551696649,1
551696653,1
551696654,1
551696655,1
551696657,1
551696658,1
551696659,1
551696662,1
551696663,2
551696668,1
551696669,1
551696672,1
551696673,1
551696674,1
551696676,1
551696679,1
551696680,1
551696681,1
551696684,1
551696685,1
551696686,1
551696687,1
551696688,1
551696694,1
551696695,1
551696696,1
551696698,1
551696699,1
551696703,1
551696705,2
551696708,1
551696709,1
551696711,1
551696713,1
551696724,1
551696727,1
551696728,1
551696729,1
551696730,1
551696732,1
551696733,2
551696739,1
551696741,1
551696742,1
551696743,1
551696744,1
551696746,1
551696748,1
551696749,1
551696752,1
551696753,1
551696754,1
551696758,1
551696759,1
551696760,1
551696762,1
551696764,1
551696765,1
551696767,1
551696768,1
551696770,1
551696771,1
551696773,1
551696776,1
551696777,1
551696778,1
558517218,3
558524087,2
558551070,6
558567403,1
558587839,1
558588614,1
558662315,1
558747413,2
558762294,1
558826239,1
558827233,5
558850461,1
560615497,1
560697756,1
560763488,1
560790133,1
560833164,1
560833165,4
560833168,1
560833176,3
560833259,1
560833339,1
560833389,1
560833402,4
560833406,3
560833409,3
560833423,6
560833432,1
