GLOBALEVENTID,Number Mentions
580273896,1
580273897,1
580273898,1
580273899,1
580273900,1
580273901,1
580273902,1
580273903,1
580273904,1
580273905,1
580273906,1
580273907,1
580273908,1
580273909,1
580273910,1
580273911,1
580273912,1
580273913,1
580273916,1
580273917,1
580273920,2
580273921,1
580273924,1
580273925,1
580273926,1
580273932,1
580273933,1
580273934,1
580273937,1
580273940,1
580273944,1
580273947,1
580273948,1
580273949,1
580273950,1
580273952,1
580273953,1
580273955,1
580273956,1
580273957,1
580273958,1
580273963,1
580273966,1
580273970,1
580273974,1
580273975,1
580273976,1
580273977,1
580273978,1
580273979,1
580273983,1
580273984,1
580273985,1
580273987,1
580273988,1
580273989,1
580273991,1
580273996,1
580273997,1
580273998,1
580273999,1
580274000,1
580274001,1
580274002,1
580274003,1
580274004,1
580274005,2
580274007,1
580274009,1
580274010,1
580274011,1
580274012,1
580274014,1
580274015,1
580274020,1
580274022,1
580274025,1
580274026,1
580274027,1
580274029,1
580274031,1
580274032,1
580274033,1
580274040,1
580274042,1
580274044,1
580274047,1
580274050,1
580274051,1
580274052,1
580274053,1
580274054,1
580274055,1
580274058,1
580274059,3
580274062,1
580274063,1
580274064,1
580274066,1
580274067,1
580274068,1
580274070,1
580274071,1
580274072,1
580274073,1
580274076,1
580274078,1
580274083,4
580274085,1
580274086,2
580274088,4
580274089,4
580274092,1
580274093,1
580274096,1
580274097,1
580274099,1
580274100,1
580274101,1
580274105,1
580274106,1
580274107,1
580274108,1
580274109,1
580274110,1
580274111,1
580274112,1
580274113,1
580274114,1
580274115,1
580274116,1
580274118,1
580274122,1
580274123,1
580274124,1
580274126,1
580274127,1
580274129,2
580274130,1
580274131,1
580274132,1
580274133,1
580274136,1
580274137,1
580274138,1
580274139,1
580274141,1
580274142,1
580274143,1
580274144,1
580274148,1
580274149,1
580274151,1
580274152,1
580274154,1
580274157,1
580274165,1
580274166,1
580274167,1
580274168,1
580274170,1
580274171,1
580274172,1
580274173,1
580274175,1
580274176,1
580274177,1
580274180,1
580274181,1
580274183,1
580274184,1
580274185,1
580274186,1
580274187,1
580274188,1
580274189,1
580274190,1
580274191,1
580274192,1
580274193,1
580274194,1
580274197,1
580274199,1
580274200,1
580274201,1
580274202,1
580274203,1
580274204,1
580274208,1
580274212,1
580274213,1
580274215,1
580274217,1
580274219,1
580274225,1
580274227,1
580274229,1
580274231,1
580274232,1
580274233,1
580274234,1
580274235,1
580274236,1
580274237,1
580274239,1
580274244,1
580274245,1
580274246,1
580274247,1
580274248,1
580274250,1
580274251,1
580274254,1
580274255,1
580274256,1
580274257,1
580274259,1
580274260,1
580274261,1
580274262,1
580274263,1
580274266,1
580274267,2
580274269,1
580274271,1
580274273,1
580274274,1
580274275,1
580274276,1
580274281,1
580274282,1
580274285,1
580274286,1
580274287,1
580274289,1
580274290,1
580274291,1
580274293,1
580274294,1
580274295,1
580274296,1
580274297,1
580274300,1
580274301,1
580274302,1
580274303,1
580274304,1
580274305,1
580274312,1
580274313,1
580274314,1
580274320,1
580274323,1
580274324,1
580274326,1
580274327,1
580274328,1
580274329,1
580274332,1
580274334,1
580274335,1
580274339,1
580274342,1
580274343,1
580274345,1
580274348,1
580274349,1
580274351,1
580274352,1
580274353,1
580274354,1
580274355,1
580274356,1
580274357,1
580274360,1
580274361,1
580274362,1
580274363,1
580274364,1
580274365,2
580274367,1
580274368,1
580274369,1
580274370,1
580274373,1
580274374,1
580274376,1
580274377,1
580274379,1
580274380,1
580274381,1
580274382,1
580274384,1
580274387,2
580274388,1
580274389,1
580274390,1
580274394,1
580274395,1
580274396,1
580274397,1
580274398,1
580274399,1
580274400,1
580274401,1
580274403,1
580274404,2
580274405,1
580274406,1
580274408,1
580274411,1
580274412,1
580274414,1
580274415,1
580274419,1
580274420,1
580274421,1
580274423,1
580274424,1
580274425,1
580274426,1
580274428,1
580274429,1
580274430,1
580274431,1
580274433,1
580274434,1
580274437,1
580274438,1
580274439,1
580274440,1
580274441,1
580274442,1
580274443,1
580274444,1
580274446,1
580274447,1
580274448,1
580274451,1
580274452,1
580274454,1
580274455,1
580274456,1
580274458,1
580274460,1
580274462,1
580274463,1
580274465,1
580274470,1
580274472,1
580274473,1
580274478,1
580274479,1
580274480,1
580274483,1
580274485,1
580274487,1
580274488,1
580274489,1
580274490,1
580274491,1
580274493,1
580274495,1
580274497,1
580274499,1
580274501,1
580274502,1
580274504,1
580274506,1
580274507,1
580274509,1
580274510,1
580274511,1
580274512,1
580274514,1
580274515,1
580274517,1
580274518,1
580274520,1
580274521,1
580274523,1
580274525,1
580274526,1
580274527,2
580274530,1
580274533,1
580274535,1
580274536,1
580274537,2
580274539,1
580274540,1
580274542,1
580274543,1
580274544,1
580274545,1
580274548,1
580274552,1
580274553,1
580274556,1
580274557,1
580274561,1
580274562,1
580274566,1
580274567,1
580274569,1
580274570,2
580274571,1
580274572,1
580274574,1
580274575,1
580274576,1
580274577,1
580274578,1
580274580,1
580274581,1
580274583,1
580274584,1
580274585,1
580274593,1
580274594,1
580274596,1
580274598,1
580274602,1
580274607,1
580274608,1
580274612,1
580274614,1
580274618,1
580274623,1
580274624,1
580274626,1
580274628,1
580274634,1
580274636,1
580274638,1
580274639,1
580274640,1
580274643,1
580274644,1
580274645,1
580274646,1
