GLOBALEVENTID,Number Mentions
503132810,1
503132814,1
503132815,1
503132820,1
503132822,19
503132824,1
503132829,1
503132945,1
503132946,1
503133037,4
503133045,1
503133046,1
503133047,1
503133057,1
503133059,2
503133060,1
503133062,2
503133072,1
503133077,1
503133198,2
503133218,1
503133279,10
503133339,6
503133341,1
503133370,2
503133374,1
503133375,2
503133408,4
503133509,2
503133582,3
503133586,4
503133589,1
503133591,1
503133600,1
503133613,2
503133614,2
503133623,2
503133640,1
503133657,1
503133679,1
503133754,1
503133763,1
503133797,1
503133829,2
503133903,2
503133904,2
503133906,1
503133909,1
503133911,1
503133912,2
503133918,1
503133928,1
503133930,1
503133941,1
503133954,1
503133955,1
503133960,1
503133996,1
503134068,1
503134070,1
503134072,1
503134158,1
503134185,1
503134323,21
503134345,1
503134373,9
503134376,9
503134383,1
503134458,2
503134472,1
503134497,1
503134504,1
503134505,1
503134516,2
503134517,2
503134534,2
503134664,1
503134702,1
503134709,3
503134744,1
503134775,1
503134880,4
503134882,11
503134884,2
503134890,2
503134892,2
503134895,5
503134898,1
503134910,1
503134913,2
503134934,2
503134947,2
503134968,7
503134969,1
503134978,5
503134982,6
503134987,1
503134997,1
503135005,4
503135018,2
503135020,1
503135039,1
503135041,1
503135054,9
503135058,1
503135062,2
503135085,1
503135093,1
503135120,1
503135142,6
503135145,3
503135149,1
503135197,1
503135261,6
503135263,1
503135325,1
503135331,1
503135332,1
503135407,1
503135415,1
503135439,1
503135464,1
503135497,1
503135560,1
503135655,2
503135660,1
503135722,1
503135733,1
503136465,1
503136496,1
503136500,2
503136628,3
503136709,2
503136727,1
503136730,1
503136765,1
503136772,1
503136794,2
503136840,3
503136853,1
503136874,5
503136957,2
503136958,1
503136960,1
503136962,1
503137021,1
503137024,1
503137027,2
503137028,2
503137062,1
503137079,1
503137084,1
503137124,1
503137360,1
503137380,3
503137411,1
503137610,1
503137843,3
503138118,1
503138151,4
503138163,1
503138206,8
503138268,1
503138272,2
503138282,3
503138328,10
503138567,1
503138573,1
503138630,1
503138710,1
503138711,1
503138715,1
503138720,2
503138730,1
503138745,1
503138841,1
503139064,4
503139066,4
503139410,1
503139421,1
503139458,1
503139475,1
503139646,1
503139844,3
503139858,1
503139906,8
503140510,8
503140516,1
503140538,18
503140546,1
503140550,1
503140553,1
503140558,2
503140563,2
503140581,1
503140598,1
503140616,1
503140629,4
503140640,1
503140756,1
503140762,1
503140778,1
503140784,2
503140791,1
503140973,1
503140996,1
503141304,1
503141367,1
503141369,1
503141416,1
503141424,2
503141543,1
503141575,1
503141581,5
503141588,2
503141675,1
503141684,2
503141686,2
503141719,1
503141727,1
503141920,1
503142017,1
503142188,1
503142201,1
503142318,9
503142345,1
503142353,1
503142372,1
503142424,1
503142466,1
503142473,2
503142488,1
503142494,1
503142534,1
503142569,1
503142577,1
503142628,1
503142686,2
503142690,2
503142692,2
503142763,1
503142847,2
503142887,2
503142893,1
503142897,1
503142903,1
503142904,1
503142924,1
503142996,1
503143014,1
503143052,2
503143093,1
503143104,1
503143139,1
503143144,1
503143214,2
503143280,1
503143302,1
503143954,1
503143968,1
503144042,1
503144093,2
503144139,1
503144184,1
503144333,1
503144441,1
503144442,1
503144504,1
503144517,2
503144571,1
503144624,1
503144709,2
503144798,1
503144919,1
503145060,2
503145109,2
503145133,1
503145156,1
503145158,2
503145159,4
503145323,2
503145326,2
503145327,2
503145404,1
503145469,1
503145564,2
503145625,2
503145730,2
503145746,1
503145793,2
503145794,1
503145800,2
503145802,52
503145876,1
503146023,1
503146047,1
503146133,3
503146301,2
503146408,1
503146488,1
503146505,1
503146764,1
503146781,3
503147024,1
503147212,1
503147217,1
503147296,1
503147623,1
503147624,18
503147625,2
503147630,2
503147672,1
503147683,2
503147685,1
503147687,1
503147746,4
503147814,2
503148081,1
503148089,4
503148309,1
503148930,2
503148945,1
503148973,1
503148974,1
503149116,1
503149221,1
503149260,3
503149584,1
503149589,1
503149662,1
503149702,1
503149717,1
503149836,1
503149943,2
503149949,1
503149961,3
503150270,1
503150311,1
503150689,1
503150693,6
503150917,1
503150977,1
503151198,2
503151641,1
503151717,1
503151729,1
503151979,1
503152306,1
503152307,1
503152356,1
503152374,1
503152441,1
503152527,1
503152569,1
503152944,1
503152978,16
503152984,1
503153025,1
503153052,1
503153117,2
503153119,1
503153154,2
503153209,1
503153318,1
503153320,1
503153321,1
503153433,1
503153646,2
503153718,1
503154008,1
503154012,1
503154162,1
503154278,1
503154283,4
503154306,3
503154314,2
503154627,1
503154810,1
503154857,2
503154895,1
503154899,1
503154917,1
503154982,1
503155203,1
503155290,1
503155420,1
503155552,1
503155647,1
503155659,2
503155876,1
503156080,1
503156123,1
503156147,1
503156180,1
503156478,1
503156795,1
503156896,1
503157332,2
503157634,1
503157711,1
503157916,1
503158185,2
503158196,1
503158218,2
