GLOBALEVENTID,count,GoldsteinScale
561172395,1,3.0
561172397,1,7.0
561172449,1,-2.0
561172528,1,1.9
561172579,1,-10.0
561172638,1,4.0
561172882,1,1.0
561173191,1,3.4
561173242,1,-5.0
561173443,1,2.8
561173686,1,2.8
561173706,1,7.0
561173782,1,3.0
561173814,1,-5.0
561173960,1,4.0
561174073,1,-10.0
561174150,1,-9.0
561174225,1,4.0
561174374,1,2.8
513222715,2,1.0
513222742,1,4.0
513222743,1,1.9
513222755,1,-5.0
513222798,1,-0.3
513222865,1,3.0
513222999,1,-6.5
513223026,1,1.9
513223198,1,-4.0
513223408,1,-4.4
513223420,1,-5.0
513223622,2,4.0
513223711,1,-5.0
513223765,1,-4.0
513224084,1,1.9
513224212,1,-2.0
513224441,1,3.0
513224657,1,-10.0
513224833,1,2.8
513224862,2,5.2
513225226,1,-10.0
503439453,1,-6.5
503439482,1,1.9
503439531,1,7.0
503439821,1,-0.4
503440573,1,7.0
503440591,1,-2.0
503440746,1,0.0
503441079,1,3.5
503441189,1,2.8
503441202,1,6.4
503441241,1,8.0
503441352,1,4.0
531806348,1,-5.0
531806543,1,-5.0
531806579,1,-5.0
531806714,1,7.4
531806766,1,7.0
531806827,1,2.8
531807019,1,1.0
531807611,1,-5.0
531807826,1,-10.0
531807890,1,7.0
600476277,1,1.0
600476455,1,-2.0
600476487,1,1.0
600476601,1,6.0
600477043,1,8.0
600477297,1,3.0
600477930,1,7.0
600478186,1,4.0
600478332,2,4.0
590314880,1,-4.4
590314996,1,2.8
590315327,1,2.8
590315378,1,7.0
590315469,1,-2.0
590315854,1,-2.0
590315864,1,-4.4
590316085,1,3.4
590316240,1,-5.0
590316255,1,1.0
590316277,1,2.8
590316404,1,-5.0
590316781,1,1.0
541684368,1,0.0
541684432,1,3.4
541684715,1,4.0
541684974,1,-10.0
541685030,1,3.5
541685124,1,-2.0
541685621,1,7.0
590315899,1,3.2
522433835,1,1.0
522434235,1,1.0
522434247,1,-10.0
522434328,1,-5.0
522434710,1,2.8
522434777,1,1.0
522435115,1,2.8
522435166,1,-9.5
570644797,2,2.8
570645168,1,0.0
570645197,1,7.4
570645239,1,7.0
570645336,1,0.4
570646070,1,0.0
570646075,1,0.4
570646183,1,-2.0
570646375,3,-0.1
570646457,1,3.4
580274697,1,3.4
551696173,1,5.0
551696666,1,6.0
551696711,1,3.0
609630777,1,0.0
609630844,2,-10.0
609630953,1,-10.0
609631083,1,0.0
