GLOBALEVENTID,count,GoldsteinScale
561172300,1,2.8
561173333,1,-5.0
561173562,1,-10.0
561173653,4,6.0
561174124,1,3.4
561174367,1,0.0
513222941,1,2.8
513222964,2,3.4
513223050,1,3.0
513223232,1,-5.0
513223419,1,4.0
513223443,1,-2.0
513223584,1,-4.4
513223677,1,5.2
513223798,1,1.9
513223857,2,4.0
513224091,2,1.9
513224434,1,-2.0
513224814,1,-5.0
513224952,1,1.0
503439493,1,-10.0
503439641,1,1.9
503440117,1,-2.0
503440136,1,0.0
503440589,1,1.0
503440625,1,-5.0
503440735,1,-2.0
503441354,1,7.4
503441463,1,-2.0
531806434,1,2.8
531806709,1,7.0
531806791,2,2.8
531807147,1,-2.0
531807284,1,0.0
531807651,1,1.9
531807761,1,2.8
531807887,1,1.0
531808055,1,4.0
531808059,1,3.4
531808119,1,1.9
600476381,1,1.0
600476391,1,6.4
600476616,1,7.4
600476622,1,4.0
600476772,1,-5.0
600476983,1,3.4
600476995,1,3.0
600477097,1,-0.4
600477294,1,-4.0
600477481,1,3.5
600477528,1,-10.0
600477887,1,1.9
600478003,1,-4.0
600478029,1,-5.0
600478069,1,3.0
600478284,1,1.9
590314707,1,-5.0
590314859,1,4.0
590314898,1,-10.0
590315549,1,-5.0
590315611,1,0.0
590315837,1,0.0
590316017,1,0.0
590316253,3,-10.0
590316672,1,5.2
590316743,1,3.4
590316818,1,7.0
541684049,1,1.9
541684369,1,0.4
541684456,1,0.4
541684683,1,2.8
541685120,1,3.4
541685171,1,4.0
541685211,1,3.0
541685350,1,4.0
541685577,1,1.0
522433830,1,0.4
522434017,1,1.9
522434582,1,-5.0
522434619,2,-2.0
522434743,1,3.0
522434747,1,0.4
522434798,1,-2.0
522435120,1,7.0
522435194,1,3.0
522435299,1,7.0
570644397,1,2.8
570644612,1,-5.0
570644807,1,3.4
570644966,1,1.0
570645539,1,3.0
570645806,1,-5.0
570646464,1,2.8
580273978,1,-4.0
580274099,1,2.8
580274109,1,3.0
580274133,1,2.8
580274275,1,5.0
580274302,1,7.0
580274322,1,1.9
580274497,1,-2.0
580274637,1,0.0
580274795,1,7.0
551695938,1,1.9
551696057,1,3.0
551696112,1,1.0
551696620,1,-4.0
551696763,1,-0.4
609630638,1,0.0
609630750,1,0.0
609630804,1,4.0
609630879,1,-2.0
609630998,1,8.0
609631059,1,-5.0
