GLOBALEVENTID,Number Mentions
522380663,1
522380676,1
522380709,8
522380797,1
522380917,1
522380960,1
522381019,1
522381151,1
522381235,1
522381236,1
522381415,1
522381438,1
522381477,1
522381531,2
522381532,1
522381551,1
522381614,2
522381629,1
522381971,1
522382192,1
522383907,1
522384002,5
522384143,5
522384149,5
522384158,5
522384178,1
522384180,1
522384269,2
522384477,1
522384772,5
522384802,1
522384858,1
522385447,5
522385707,4
522387420,2
522387449,5
522387611,2
522387617,1
522387729,5
522387912,1
522387931,1
522387934,1
522387964,5
522387965,2
522387966,5
522387967,1
522388769,5
522388991,2
522389078,1
522389079,1
522389152,1
522389271,1
522389342,1
522389346,2
522389388,5
522389392,1
522389393,1
522389404,1
522389410,1
522389530,1
522389673,1
522390148,1
522390866,1
522390922,1
522391207,1
522391306,1
522391454,1
522391553,1
522391684,4
522391726,2
522391746,1
522391758,1
522391808,1
522391850,1
522391853,1
522392044,2
522392045,2
522392218,4
522392232,1
522392492,1
522392664,1
522392725,2
522392775,2
522392888,1
522392932,1
522393001,1
522394263,1
522394298,1
522394517,1
522394518,1
522394520,1
522394528,1
522394529,1
522394534,1
522394603,1
522394819,1
522394980,1
522395044,1
522395062,1
522395071,1
522395185,1
522395186,1
522395221,1
522395223,1
522395249,1
522395301,1
522395348,1
522395358,1
522395360,1
522395380,1
522395409,1
522395641,1
522395642,1
522395644,1
522395645,1
522395762,1
522396000,1
522396008,1
522396060,1
522396111,1
522397300,1
522397306,1
522397337,3
522397386,1
522397411,1
522397419,1
522397442,1
522397454,1
522397474,3
522397689,1
522397894,8
522397905,5
522397913,1
522397918,1
522397958,1
522398006,1
522398110,8
522398203,1
522398303,1
522398439,3
522398454,3
522398472,1
522398501,3
522398561,1
522398592,3
522398606,3
522398795,1
522399100,1
522399189,2
522399195,1
522399252,1
522399352,2
522399480,11
522399515,1
522399535,1
522399556,11
522399810,1
522399938,1
522399978,1
522400789,1
522400790,1
522400889,1
522400890,1
522400957,1
522400964,1
522401203,1
522401371,1
522401372,1
522401380,1
522401381,1
522401405,1
522401407,1
522401456,2
522401592,2
522401693,1
522401723,7
522401732,1
522401744,1
522402116,1
522402580,1
522402721,1
522402909,1
522403030,1
522403208,1
522403209,1
522403211,1
522403214,1
522403444,7
522404406,4
522404512,2
522404551,1
522404610,1
522404646,1
522404677,8
522404682,3
522404732,7
522404760,1
522404792,1
522404805,1
522404862,1
522404863,1
522404864,1
522404865,1
522404961,4
522404962,1
522404987,1
522404996,2
522405197,2
522405216,1
522405371,1
522405390,1
522405401,3
522405438,2
522405843,1
522405858,2
522405862,5
522405906,1
522406008,1
522406302,2
522406308,2
522406321,3
522406507,2
522406519,2
522406520,2
522406729,2
522407118,4
522407120,1
522407876,1
522407987,1
522407992,1
522408059,9
522408184,1
522408250,2
522408288,1
522408403,1
522408463,1
522408527,1
522408628,1
522408807,1
522408824,1
522408958,1
522408967,3
522408986,1
522408993,1
522409009,1
522409085,3
522409321,1
522409353,1
522409518,1
522409584,1
522409604,1
522409605,2
522409642,1
522409643,1
522409656,3
522409692,1
522409716,1
522410163,1
522410854,7
522410934,1
522410973,1
522410974,1
522410978,4
522411037,1
522411104,3
522411119,1
522411139,1
522411148,2
522411167,1
522411234,1
522411237,2
522411271,5
522411456,1
522411457,1
522411506,1
522411602,2
522411755,1
522411756,1
522411800,1
522411801,1
522411842,1
522411957,6
522411962,1
522411971,1
522411975,1
522411988,1
522411989,1
522412009,1
522412016,1
522412084,2
522412128,1
522412132,1
522412149,1
522412167,1
522412173,1
522412175,1
522412211,1
522412215,1
522412226,1
522412387,3
522412479,1
522412527,1
522412564,1
522412631,3
522412669,3
522412677,1
522413146,1
522413968,2
522414049,1
522414050,1
522414144,6
522414145,3
522414154,7
522414169,1
522414232,2
522414266,3
522414267,3
522414277,2
522414334,5
522414339,3
522414359,3
522414441,6
522414491,1
522414597,7
522414670,3
522414751,2
522414759,3
522414760,4
522414862,4
522414863,6
522414873,6
522415127,1
522415167,3
522415286,1
522415290,3
522415378,3
522415431,3
522415433,3
522415484,2
522415569,7
522415587,1
522415604,2
522415639,7
522415788,1
522415793,1
522415794,1
522415796,1
522415797,1
522415804,1
522415806,1
522415810,1
522415820,7
522415821,7
522415830,7
522415832,7
522415863,2
522416940,4
522416941,3
522417015,1
522417017,4
522417458,2
522417484,1
522417485,1
522417486,1
522417561,1
522417562,4
522417563,4
522417735,1
522417787,1
522417827,1
522417898,4
522417948,2
522418000,2
522418003,4
