GLOBALEVENTID,Number Mentions
410479408,1
410479410,1
410479411,1
410479413,1
410479418,1
410479419,1
410479420,1
410479422,1
410479424,1
410479427,1
410479429,1
410479430,1
410479434,1
410479435,1
410479436,1
410479437,1
410479438,1
410479440,1
410479441,1
410479444,1
410479447,1
410479448,1
410479450,1
410479455,1
410479456,1
410479457,1
410479458,1
410479459,1
410479460,1
410479461,1
410479463,1
410479465,1
410479467,1
410479468,1
410479469,1
410479470,1
410479471,1
410479472,1
410479475,1
410479476,1
410479477,1
410479478,1
410479480,2
410479482,1
410479483,1
410479484,1
410479486,1
410479487,1
410479488,3
410479489,3
410479491,1
410479494,1
410479495,1
410479496,1
410479497,1
410479498,1
410479499,1
410479501,1
410479503,1
410479504,1
410479505,2
410479506,2
410479507,2
410479509,1
410479510,1
410479511,1
410479512,1
410479513,1
410479514,1
410479515,1
410479516,2
410479517,1
410479518,1
410479520,1
410479521,1
410479522,1
410479523,1
410479524,1
410479525,1
410479526,1
410479527,1
410479528,1
410479529,1
410479531,1
410479532,1
410479533,1
410479534,1
410479535,1
410479537,1
410479538,3
410479539,1
410479540,2
410479541,1
410479542,1
410479543,1
410479544,1
410479545,9
410479546,1
410479547,1
410479549,1
410479551,2
410479552,2
410479553,1
410479554,1
410479556,1
410479558,1
410479560,1
410479561,1
410479562,1
410479563,1
410479564,1
410479565,1
410479566,1
410479567,1
410479568,1
410479570,1
410479571,1
410479572,1
410479573,1
410479574,1
410479575,1
410479576,1
410479577,1
410479578,1
410479579,1
410479580,1
410479581,1
410479583,1
410479586,2
410479587,1
410479588,1
410479589,1
410479590,1
410479591,1
410479592,24
410479597,1
410479598,1
410479600,1
410479601,1
410479602,1
410479603,1
410479607,1
410479608,1
410479609,1
410479610,2
410479611,1
410479613,1
410479615,1
410479616,1
410479617,1
410479623,1
410479625,1
410479634,1
410479637,1
410479640,1
410479641,1
410479642,1
410479645,2
410479647,1
410479648,1
410479652,1
410479653,1
410479658,1
410479665,1
410479666,4
410479668,1
410479669,1
410479670,1
410479671,1
410479672,1
410479674,2
410479675,1
410479676,1
410479678,1
410479681,1
410479682,1
410479685,1
410479688,1
410479689,1
410479692,2
410479693,1
410479695,1
410479696,1
410479698,1
410479700,1
410479701,1
410479705,1
410479708,1
410479710,1
410479712,1
410479713,1
410479714,1
410479715,1
410479716,1
410479718,1
410479719,1
410479722,1
410479723,1
410479724,1
410479725,1
410479727,1
410479728,1
410479730,1
410479733,1
410479734,1
410479737,1
410479738,1
410479739,1
410479740,1
410479741,2
410479742,1
410479744,1
410479745,1
410479748,2
410479749,1
410479750,1
410479751,1
410479754,1
410479755,1
410479758,2
410479759,24
410479764,2
410479765,1
410479768,10
410479769,10
410479770,1
410479771,22
410479772,22
410479774,1
410479777,1
410479778,1
410479779,1
410479780,1
410479781,1
410479786,1
410479787,1
410479788,1
410479789,1
410479791,1
410479792,1
410479800,1
410479802,1
410479803,1
410479804,1
410479805,1
410479806,1
410479808,1
410479809,1
410479810,1
410479812,1
410479814,1
410479816,1
410479819,1
410479820,1
410479821,1
410479822,1
410479823,24
410479824,1
410479826,24
410479827,1
410479830,1
410479831,2
410479832,1
410479833,1
410479834,1
410479835,24
410479836,24
410479837,1
410479838,1
410479839,1
410479840,1
410479841,1
410479842,1
410479844,1
410479845,1
410479848,1
410479850,1
410479851,1
410479853,1
410479854,1
410479855,1
410479856,1
410479857,1
410479858,1
410479859,1
410479860,24
410479861,1
410479862,1
410479864,1
410479865,1
410479869,1
410479870,1
410479874,1
410479875,1
410479876,1
410479877,1
410479880,1
410479883,1
410479884,1
410479885,1
410479886,1
410479889,1
410479892,1
410479895,1
410479896,1
410479897,1
410479898,2
410479899,1
410479900,1
410479902,1
410479903,1
410479904,1
410479906,1
410479907,4
410479908,4
410479909,1
