GLOBALEVENTID,Number Mentions
647765583,1
647765874,1
647765979,1
647766326,1
647768809,1
647768855,1
647768856,1
647769205,1
647769353,1
647769374,1
647769375,1
647769385,1
647769579,1
647769599,1
647769888,1
647769937,1
647769992,1
647770032,1
647770293,1
647770427,1
647770572,1
647770932,1
647770999,1
647771051,1
647771192,1
647771311,1
647771367,1
647771743,3
647771804,3
647771913,1
647771950,1
647772696,1
647772766,1
647773049,1
647773185,1
647774253,1
647775281,1
647775317,1
647775977,1
647776253,1
647777754,1
647778257,1
647778268,3
647778616,1
647779803,1
647779940,2
647780011,1
647780263,1
647780802,2
647780919,1
647782101,1
647782571,1
647782806,1
647783152,1
647783241,1
647783301,1
647783469,3
647783537,3
647783765,1
647784879,1
647785246,1
647785262,1
647785752,1
647786191,1
647786315,2
647786316,2
647786408,1
647787703,3
647788810,1
647788826,1
647788830,1
647789014,2
647789421,1
647789601,15
647789657,1
647790278,1
647790736,1
647791241,1
647791253,15
647791673,1
647793142,1
647793736,1
647795390,1
647795491,1
647795573,1
647796043,1
647796228,1
647796232,1
647796811,2
647797759,1
647798438,1
647798561,1
647798563,7
647799167,1
647799499,1
647799595,1
647799629,1
647802874,1
647803764,5
647803820,1
647803924,1
647804197,1
647804211,1
647804249,1
647804278,1
647804394,1
647804694,1
647804753,1
647805195,1
647805277,6
647805431,1
647805464,1
647805526,1
647805558,1
647805572,1
647806162,1
647806635,1
647807185,1
647807186,1
647807883,1
647808387,1
647808571,2
647808573,2
647809899,1
647810004,1
647810689,1
647811216,1
647811221,1
647811706,1
647812105,2
647812760,1
647812908,1
647812999,2
647813156,1
647814107,1
647814818,1
647815200,1
647816135,1
647816918,1
647817269,1
647817352,4
647817376,1
647817515,1
647817566,1
647817569,1
647817718,1
647817797,1
647818516,1
647818605,1
647818839,3
647818984,1
647819086,2
647819189,1
647819239,1
647819341,1
647819387,1
647819445,3
647819446,3
647819486,7
647819511,1
647820029,1
647820929,1
647821397,1
647821398,1
647821445,2
647821757,1
647821858,3
647821862,6
647821871,3
647821968,1
647821969,1
647822181,1
647822198,1
647823038,1
647823415,1
647823793,4
647823809,1
647823906,1
647823908,1
647823983,1
647824237,1
647824526,1
647825571,1
647826204,1
647826476,24
647826522,1
647826523,1
647826641,1
647826657,2
647826963,1
647827081,1
647827083,1
647827085,1
647827160,1
647827306,2
647827452,1
647827474,1
647827665,1
647828161,3
647828253,1
647828428,7
647829631,1
647829633,1
647829634,1
647829646,1
647829711,1
647829713,1
647830050,14
647830173,1
647830626,1
647832230,1
647833216,1
647833257,1
647833666,1
647833976,1
647833978,1
647833992,1
647834007,1
647834455,1
647834860,1
647835223,1
647835226,1
647835747,1
647835748,1
647835750,1
647835888,17
647835901,1
647836030,1
647836454,1
647836455,1
647836456,1
647836532,1
647836541,1
647836678,1
647836682,1
647836712,2
647836823,1
647836828,1
647836837,1
647836838,1
647836846,1
647836859,1
647836866,1
647836885,1
647836992,1
647837245,1
647837255,2
647837290,1
647837294,1
647837487,1
647837488,1
647837602,2
647837609,3
647837800,1
647837947,1
647838014,1
647838017,1
647838018,1
647838019,1
647838028,1
647838029,1
647838127,1
647838214,1
647838218,3
647838221,1
647838281,1
647838323,1
647838346,1
647841687,1
647841820,1
647842473,1
647842475,1
647842476,1
647842521,1
647842581,4
647842650,1
647843005,1
647843104,1
647843167,1
647843484,1
647843485,1
647843569,3
647844007,1
647844246,1
647844263,1
647844299,2
647844300,2
647844347,1
647844387,1
647844411,2
647844516,1
647844517,1
647844780,1
647844801,2
647844866,4
