GLOBALEVENTID,Number Mentions
647913364,1
647913365,1
647913366,1
647913367,1
647913372,1
647913373,1
647913376,1
647913377,1
647913382,3
647913384,1
647913385,1
647913386,1
647913388,1
647913389,1
647913390,2
647913391,2
647913394,1
647913395,1
647913396,1
647913397,1
647913398,1
647913399,1
647913400,1
647913402,1
647913405,1
647913406,1
647913408,1
647913411,1
647913412,1
647913413,1
647913414,2
647913415,1
647913416,1
647913417,1
647913418,1
647913419,2
647913420,1
647913421,1
647913422,3
647913423,1
647913424,1
647913426,1
647913430,1
647913432,1
647913439,1
647913440,1
647913441,2
647913444,2
647913445,1
647913447,1
647913448,2
647913449,2
647913450,1
647913451,1
647913452,2
647913455,1
647913456,1
647913458,1
647913459,1
647913460,1
647913461,1
647913462,1
647913463,1
647913465,1
647913466,1
647913474,1
647913475,1
647913478,1
647913479,1
647913480,1
647913483,3
647913487,4
647913492,1
647913493,1
647913495,1
647913499,1
647913501,1
647913509,1
647913510,1
647913523,1
647913524,1
647913526,1
647913527,1
647913528,1
647913529,1
647913530,1
647913531,1
647913532,1
647913533,1
647913534,1
647913535,1
647913536,1
647913538,1
647913539,1
647913541,1
647913543,1
647913545,1
647913546,1
647913547,1
647913548,1
647913549,1
647913550,1
647913551,3
647913553,1
647913554,1
647913555,1
647913557,1
647913559,1
647913561,1
647913562,1
647913563,1
647913565,1
647913566,1
647913568,1
647913569,1
647913570,1
647913574,1
647913575,1
647913576,1
647913577,1
647913578,1
647913579,1
647913580,1
647913581,1
647913582,1
647913583,1
647913584,1
647913585,1
647913586,1
647913588,3
647913589,1
647913591,1
647913592,1
647913593,1
647913595,1
647913596,1
647913598,1
647913599,2
647913600,1
647913603,1
647913604,1
647913605,1
647913606,1
647913608,1
647913609,1
647913610,1
647913612,1
647913613,1
647913614,1
647913615,1
647913616,1
647913617,1
647913618,1
647913619,1
647913620,1
647913622,1
647913623,1
647913624,1
647913625,1
647913626,1
647913629,1
647913630,2
647913632,2
647913633,1
647913636,1
647913637,1
647913638,1
647913639,1
647913640,1
647913641,1
647913642,1
647913643,1
647913644,1
647913645,1
