GLOBALEVENTID,Number Mentions
618470996,1
618470997,1
618471001,1
618471005,1
618471007,1
618471008,1
618471012,1
618471013,1
618471016,1
618471017,1
618471018,1
618471019,1
618471020,1
618471023,1
618471024,1
618471027,1
618471028,1
618471030,1
618471032,1
618471034,1
618471037,1
618471039,1
618471042,1
618471043,1
618471045,1
618471047,2
618471049,1
618471051,1
618471052,2
618471054,1
618471055,1
618471056,1
618471057,1
618471058,2
618471060,3
618471061,1
618471062,1
618471064,3
618471066,1
618471072,2
618471074,2
618471075,2
618471076,3
618471077,1
618471078,1
618471079,1
618471080,1
618471084,1
618471085,3
618471086,1
618471088,1
618471090,1
618471097,1
618471103,1
618471104,1
618471106,1
618471111,1
618471114,1
618471116,1
618471117,1
618471118,1
618471119,1
618471120,1
618471123,1
618471124,1
618471125,1
618471126,1
618471129,1
618471139,1
618471142,1
618471143,1
618471144,1
618471145,1
618471146,1
618471147,1
618471150,1
618471156,1
618471157,1
618471162,1
618471163,1
618471166,1
618471167,1
618471168,1
618471170,1
618471172,1
618471175,1
618471176,1
618471177,1
618471179,1
618471180,1
618471182,1
618471183,1
618471184,1
618471186,1
618471187,1
618471188,1
618471189,1
618471191,1
618471192,1
618471193,1
618471194,1
618471195,1
618471196,1
618471198,1
618483823,2
618509453,2
626353765,1
626357191,1
626357196,1
626360509,1
626365188,1
626394299,1
627995808,1
628356706,1
628499881,1
628724073,1
628724135,1
628724186,1
628724202,1
628724203,1
628724214,1
628724237,1
628724242,1
628724248,1
628724360,1
628724396,1
628724484,1
628724494,1
628724510,1
628724513,1
628724514,1
628724544,1
628724567,1
628724578,5
628724790,2
628724812,1
628724912,2
628724925,1
628725113,1
628725126,1
628725195,3
628725213,2
628725223,1
628725225,1
628725239,5
628725253,1
628725254,3
628725266,1
628725273,4
628725337,2
628725338,5
628725375,1
628725385,1
628725488,1
628725491,2
628725497,1
628725523,3
628725577,2
628725649,1
628725661,1
628725680,1
628725695,1
628725918,1
628725960,1
628725961,1
628725978,1
628725989,1
628726014,1
628726037,1
628726055,1
628726138,1
628726193,1
628726225,1
628726263,4
628726346,1
628726348,1
628726356,1
628726371,1
628726570,1
628726571,1
628726630,1
628726631,1
628726666,1
628726672,2
628726738,1
628726741,2
628726915,1
628726917,1
628727060,1
628727068,1
628727140,1
628727377,1
628727652,1
628727662,1
628727663,1
628727668,1
628727669,1
628727715,1
628727725,1
628727760,1
628727840,1
628727842,1
628727850,1
628727867,1
628727876,1
628727894,1
628727974,4
628728089,4
628728096,1
628728097,1
628728101,2
628728106,8
628728107,2
628728108,1
628728126,1
628728137,1
628728166,3
628728167,7
628728180,1
628728209,2
628728216,2
628728219,5
628728242,8
628728243,1
628728247,1
628728249,1
628728283,10
628728287,1
628728304,1
628728325,6
628728332,5
628728346,1
628728375,2
628728382,1
628728387,1
628728393,1
628728421,1
628728428,1
628728446,1
628728465,1
628728491,2
628728492,1
628728498,1
628728506,3
628728608,2
628728698,1
628728717,1
628728744,5
628728750,1
628728754,1
628728858,1
628728861,1
628728871,1
628729002,1
628729007,1
628729235,1
628729497,5
628729901,1
628729971,1
628730018,5
628730021,2
628730040,1
628730081,1
628730200,1
628730292,2
628730367,1
628730588,1
628730694,1
628730945,1
628731379,1
628731407,1
628731523,1
628731529,1
628731579,1
628731667,1
628731857,1
628731886,1
628732145,1
628732438,1
628732458,1
628732470,1
628732599,1
628732604,1
628732773,2
628732956,1
628733029,1
628733173,1
628733174,1
628733381,1
628733448,1
628733481,4
628733547,1
628733666,1
628733678,1
628734295,1
628734313,1
628734354,2
628734404,2
628734509,1
628734519,1
628734529,1
628734571,1
628734595,5
628734724,1
628734778,1
628734797,1
628735102,3
628735386,1
628735416,1
628735461,1
628735837,1
628735842,1
628735986,1
628735991,5
628736270,1
628736517,1
628737082,1
628737198,1
628737227,11
628737414,1
628737532,1
628737651,1
628737733,1
628737908,1
628738149,2
628738241,1
628738476,1
628738767,1
628738867,1
628739177,1
628739349,1
628739402,1
628739535,1
628739555,5
628739574,1
628739580,1
628739605,3
628739937,5
628740397,1
628740423,1
628740484,1
628740655,3
628740656,1
628741436,1
628741504,1
628741915,2
628742027,1
628742044,1
628742069,1
628742448,1
628742452,1
628742531,1
628742708,1
628742729,1
628742763,1
628742877,1
628742942,1
628742967,2
628743038,3
628743354,1
628743614,1
628743659,1
628743831,1
628743942,1
628744179,2
628744206,1
628744887,1
628744893,1
628745418,7
628745644,2
628746060,1
628746121,2
628746442,1
628746655,1
628746693,1
628746694,4
628746774,1
628747833,1
628747873,1
628748591,1
628749045,2
628749194,1
628749246,1
628749262,1
628749365,1
628749378,2
628750937,1
628750938,1
628751203,1
628751288,2
628751346,1
628751520,1
628751612,2
628751694,1
628751757,1
628751810,2
628752048,1
628752052,8
628752057,1
628752191,1
628752209,1
628752366,1
628752432,2
628752476,2
628753163,2
628753208,3
628753306,1
628753348,1
628753420,1
628753863,1
628753950,1
628753951,5
628754121,2
628754843,1
628755139,1
628755320,2
628755580,1
628755658,1
628756028,1
628756233,1
628756413,1
628756470,1
628756611,1
628757248,17
628758023,7
628758642,1
628758658,1
628758973,1
628759036,1
628759379,1
628759391,1
628760259,1
628760510,1
628761269,1
628761907,1
628762157,6
628762543,2
628762996,1
628763809,1
628764341,1
628764634,4
628765346,6
628766503,1
628766578,1
628767155,1
628767446,1
628767458,1
628767495,1
628767522,1
628767542,1
628769252,1
628769323,1
628769326,1
628769646,5
628769919,1
628769924,1
628770568,1
628770820,1
628771798,1
628772153,1
628772252,1
628772258,2
628772731,1
628772752,1
628772863,2
628772913,1
628773238,1
628773660,1
628773752,1
628773794,2
628775897,1
628776678,1
628776782,1
628777812,1
628778364,2
628778431,1
628778709,1
628779868,1
628781725,1
628781735,1
628781812,2
628781900,1
628782387,2
628782759,1
628782981,5
628783089,1
628783398,1
628783811,2
628783888,1
628783891,1
628784510,2
628784853,1
628786150,1
628786224,1
628786240,1
628786330,4
628786362,1
628787293,1
628788480,1
628788526,1
628788534,1
628788805,1
628788809,5
628788814,1
628788834,1
628789447,2
628790499,1
628790705,2
628790930,2
628791701,4
628791756,2
628791757,2
628791776,2
628793021,1
628793820,1
628794135,1
628794535,1
628794801,8
628795192,1
628795195,1
628795256,3
628795896,1
628796169,1
628797587,1
628797982,1
628798635,1
628798731,1
628799402,1
628799496,1
628799532,4
628799815,1
628800431,1
628800731,1
628800769,1
628800788,1
628800789,1
628801590,1
628801843,1
628802454,2
628802507,1
628803045,1
628803269,1
628803922,1
628803988,1
628804357,1
628804546,1
628804750,1
