GLOBALEVENTID,count,GoldsteinScale
561172309,1,-10.0
561172719,1,7.0
561172926,1,1.9
561173021,1,2.8
561173199,1,1.0
561173203,1,-5.0
561173281,1,1.0
561173671,1,1.9
561174048,2,-6.5
561174096,1,3.4
561174170,2,4.0
561174317,1,-10.0
561174428,1,-2.0
561174470,2,7.0
561174481,1,1.0
513222911,2,0.0
513223085,1,6.0
513223174,1,-5.0
513223199,1,-6.5
513224016,1,8.0
513224020,1,2.8
513224077,1,3.0
513224200,1,0.4
513224349,1,-10.0
513224539,2,2.8
513224596,1,3.4
513225038,1,1.0
513225212,2,-2.0
513225224,1,2.8
503439795,1,-10.0
503440532,1,2.8
503440688,1,6.0
503440880,1,7.0
503440948,1,2.8
531806304,2,3.0
531806340,1,0.4
531806483,1,3.0
531806485,1,-9.0
531807052,1,-2.0
531807768,1,3.4
531807845,1,1.9
531808078,1,0.4
600476596,1,1.0
600476833,1,7.0
600477073,1,-2.0
600477290,4,-8.0
600477479,1,3.4
600477490,1,0.4
600477823,1,1.9
600478037,1,-2.0
600478107,1,1.0
600478129,1,5.2
600478143,1,1.0
600478271,1,1.9
590314754,1,4.5
590315027,1,-5.0
590315892,1,4.0
590316089,1,-4.0
541683947,1,8.0
541684450,1,3.4
541684455,1,-0.4
541684508,1,-7.0
541684803,1,3.4
541684838,1,1.0
541684977,1,-5.0
541685724,1,6.0
590316136,1,1.9
541685181,1,1.9
522433877,1,3.5
522433922,1,-5.0
522433977,1,1.0
522433992,1,7.4
522434698,1,1.9
522434824,1,-5.0
522435126,1,7.0
570644404,1,-2.0
570644454,1,2.8
570644463,1,-10.0
570644562,1,-2.0
570645071,1,2.8
570645508,1,3.0
570645831,1,7.0
570646179,1,3.0
570646191,1,0.0
580273878,1,3.0
580273921,1,2.8
580274029,1,-10.0
580274369,1,-2.0
580274708,1,0.0
580274724,1,-5.0
551695865,1,3.4
551695879,1,2.8
551695893,1,0.0
551696036,1,1.9
551696478,1,-7.0
551696505,5,-2.0
551696749,1,-5.0
609630903,1,-10.0
