GLOBALEVENTID,count,GoldsteinScale
561172316,1,0.4
561172393,1,-10.0
561172571,13,-2.0
561172657,1,2.8
561172669,1,-4.0
561173015,1,-4.0
561173111,1,1.0
561173245,1,-5.0
561173406,2,-2.0
561173878,1,-4.4
561173908,1,4.0
561174147,1,0.0
513222763,1,7.0
513222835,1,3.0
513223041,1,2.8
513223148,9,5.2
513223321,1,-4.0
513223386,1,1.9
513223452,1,4.0
513223486,1,2.8
513223488,1,7.0
513223595,1,-9.0
513223639,1,1.9
513223703,1,-5.0
513223896,2,3.0
513223966,1,1.9
513224161,1,7.0
513225032,1,-0.4
513225066,1,1.9
513225220,1,-10.0
503439854,1,7.0
503439951,1,-2.0
503439954,1,-10.0
503440105,1,3.0
503440368,1,-6.5
503440386,1,4.0
503440485,1,5.2
503440779,1,6.0
503440954,1,3.4
503441106,1,4.0
503441161,1,-0.4
503441255,1,-5.0
503441305,1,0.0
531806072,1,-9.0
531806151,1,1.0
531806177,1,1.0
531806257,1,3.4
531806454,1,-2.0
531806650,1,-2.0
531806669,1,3.0
531806754,1,7.0
531807007,1,0.0
531807050,2,3.4
531807461,1,1.9
531807490,1,-6.5
531807871,1,4.0
531807990,1,-9.2
531806122,1,4.0
531807824,1,-10.0
600476281,1,0.0
600476316,1,1.9
600476327,1,4.0
600476562,1,3.0
600476695,1,7.0
600477382,1,-10.0
600477501,1,-2.0
600478382,1,-5.0
590314795,1,2.8
590314807,1,5.0
590314914,1,-10.0
590314936,1,-10.0
590314943,1,1.9
590315144,1,1.0
590315240,1,5.0
590315507,1,0.0
590315582,1,1.0
590315651,1,-4.0
590316013,1,2.8
590316537,1,3.4
541683982,1,4.0
541684151,1,6.4
541684172,1,2.8
541684224,1,7.0
541684453,1,0.0
541684663,1,1.0
541684785,1,3.0
541684905,1,-9.2
541684921,1,3.0
541685216,1,3.4
541685538,1,7.0
541685697,1,2.8
541685017,1,0.0
522433854,1,-5.0
522434084,1,4.0
522434292,1,3.0
522434294,1,-4.0
522434961,1,0.4
522434995,1,3.4
522435028,1,0.4
570644716,1,4.0
570645093,1,-0.4
570645510,1,-4.0
570646130,1,-2.0
570646481,1,3.0
580274053,1,1.0
580274083,4,2.8
580274202,1,7.4
580274469,1,1.0
580274486,1,-5.0
580274572,1,-2.0
580274595,1,5.2
551695862,1,1.0
551696338,1,-2.0
551696737,2,-10.0
609630376,1,2.8
609630504,1,6.4
609630587,1,6.0
609630605,4,-10.0
609630960,1,1.9
609630990,1,-4.0
609630994,1,4.0
