GLOBALEVENTID,Number Mentions
541684253,1
541684254,1
541684255,1
541684257,1
541684258,1
541684259,1
541684260,1
541684261,1
541684262,1
541684263,1
541684264,1
541684265,1
541684266,1
541684268,1
541684269,1
541684271,1
541684272,1
541684274,1
541684275,1
541684276,1
541684277,1
541684279,1
541684281,1
541684283,1
541684284,1
541684285,1
541684286,1
541684287,1
541684288,1
541684289,1
541684290,1
541684291,1
541684292,1
541684293,1
541684294,1
541684297,1
541684298,1
541684300,1
541684301,1
541684304,1
541684307,1
541684308,1
541684311,1
541684314,1
541684316,1
541684317,1
541684318,1
541684322,1
541684323,1
541684325,1
541684330,1
541684331,1
541684333,1
541684334,1
541684335,5
541684336,1
541684339,1
541684342,1
541684343,2
541684344,1
541684345,1
541684346,1
541684347,1
541684350,1
541684351,1
541684353,1
541684355,1
541684362,1
541684363,1
541684364,1
541684365,1
541684366,1
541684367,1
541684368,1
541684371,1
541684373,1
541684375,1
541684377,1
541684378,1
541684379,1
541684381,1
541684382,1
541684383,1
541684384,1
541684385,1
541684389,1
541684390,1
541684391,1
541684392,1
541684394,1
541684395,1
541684398,1
541684399,1
541684401,1
541684402,1
541684403,1
541684404,1
541684405,1
541684406,1
541684408,1
541684409,1
541684410,1
541684411,1
541684415,1
541684417,1
541684418,1
541684420,1
541684421,1
541684422,1
541684423,1
541684426,1
541684428,1
541684429,1
541684434,1
541684435,1
541684436,1
541684437,1
541684439,1
541684440,1
541684443,1
541684444,1
541684446,1
541684449,1
541684450,1
541684451,1
541684452,1
541684453,1
541684454,1
541684455,1
541684456,1
541684457,1
541684458,1
541684459,1
541684460,1
541684461,1
541684463,1
541684464,1
541684465,1
541684466,1
541684468,1
541684469,1
541684470,1
541684474,1
541684475,1
541684476,1
541684478,1
541684480,1
541684481,2
541684482,1
541684488,1
541684489,1
541684490,1
541684492,1
541684497,1
541684510,1
541684511,1
541684512,1
541684513,2
541684514,1
541684517,1
541684518,1
541684519,1
541684520,1
541684523,1
541684528,1
541684529,1
541684531,1
541684532,1
541684533,1
541684534,1
541684535,1
541684536,1
541684537,1
541684539,1
541684540,1
541684541,1
541684542,1
541684544,1
541684545,1
541684546,1
541684548,1
541684549,1
541684550,1
541684551,1
541684552,1
541684553,1
541684554,2
541684555,1
541684556,1
541684557,1
541684560,1
541684561,1
541684562,1
541684564,1
541684565,1
541684566,1
541684567,1
541684568,1
541684569,1
541684571,1
541684572,1
541684575,1
541684576,1
541684577,1
541684578,1
541684580,1
541684581,1
541684582,1
541684583,1
541684584,1
541684586,1
541684587,1
541684588,1
541684590,1
541684591,1
541684592,1
541684593,1
541684594,1
541684595,1
541684596,1
541684597,1
541684598,1
541684604,1
541684608,1
541684609,1
541684610,1
541684611,1
541684613,1
541684615,1
541684617,1
541684618,1
541684619,1
541684620,1
541684623,1
541684625,1
541684626,1
541684627,1
541684628,1
541684629,1
541684631,1
541684632,1
541684633,1
541684635,1
541684637,1
541684638,1
541684639,1
541684640,1
541684641,1
541684642,1
541684643,1
541684649,1
541684650,1
541684651,1
541684652,1
541684653,1
541684655,1
541684658,1
541684660,1
541684662,1
541684668,1
541684669,1
541684670,1
541684671,1
541684672,1
541684674,1
541684675,1
541684676,1
541684677,1
541684678,1
541684679,1
541684680,1
541684681,1
541684682,1
541684683,1
541684684,1
541684685,1
541684686,1
541684687,1
541684688,1
541684689,1
541684690,1
541684692,1
541684693,1
541684694,1
541684695,1
541684697,1
541684699,1
541684700,1
541684701,1
541684702,1
541684703,1
541684704,1
541684706,1
541684707,5
541684708,1
541684709,1
541684710,1
541684711,1
541684713,1
541684714,1
541684715,1
541684716,1
541684717,1
541684718,1
541684719,1
541684720,1
541684721,1
541684722,1
541684723,1
541684725,1
541684727,1
541684731,1
541684734,1
541684735,1
541684736,1
541684737,1
541684738,3
541684739,1
541684740,1
541684741,5
541684742,1
541684743,1
541684744,1
541684745,1
541684748,1
541684749,1
541684751,1
541684753,1
541684754,2
541684756,1
541684758,1
541684759,1
541684760,1
541684761,2
541684764,1
541684766,1
541684767,1
541684768,1
541684773,1
541684774,1
541684775,1
541684776,1
541684777,1
541684778,1
541684780,1
541684781,1
541684782,1
541684791,1
541684792,1
541684794,1
541684795,1
541684796,1
541684797,1
541684798,1
541684800,1
541684801,2
541684802,1
541684803,1
541684805,1
541684806,1
541684807,1
541684808,1
541684809,1
541684810,2
541684811,1
541684812,1
541684813,1
541684815,1
541684816,1
541684818,1
541684820,1
541684822,1
541684823,1
541684825,1
541684829,1
541684830,1
541684831,1
541684836,1
541684840,1
541684841,1
541684842,1
541684846,1
541684847,1
541684848,1
541684849,1
541684850,1
541684852,1
541684853,1
541684854,1
541684855,1
541684857,1
541684861,1
541684862,1
541684864,1
541684865,1
541684871,1
541684872,1
541684875,1
541684883,1
541684884,1
541684890,1
541684891,1
541684892,1
541684896,1
541684897,1
541684899,1
541684900,1
541684903,1
541684904,1
541684905,1
541684906,1
541684910,1
541684911,1
541684915,1
541684916,1
541684917,1
541684918,1
541684920,1
541684924,1
541684925,1
541684926,1
541684928,1
541684929,1
541684930,1
541684931,1
541684932,1
541684934,1
541684935,1
541684936,1
541684937,1
541684938,1
541684939,1
541684941,1
541684942,1
541684943,1
541684944,1
541684946,1
541684947,1
541684948,1
541684949,1
541684950,1
541684951,1
541684952,1
541684953,1
541684955,1
541684957,2
541684961,1
541684963,8
541684964,3
541684965,1
541684968,1
541684969,1
541684971,1
541684973,1
541684977,1
541684978,1
541684979,1
541684980,1
541684981,1
541684982,1
541684983,1
541684986,1
541684987,1
541684988,1
541684990,1
541684991,1
541684992,1
541684993,1
541684994,1
541684995,1
541684996,1
541684997,1
541684998,1
541684999,1
541685000,1
541685001,1
541685002,1
541685003,1
541685004,1
541685008,1
541685010,1
541685012,1
541685013,1
541685014,1
541685016,1
541685017,1
541685018,1
541685020,1
541685021,1
541685022,1
541685023,1
541685024,1
541685025,1
541685027,1
541685028,2
541685030,1
541685031,1
541685033,1
541685034,1
541685035,1
541685036,1
541685037,1
541685039,1
541685040,1
541685041,1
541685042,1
541685044,1
541685045,1
541685046,1
541685047,1
541685048,1
541685050,1
541685052,1
541685053,1
541685056,1
541685057,1
541685059,1
541685061,1
541685062,1
541685064,1
541685068,1
541685071,1
541685072,1
541685073,1
541685075,1
541685077,1
541685079,1
541685082,1
541685083,1
541685084,1
541685085,2
541685086,1
541685087,2
541685088,1
541685091,1
541685092,1
541685096,1
541685097,1
541685100,1
541685101,1
541685104,1
541685106,1
541685107,1
541685108,1
541685110,1
541685111,1
541685113,1
541685114,1
541685116,1
541685117,1
541685119,1
541685120,1
541685121,1
541685122,1
541685124,1
541685127,1
541685128,1
541685129,1
541685130,1
541685131,1
541685132,1
541685133,1
541685134,1
541685135,1
541685137,1
541685144,1
541685146,1
541685148,1
541685149,1
541685150,1
541685151,1
541685153,1
541685154,1
541685155,1
541685157,1
541685158,1
541685160,1
541685161,1
541685162,1
541685164,2
541685165,1
541685166,1
541685167,1
541685168,1
541685169,1
541685170,1
541685171,1
541685174,1
541685176,1
541685177,1
541685178,1
541685179,1
541685181,1
541685183,1
541685186,1
541685187,1
541685188,1
541685189,1
541685191,1
541685196,1
541685200,1
541685201,1
541685203,1
541685204,1
541685205,1
541685209,1
541685210,1
541685212,1
541685216,1
541685221,1
541685222,1
541685223,1
541685224,1
541685225,1
541685226,1
541685229,1
541685231,1
541685232,1
541685233,1
541685234,1
541685235,1
541685237,1
541685239,1
541685241,1
541685245,1
541685246,1
541685249,1
541685250,1
541685251,1
541685252,1
541685253,1
541685255,1
541685256,1
541685258,1
541685260,1
541685265,1
541685273,1
541685277,1
541685282,1
541685286,1
541685291,1
541685292,1
541685293,1
541685294,1
541685295,1
541685296,1
541685297,1
541685298,1
541685301,1
541685303,1
541685305,1
541685315,1
541685317,1
541685320,1
541685321,1
541685322,1
541685323,1
541685330,1
541685331,1
541685332,1
541685333,1
541685334,1
541685335,1
541685336,1
541685337,1
541685338,1
541685339,1
541685341,1
541685342,1
541685345,2
541685346,1
541685347,1
541685348,1
541685349,1
541685352,1
541685356,1
541685357,1
541685362,1
541685365,1
541685366,1
541685367,1
541685370,1
541685373,1
541685374,1
541685375,1
541685377,1
541685378,1
541685379,1
541685381,1
541685382,1
541685384,1
541685385,1
541685386,1
541685387,1
541685388,1
541685389,1
541685390,1
541685392,1
541685393,1
541685394,1
541685395,1
541685397,1
541685401,1
541685402,1
541685403,1
541685405,1
541685406,1
541685409,1
541685413,1
541685414,1
541685415,1
541685416,1
541685417,1
541685418,1
541685419,1
541685422,1
541685425,1
541685428,1
541685429,1
541685435,1
541685436,1
541685440,1
541685441,1
541685445,1
541685447,1
541685448,1
541685450,1
541685453,1
541685456,1
541685457,1
541685460,1
541685465,1
541685467,1
541685472,1
541685474,1
541685475,1
541685476,1
541685477,1
541685478,1
541685479,1
541685482,1
541685487,1
541685488,1
541685492,1
541685499,1
541685500,1
541685501,1
541685502,1
541685504,1
541685505,1
541685509,1
541685512,1
541685513,1
541685514,1
541685521,1
541685523,1
541685524,1
541685525,1
541685528,1
541685529,1
541685530,1
541685531,1
541685532,1
541685538,1
541685541,1
541685543,1
541685545,1
541685546,1
541685547,1
541685548,1
541685549,1
541685550,1
541685551,1
541685553,1
541685554,1
541685556,2
541685560,1
541685562,2
541685563,1
