GLOBALEVENTID,Number Mentions
485876027,1
485876285,1
485876315,1
485876655,1
485876720,1
485876853,1
485876880,2
485876923,1
485876988,1
485876991,1
485877199,2
485877216,1
485877329,1
485877479,4
485877481,1
485877792,1
485877992,1
485877993,1
485878039,1
485878069,1
485878090,10
485878099,1
485878100,1
485878150,1
485878155,1
485878213,1
485878243,1
485878478,1
485878539,1
485878620,1
485878770,2
485878886,2
485878888,1
485878902,1
485878919,1
485878944,1
485879263,1
485879317,1
485879428,1
485879733,1
485879814,1
485880751,1
485880863,2
485880879,1
485880915,1
485880940,1
485880950,1
485880973,6
485881007,1
485881008,1
485881018,1
485881022,1
485881049,1
485881243,1
485881398,1
485881507,1
485881635,1
485881932,1
485881940,1
485881978,1
485882623,2
485882689,1
485882741,1
485882747,1
485882814,1
485883142,1
485883151,1
485883153,1
485883173,1
485883334,1
485883385,1
485883414,2
485883420,1
485883426,2
485883843,1
485883857,1
485883905,1
485884002,1
485884139,1
485884238,1
485884285,1
485884291,1
485884295,1
485884335,1
485884362,1
485884529,2
485884603,1
485884752,1
485884758,1
485885032,1
485885210,1
485885288,1
485885301,1
485885750,1
485885879,1
485885901,1
485885915,1
485885970,2
485885980,1
485886065,1
485886096,1
485886158,1
485886215,1
485886245,1
485886489,1
485886567,3
485886903,1
485886996,1
485887311,1
485887436,1
485887553,1
485887643,1
485888203,1
485888219,1
485888242,1
485888269,1
485888304,1
485888585,3
485888615,1
485888669,1
485888956,2
485888981,1
485889145,2
485889196,1
485889202,1
485889263,1
485889438,1
485889508,1
485889610,1
485889626,1
485889687,1
485889874,1
485889950,1
485889968,1
485890094,1
485890095,1
485890257,1
485890372,1
485890376,1
485890419,1
485890488,1
485890498,3
485890502,1
485890562,2
485890600,1
485890610,1
485890617,1
485890910,2
485891225,1
485891474,1
485891673,1
485891696,2
485891700,1
485891843,1
485892303,1
485892384,1
485892397,1
485892740,1
485892837,2
485892869,1
485892934,1
485892938,1
485893097,6
485893098,1
485893132,1
485893949,1
485893951,1
485893963,2
485894089,1
485894615,1
485894810,1
485894853,1
485894984,1
485895060,1
485895324,2
485895370,1
485895371,1
485895410,2
485895455,1
485895457,1
485895523,1
485895540,1
485895698,2
485895764,2
485895929,2
485895968,2
485896146,1
485896153,1
485896201,1
485896347,1
485896537,2
485896543,1
485896683,1
485896901,1
485896946,1
485897182,1
485897245,1
485897407,1
485897762,1
485898140,1
485898142,1
485898191,1
485898200,1
485898425,1
485898665,1
485898872,1
485899076,1
485899202,1
485899292,1
485899297,1
485899403,1
485899439,1
485899466,1
485899482,1
485899508,1
485899587,1
485900137,2
485900158,1
485900295,5
485901324,1
485901333,1
485901745,2
485901750,1
485901759,1
485902003,1
485902108,1
485902189,1
485902206,1
485902250,1
485902297,1
485902367,1
485902576,1
485902637,1
485902695,2
485902790,1
485902856,1
485903049,2
485903265,3
485903354,1
485903472,1
485903587,1
485903780,1
485903924,1
485904024,2
485904197,1
485904342,4
485904407,1
485904477,1
485904536,1
485904625,1
485904671,1
485904752,1
485904760,1
485904774,1
485904778,1
485904858,2
485904921,4
485905133,1
485905204,1
485905419,1
485905454,1
485905623,1
485905674,1
485905727,1
485905759,1
485905822,1
485906053,1
485906430,1
485906502,1
485906667,1
485906936,1
485907013,1
485907152,1
485907358,2
485907421,1
