GLOBALEVENTID,Number Mentions
647590229,1
647590231,10
647590305,1
647590373,3
647590392,2
647590494,3
647590499,2
647590501,1
647590521,4
647590528,4
647590541,1
647590551,2
647590623,2
647590751,1
647590754,1
647590755,5
647590760,6
647590815,2
647590825,1
647590834,1
647590841,1
647590846,3
647590848,3
647590858,1
647590865,1
647590867,1
647590894,1
647590906,1
647590934,1
647591020,6
647591058,1
647591077,1
647591177,1
647591179,3
647591452,4
647591457,1
647591484,2
647591522,1
647591585,1
647591626,1
647591660,1
647591670,2
647591865,6
647591915,1
647591971,1
647592142,1
647592195,1
647592196,1
647592302,1
647592306,2
647592307,1
647592521,2
647592523,2
647592525,1
647592648,2
647592655,1
647592657,2
647592660,5
647592666,1
647592667,2
647592672,2
647592674,5
647592681,3
647592696,1
647592697,1
647592699,1
647592721,7
647592724,6
647592728,1
647592732,1
647592735,1
647592738,1
647592751,1
647592757,1
647592774,1
647592782,2
647592785,4
647592791,10
647592794,2
647592795,1
647592802,4
647592806,1
647592810,2
647592815,1
647592818,7
647592821,1
647592822,1
647592828,1
647592832,2
647592833,1
647592836,1
647592839,1
647592841,6
647592847,2
647592851,1
647592854,1
647592855,4
647592859,4
647592860,1
647592866,1
647592868,1
647592870,2
647592883,16
647592911,2
647592935,1
647592945,1
647592958,1
647592971,1
647592972,1
647592984,3
647593003,1
647593011,1
647593017,2
647593018,3
647593026,2
647593040,1
647593195,2
647593196,1
647593307,1
647593547,1
647593724,1
647593773,3
647593878,1
647593915,1
647593938,1
647594046,2
647594128,3
647594273,3
647594283,1
647594342,1
647594382,1
647594394,1
647594398,1
647594410,1
647594422,1
647594495,2
647594514,1
647594657,1
647594667,1
647594689,1
647594714,1
647594723,1
647594750,15
647594801,1
647594827,2
647594833,1
647595101,3
647595216,2
647595485,1
647595566,1
647595668,3
647595807,1
647595811,1
647596008,1
647596015,2
647596016,1
647596061,1
647596070,1
647596078,1
647596082,1
647596104,1
647596113,2
647596171,2
647596181,1
647596272,2
647596288,1
647596310,2
647596319,1
647596324,1
647596402,1
647596441,3
647596443,1
647596450,1
647596469,1
647596575,4
647596656,2
647596659,1
647596666,2
647596675,1
647596744,1
647596751,1
647596756,14
647596801,2
647596806,1
647596812,1
647596975,1
647597058,2
647597065,1
647597290,2
647597310,1
647597426,1
647597502,1
647597505,1
647597782,1
647597990,2
647597993,1
647598106,1
647598200,1
647598647,1
647598664,1
647598671,4
647598692,2
647598702,1
647598716,1
647598729,2
647598744,2
647598766,1
647598772,2
647598782,1
647598786,2
647598825,2
647598853,16
647598878,1
647598881,2
647598980,1
647599051,1
647599052,2
647599118,1
647599149,7
647599294,1
647599397,1
647599565,1
647599745,2
647599761,2
647599772,2
647599807,1
647600029,1
647600098,1
647600240,3
647600446,1
647600453,1
647600557,3
647600560,1
647600564,3
647600739,1
647601058,1
647601138,1
647601167,1
647601222,1
647601279,1
647601280,1
647601312,1
647601327,1
647601339,1
647601403,1
647601405,1
647601406,2
647601455,6
647601473,2
647601504,6
647601590,1
647601629,2
647601630,2
647601652,1
647601671,1
647601685,1
647601711,1
647601719,1
647601754,1
647601849,2
647601855,1
647601922,1
647601923,1
647602045,2
647602049,1
647602091,1
647602151,2
647602161,5
647602339,1
647602585,2
647602586,3
647602608,1
647602751,1
647602754,1
647603011,1
647603162,1
647603199,1
647603210,2
647603271,1
647603281,1
647603282,1
647603283,2
647603289,1
647603292,2
647603294,1
647603359,1
647603403,1
647603406,6
647603423,1
647603452,1
647603517,1
647603527,1
647603747,1
647604002,2
647604113,1
647604132,1
647604134,1
647604225,2
647604233,1
647604263,2
647604324,1
647604487,5
647604491,2
647604565,1
647604626,1
647604628,2
647604629,2
647604659,1
647604714,1
647604778,2
647604798,1
647604818,1
647604821,1
647604832,1
647604839,3
647604892,1
647604948,1
647605019,1
647605021,1
647605023,1
647605072,1
647605079,1
647605080,1
647605081,1
647605131,1
647605139,1
647605186,1
647605222,1
647605313,1
647605315,1
647605475,1
647605497,1
647605505,1
647605513,1
647605518,1
647605519,1
647605520,1
647605521,1
647605526,1
647605529,2
647605601,1
647605819,1
647605856,2
647605872,1
647605890,1
647605900,1
647605901,1
647605902,1
647606000,1
647606016,1
647606154,1
647606155,2
647606157,2
647606163,1
647606167,1
647606168,1
647606171,1
647606176,2
647606178,2
647606180,2
647606182,1
647606203,1
647606296,1
647606389,3
647606391,2
647606415,1
647606429,5
647606461,2
647606467,1
647606480,1
647606530,1
647606532,2
647606546,1
647606575,1
647606581,2
647606692,1
647606734,1
647606839,1
647606917,2
647606918,2
647607094,1
647607096,1
647607692,1
647608093,1
647608200,2
647608424,2
647608445,5
647608503,21
647608506,3
647608611,1
647608693,1
647608699,1
647608956,1
647608983,1
647609053,1
647609081,5
647609130,1
647609168,1
647609314,1
647609371,1
647609421,1
647609426,2
647609667,1
647609670,3
647610094,15
647610194,1
647610285,1
647610321,1
647610571,1
647610638,1
647610878,1
647611018,1
647611056,1
647611061,1
