GLOBALEVENTID,Number Mentions
531806189,1
531806190,1
531806191,1
531806197,1
531806198,1
531806200,1
531806201,1
531806202,1
531806207,1
531806208,1
531806209,1
531806210,1
531806211,2
531806212,1
531806213,1
531806216,1
531806217,2
531806219,1
531806220,1
531806222,1
531806224,1
531806225,1
531806226,2
531806227,1
531806228,1
531806231,1
531806232,1
531806233,1
531806234,1
531806235,2
531806237,1
531806239,1
531806240,1
531806244,1
531806245,1
531806246,1
531806251,1
531806252,1
531806255,27
531806256,1
531806257,1
531806260,1
531806262,1
531806263,1
531806264,1
531806265,1
531806266,1
531806270,1
531806276,1
531806280,1
531806281,14
531806283,13
531806288,1
531806290,1
531806293,1
531806294,1
531806295,1
531806298,1
531806300,1
531806301,13
531806313,18
531806329,28
531806331,1
531806333,1
531806336,1
531806337,1
531806338,1
531806340,1
531806342,1
531806344,1
531806347,1
531806354,1
531806356,1
531806359,1
531806360,1
531806362,1
531806363,1
531806365,1
531806366,1
531806367,1
531806372,1
531806374,1
531806375,1
531806376,1
531806379,1
531806380,2
531806381,1
531806382,1
531806383,1
531806384,1
531806385,1
531806386,1
531806387,1
531806388,1
531806390,1
531806391,1
531806393,1
531806394,1
531806395,1
531806396,1
531806397,1
531806398,1
531806399,1
531806400,1
531806401,1
531806402,1
531806404,1
531806408,1
531806409,1
531806410,1
531806411,1
531806412,1
531806413,1
531806415,1
531806416,2
531806417,2
531806420,1
531806422,1
531806423,1
531806424,1
531806425,1
531806426,1
531806428,1
531806429,1
531806430,1
531806431,1
531806432,1
531806433,1
531806434,1
531806435,1
531806436,1
531806437,1
531806438,1
531806443,1
531806445,1
531806446,1
531806447,1
531806448,1
531806450,1
531806453,1
531806454,1
531806455,1
531806462,1
531806463,1
531806464,1
531806466,1
531806469,1
531806471,1
531806472,1
531806475,1
531806484,1
531806485,1
531806486,1
531806487,1
531806488,1
531806489,1
531806490,1
531806491,1
531806494,1
531806495,1
531806496,1
531806497,1
531806499,1
531806500,1
531806502,1
531806503,1
531806504,1
531806505,1
531806506,1
531806507,1
531806508,1
531806509,1
531806510,1
531806511,1
531806512,1
531806513,1
531806515,1
531806516,1
531806518,1
531806520,1
531806521,1
531806522,1
531806523,1
531806524,1
531806525,1
531806526,1
531806527,1
531806528,1
531806529,1
531806530,1
531806532,1
531806533,1
531806535,1
531806537,1
531806538,2
531806540,2
531806542,2
531806546,1
531806547,1
531806548,1
531806549,1
531806550,1
531806551,1
531806552,1
531806553,1
531806555,1
531806558,2
531806559,1
531806560,1
531806561,1
531806562,1
531806563,1
531806565,1
531806566,1
531806567,1
531806569,1
531806570,2
531806571,1
531806572,1
531806574,1
531806576,1
531806580,1
531806581,1
531806582,1
531806586,1
531806587,1
531806588,1
531806589,1
531806591,1
531806593,1
531806596,1
531806597,1
531806608,1
531806610,1
531806613,1
531806614,1
531806615,1
531806616,1
531806619,1
531806620,1
531806621,1
531806622,1
531806623,1
531806624,1
531806626,1
531806627,1
531806628,1
531806629,1
531806631,1
531806632,1
531806633,1
531806634,1
531806636,1
531806637,1
531806639,1
531806641,1
531806642,1
531806643,1
531806644,1
531806646,1
531806647,1
531806648,1
531806649,4
531806652,1
531806653,2
531806654,1
531806655,2
531806656,1
531806657,1
531806658,1
531806662,1
531806664,1
531806666,1
531806667,1
531806668,1
531806669,1
531806670,1
531806671,1
531806673,1
531806676,1
531806683,1
531806688,1
531806690,1
531806691,1
531806692,1
531806694,1
531806697,1
531806700,1
531806701,1
531806702,1
531806703,1
531806705,1
531806706,1
531806708,1
531806709,1
531806710,1
531806711,1
531806712,1
531806713,1
531806717,1
531806718,1
531806719,1
531806720,1
531806721,1
531806722,1
531806723,1
531806724,1
531806725,1
531806726,1
531806727,1
531806728,1
531806729,1
531806730,1
531806731,1
531806732,1
531806733,4
531806734,1
531806738,1
531806739,1
531806740,1
531806742,1
531806743,1
531806744,1
531806745,1
531806746,1
531806747,4
531806748,1
531806749,1
531806750,1
531806752,1
531806753,1
531806757,1
531806758,1
531806760,1
531806763,1
531806769,1
531806772,1
531806774,1
531806775,1
531806776,1
531806779,1
531806781,1
531806782,1
531806783,1
531806800,1
531806801,1
531806802,1
531806803,1
531806804,1
531806806,1
531806808,1
531806809,1
531806811,6
531806813,1
531806816,1
531806817,1
531806818,1
531806819,1
531806820,1
531806821,1
531806824,1
531806825,1
531806830,1
531806831,1
531806834,1
531806836,1
531806838,1
531806839,2
531806840,1
531806842,1
531806843,2
531806844,1
531806847,1
531806848,1
531806849,1
531806853,1
531806854,1
531806855,1
531806857,1
531806861,1
531806862,1
531806866,1
531806867,1
531806868,1
531806869,1
531806871,1
531806873,1
531806876,1
531806878,1
531806879,1
531806880,1
531806881,1
531806884,1
531806885,1
531806887,1
531806889,1
531806891,5
531806892,1
531806893,1
531806894,1
531806895,1
531806896,1
531806897,1
531806898,1
531806899,1
531806900,1
531806903,1
531806904,1
531806905,1
531806906,1
531806910,1
531806912,1
531806913,1
531806915,1
531806916,1
531806917,1
531806918,1
531806919,1
531806920,1
531806921,1
531806922,1
531806923,1
531806924,5
531806925,1
531806926,1
531806927,1
531806929,1
531806930,1
531806931,1
531806940,1
531806941,2
531806944,1
531806945,1
531806946,1
531806947,1
531806948,1
531806949,1
531806950,1
531806951,1
531806952,2
531806953,2
531806954,1
531806956,1
531806957,1
531806964,1
531806965,1
531806966,1
531806967,2
531806968,2
531806969,1
531806970,2
531806971,1
531806973,1
531806974,1
531806975,1
531806976,1
531806977,1
531806978,1
531806979,1
531806982,1
531806983,1
531806984,1
531806985,1
531806986,1
531806987,1
531806988,1
531806991,1
531806993,1
531806994,1
531806995,1
531806996,1
531806997,1
531806999,1
531807000,1
531807001,1
531807003,1
531807004,1
531807005,1
531807006,1
531807007,1
531807008,1
531807009,1
531807010,1
531807011,1
531807012,1
531807015,1
531807016,1
531807017,1
531807018,1
531807019,1
531807020,1
531807021,1
531807022,1
531807023,1
531807025,1
531807026,1
531807029,1
531807030,1
531807033,1
531807034,1
531807036,1
531807037,1
531807041,1
531807042,1
531807043,1
531807046,1
531807047,1
531807048,1
531807049,1
531807051,1
531807053,1
531807054,1
531807055,1
531807056,1
531807058,1
531807065,1
531807068,1
531807069,1
531807073,1
531807074,1
531807076,1
531807077,1
531807080,1
531807082,1
531807083,1
531807085,1
531807089,1
531807091,1
531807093,1
531807094,1
531807095,1
531807098,1
531807099,1
531807101,1
531807103,6
531807104,1
531807105,1
531807107,1
531807108,1
531807111,1
531807113,1
531807114,1
531807117,1
531807120,1
531807121,1
531807123,1
531807124,1
531807126,1
531807128,1
531807130,1
531807133,1
531807136,1
531807146,1
531807151,1
531807152,1
531807155,1
531807157,1
531807158,1
531807159,1
531807160,1
531807163,1
531807165,1
531807167,1
531807168,1
531807169,1
531807170,1
531807171,1
531807174,1
531807176,1
531807177,1
531807178,1
531807179,1
531807180,1
531807181,1
531807182,1
531807183,1
531807185,1
531807186,1
531807187,1
531807189,1
531807190,1
531807191,1
531807192,1
531807193,1
531807194,1
531807195,1
531807197,1
531807198,1
531807199,1
531807200,1
531807201,1
531807203,1
531807207,1
531807209,1
531807211,1
531807213,1
531807215,1
531807216,1
531807217,1
531807218,1
531807219,1
531807224,1
531807225,1
531807227,1
531807228,1
531807229,1
531807230,1
531807231,1
531807232,1
531807233,1
531807234,1
531807237,1
531807240,1
531807241,1
531807244,1
531807245,1
531807246,1
531807249,1
531807250,1
531807251,1
531807252,1
531807253,1
