GLOBALEVENTID,Number Mentions
486217267,1
486217269,1
486217270,1
486217272,2
486217274,1
486217275,1
486217276,1
486217277,1
486217278,1
486217279,1
486217280,1
486217281,1
486217283,1
486217285,1
486217286,1
486217287,1
486217288,1
486217289,1
486217291,1
486217292,1
486217293,1
486217294,1
486217295,1
486217296,1
486217297,1
486217299,1
486217301,1
486217303,1
486217305,1
486217307,1
486217309,1
486217310,1
486217311,1
486217312,1
486217313,1
486217315,1
486217316,1
486217317,1
486217318,1
486217319,1
486217320,1
486217321,1
486217322,1
486217323,1
486217327,2
486217328,1
486217329,1
486217330,2
486217331,1
486217334,1
486217335,1
486217336,1
486217337,2
486217338,1
486217339,1
486217340,1
486217341,1
486217342,1
486217343,1
486217344,1
486217345,1
486217346,2
486217347,2
486217349,1
486217350,1
486217351,3
486217352,1
486217354,2
486217355,1
486217356,1
486217357,1
486217358,1
486217359,3
486217360,1
486217361,1
486217364,1
486217365,1
486217366,1
486217368,1
486217370,1
486217371,1
486217372,1
486217373,1
486217374,1
486217375,1
486217377,1
486217378,1
486217380,1
486217381,1
486217382,1
486217383,1
486217384,1
486217385,1
486217387,2
486217388,2
486217389,1
486217394,1
486217395,1
486217396,1
486217398,1
486217399,1
486217400,1
486217401,1
486217402,1
486217403,1
486217404,1
486217405,1
486217407,2
486217408,1
486217409,1
486217411,1
486217413,1
486217414,1
486217415,1
486217416,1
486217417,1
486217418,1
486217419,1
486217420,1
486217423,1
486217430,1
486217431,1
486217432,1
486217433,1
486217434,1
486217435,1
486217438,1
486217439,1
486217440,1
486217441,1
486217442,1
486217443,1
486217444,1
486217446,1
486217447,1
486217448,2
486217449,2
486217450,2
486217451,1
486217454,1
486217455,1
486217458,2
486217459,1
486217460,1
486217461,1
486217463,1
486217466,1
486217467,1
486217473,2
486217474,1
486217478,1
486217479,1
486217480,1
486217481,1
486217482,2
486217485,1
486217486,2
486217489,1
486217490,2
486217491,1
486217492,1
486217493,1
486217494,1
486217496,1
486217497,1
486217498,1
486217499,1
486217500,1
486217501,1
486217502,1
486217505,1
486217506,1
486217507,1
486217508,1
486217509,1
486217510,1
486217511,1
486217512,1
486217513,1
486217514,1
486217515,1
486217517,1
486217520,1
486217521,1
486217522,1
486217523,1
486217524,1
486217525,1
486217527,2
486217530,1
486217531,1
486217532,1
486217533,1
486217534,1
486217535,1
486217536,1
486217537,1
486217538,1
486217539,1
486217540,1
486217542,1
486217543,1
486217544,1
486217545,1
486217546,1
486217547,1
486217554,1
486217557,1
486217558,1
486217560,1
486217565,1
486217566,1
486217570,1
486217572,1
486217575,1
486217576,1
486217580,1
486217586,1
486217587,1
486217588,1
486217589,1
486217590,1
486217592,1
486217600,1
486217601,1
486217602,1
486217605,1
486217608,1
486217609,1
