GLOBALEVENTID,Number Mentions
590278851,2
590279096,2
590279097,2
590279262,2
590279338,2
590279428,1
590280753,1
590280800,1
590280801,1
590280947,2
590280958,2
590281063,2
590281064,1
590281114,1
590281159,1
590281198,1
590281257,3
590281761,1
590281762,1
590281770,1
590281774,1
590281783,1
590281937,1
590282004,2
590282007,1
590282008,1
590282150,1
590282156,3
590282157,3
590282212,1
590282347,2
590282413,3
590282417,3
590282487,1
590282585,1
590282763,2
590282848,2
590282866,2
590284035,1
590284263,1
590284756,1
590284757,1
590284768,1
590284773,1
590284775,2
590284887,3
590284905,1
590284931,1
590285023,2
590285024,2
590285359,3
590285361,1
590285444,2
590285513,1
590285622,1
590285688,3
590285743,1
590285786,4
590285791,5
590285801,1
590285812,1
590285889,5
590285947,1
590285948,1
590286102,2
590286103,3
590286184,1
590286367,3
590286436,1
590286546,1
590286576,1
590286588,1
590286589,1
590286726,3
590286788,1
590286886,3
590288034,2
590288098,1
590288149,1
590288238,1
590288259,1
590288294,2
590288318,2
590288396,1
590288397,1
590288529,2
590288661,1
590288691,2
590288716,1
590288718,1
590288726,1
590288774,1
590288883,1
590288889,2
590288959,1
590289002,1
590289020,9
590289045,1
590289144,1
590289158,1
590289185,1
590289212,1
590289220,1
590289221,1
590289241,1
590289250,1
590289264,2
590289269,1
590289316,2
590289412,1
590289413,1
590289526,1
590289554,1
590289708,1
590289779,1
590289817,1
590289834,1
590289844,1
590289951,1
590289960,1
590289961,1
590289988,1
590289996,1
590290030,1
590290119,1
590290128,1
590290160,1
590291338,1
590291436,1
590291464,1
590291486,1
590291594,1
590291624,1
590291650,1
590291987,18
590292014,1
590292017,6
590292018,6
590292142,1
590292169,1
590292299,1
590292300,1
590292313,4
590292343,1
590292351,1
590292486,1
590292520,1
590292587,1
590292609,1
590292626,6
590292627,6
590292802,4
590292804,1
590292953,1
590292988,1
590293096,1
590293195,1
590293207,1
590293344,1
590293539,2
590293541,1
590294890,1
590294928,2
590295172,2
590295222,1
590295223,1
590295242,1
590295248,1
590295255,1
590295334,1
590295487,3
590295489,3
590295572,1
590295584,1
590295714,2
590295718,10
590295811,8
590295851,2
590295857,2
590295860,2
590295981,1
590296009,1
590296011,1
590296034,2
590296035,2
590296076,2
590296131,3
590296141,1
590296203,1
590296205,2
590296207,2
590296208,2
590296227,2
590296607,1
590296653,3
590296705,3
590296800,1
590296835,1
590296836,1
590298065,1
590298066,1
590298096,2
590298170,1
590298248,1
590298315,3
590298383,1
590298388,2
590298394,1
590298395,1
590298454,1
590298522,1
590298545,1
590298656,1
590298858,2
590298873,2
590299178,50
590299179,49
590299180,50
590299204,1
590299223,6
590299250,1
590299279,1
590299399,1
590299521,2
590299551,1
590299697,1
590299819,2
590299830,1
590299831,1
590299842,1
590299851,1
590299930,1
590299972,1
590300110,1
590301429,1
590301434,1
590301488,1
590301543,1
590301595,1
590301619,1
590301629,1
590301696,2
590301709,1
590301717,2
590301724,8
590301732,2
590301749,2
590301774,2
590301891,1
590301902,2
590301932,11
590301934,1
590301945,1
590301950,4
590301961,1
590301992,1
590301998,1
590302055,1
590302152,1
590302153,1
590302163,1
590302195,1
590302197,1
590302199,1
590302206,1
590302214,1
590302215,1
590302238,1
590302264,11
590302308,1
590302309,10
590302322,9
590302333,1
590302354,9
590302356,9
590302387,1
590302410,1
590302443,1
590302459,1
590302556,1
590302595,1
590302596,1
590302597,1
590302609,1
590302621,1
590302913,1
590302914,1
590303027,1
590303049,1
590303059,1
590303060,1
590303063,1
590303064,1
590303106,1
590303112,1
590303204,1
590303247,1
590303261,1
590303274,1
590303301,1
590303405,1
590303448,1
590303469,2
590303478,1
590303485,9
590303558,1
590303560,1
590303602,1
590304827,1
590304828,1
590304840,1
590305014,4
590305023,1
590305145,8
590305176,4
590305202,1
590305214,1
590305318,1
590305526,1
590305658,1
590305825,1
590305862,4
590305908,4
590305909,4
590305910,4
590305912,4
590305991,2
590305996,3
590306004,8
590306038,4
590306049,4
590306064,1
590306089,1
590306100,4
590306159,6
590306160,2
590306214,1
590306420,1
590306421,1
590306603,1
590306611,4
590306693,1
590306774,1
590306798,2
590306928,4
590307043,7
590307106,5
590308136,1
590308137,1
590308282,1
590308631,1
590308632,1
590308671,1
590308806,2
590308915,2
590308992,1
590309099,1
590309197,1
590309203,1
590309222,2
590309254,2
590309266,1
590309277,7
590309308,1
590309346,1
590309359,7
