GLOBALEVENTID,count,GoldsteinScale
561172590,1,5.2
561172740,1,1.0
561172755,1,-9.5
561172828,1,1.9
561172834,1,-10.0
561172923,1,-4.0
561173240,1,1.0
561173252,1,-5.0
561173513,1,0.0
561173531,1,6.0
561173611,1,0.0
561173613,1,1.0
561173792,1,2.8
561173817,1,0.0
561173882,5,4.0
561173946,1,0.4
561173975,2,4.0
561174040,1,-4.0
561174188,1,4.0
561174354,1,3.4
561174414,1,-5.0
513223038,1,3.4
513223040,1,3.4
513223236,2,-9.5
513223347,1,1.0
513223446,1,-2.0
513223825,2,0.0
513224005,1,3.4
513224453,1,-4.0
513224675,1,-10.0
513224920,1,-4.0
513225056,1,-10.0
513225210,1,1.0
503439437,1,7.0
503439562,1,-4.0
503439636,1,4.0
503439660,1,-9.0
503440380,1,-2.0
503440617,1,-9.0
503440998,1,0.0
503441153,1,0.0
503441256,1,-10.0
503441314,1,1.0
503441321,1,3.4
503441394,1,5.2
531805976,1,7.0
531806093,4,0.0
531806503,1,0.4
531806592,1,0.0
531806699,1,-0.4
531806752,1,0.0
531806943,1,2.8
531807316,1,4.0
531807599,6,-2.0
531807828,1,-10.0
531807896,1,3.4
531808097,1,1.9
600476340,1,1.0
600476642,1,-2.0
600477013,1,0.0
600477016,1,7.0
600477075,1,3.0
600477303,1,4.0
600477605,1,0.0
600478025,1,3.4
600478056,1,-4.0
590314727,1,0.0
590314741,1,3.4
590314748,1,1.0
590314849,1,0.0
590314967,1,-2.0
590315196,1,5.0
590315242,1,-2.0
590315325,1,-10.0
590315479,1,0.4
590315552,1,1.9
590315639,1,7.0
590315745,1,3.0
590315764,1,1.0
590315852,1,-5.0
590315978,1,7.0
590316016,1,-2.0
590316094,1,-4.0
590316107,1,1.9
590316450,1,-0.3
590316622,1,0.0
541684346,1,0.4
541684418,1,-5.0
541685324,1,-5.0
541685528,1,3.4
541685783,1,1.0
522433876,1,-10.0
522433987,1,5.0
522434126,1,-5.0
522434148,1,1.0
522435372,1,6.0
570644367,1,0.4
570644617,1,2.8
570645038,1,0.0
570645076,1,3.4
570645111,1,3.4
570645512,1,-4.0
570645587,1,-0.1
570645681,1,2.8
570646085,1,3.0
570646095,1,4.0
570646112,1,7.0
570645429,1,0.4
580273750,1,4.0
580273767,2,1.9
580273914,1,0.0
580274138,1,-4.0
580274162,1,0.0
580274229,1,-5.0
580274604,1,3.5
580274732,2,1.9
551695842,1,1.0
551696159,1,0.0
551696448,1,-5.0
551696463,1,3.4
551696482,1,-5.0
551696626,1,-10.0
609630591,1,3.4
609631157,1,7.0
609631170,1,-10.0
