GLOBALEVENTID,Number Mentions
513067069,1
513067128,1
513067129,1
513067214,1
513067252,1
513067253,1
513067373,1
513067513,3
513067553,1
513067593,1
513067767,1
513068701,1
513068801,1
513068858,1
513069320,1
513069321,1
513069576,1
513069739,1
513069748,2
513069827,2
513069917,1
513069939,1
513070001,2
513070046,2
513073216,1
513073545,1
513074035,1
513074265,1
513074370,1
513074572,1
513074676,1
513074745,1
513074802,1
513074879,1
513075117,1
513075151,1
513075387,1
513075406,1
513075425,1
513075638,1
513078275,1
513078497,1
513078977,5
513079011,5
513079020,1
513079778,1
513080316,1
513081132,1
513082269,1
513082340,1
513082402,1
513082459,1
513082593,2
513083017,1
513083021,1
513083219,1
513083321,1
513083451,1
513083454,1
513083457,1
513083460,1
513083812,2
513084009,1
513084012,1
513084172,1
513084627,1
513086947,1
513086951,1
513087121,1
513087308,1
513087458,1
513087578,1
513087609,1
513087621,1
513087632,1
513087633,1
513088937,2
513089112,5
513089168,1
513089410,2
513089735,1
513090365,1
513090704,1
513091102,1
513091181,1
513091504,2
513091711,1
513091732,1
513092080,5
513092081,5
513092226,1
513092367,1
513092368,1
513092371,1
513092391,1
513092399,1
513092752,1
513093288,1
513093298,2
513093489,1
513095543,1
513096227,1
513096232,1
513096473,1
513096689,1
513096695,1
513096848,1
513097597,1
513098207,1
513098695,1
513099579,1
513099622,1
513100016,1
513100226,1
513100228,1
513100236,1
513100242,1
513100244,1
513100814,1
513101059,1
513101060,1
513103498,1
513103533,1
513104217,1
513104457,1
513104480,1
513104587,1
513104690,1
513104822,1
513104913,2
513104916,1
513105307,1
513105375,1
513106065,1
513107247,1
513107318,1
513108480,1
513108615,1
513108680,1
513108967,1
513109570,1
513109866,1
513109932,1
513110321,1
513110874,1
513111019,4
513111296,1
513111339,1
513111773,1
513111786,1
513111790,1
513111870,1
513112005,2
513112076,1
513112314,1
513112318,1
513112454,1
513112457,1
513112459,1
513112461,1
513112556,1
513112558,1
513112659,1
513112660,1
513112662,1
513113020,1
513113439,1
513113742,1
513113746,1
513113754,1
513114100,5
513114136,1
513114486,1
513114753,1
513114812,5
513115099,5
513115165,1
513115166,1
513115167,1
513115269,1
513115299,1
513115316,5
513115356,1
513115411,1
513115412,2
513115484,1
513115487,1
513115505,1
513115840,1
513115841,1
513116214,1
513116215,1
513116217,1
513116312,1
513116389,1
513116391,1
513116444,1
513116470,1
513116658,1
513116736,1
513116858,1
513116944,1
513116969,1
513117387,1
513117916,1
513118450,2
513119903,1
513120064,1
513120707,3
513120946,1
513120960,1
513120985,1
513121375,1
513121434,1
513121478,1
513121487,1
513121554,1
513121881,1
513121972,1
513121973,1
513121975,1
513122317,1
513122528,1
513122806,1
513122808,1
513124636,1
513125086,1
513125290,1
513125695,10
513125719,1
513125888,1
513125889,1
513125930,2
513126142,1
513126223,1
513126227,1
513126763,1
513126795,1
513127026,9
513127162,1
513127513,1
513127695,1
513127697,1
513129333,2
513129383,1
513129428,1
513129434,1
513129441,1
513129453,1
513129506,1
513129523,1
513129753,1
513129904,1
513129905,1
513130004,3
513130235,12
513130659,2
513130828,6
513131040,1
513131088,1
513131369,2
513131648,1
513131654,1
513132118,1
513132249,1
513132257,2
513132313,1
513132618,1
513132991,1
513133485,1
513133551,6
513133603,1
513133604,1
513133771,2
513133856,1
513133895,1
513134335,1
513134337,1
513134338,1
513134339,1
513134365,1
513134367,2
513134377,1
513134465,2
513134487,1
513134739,3
513135010,1
513135046,1
513135047,1
513135150,1
513137094,2
513138346,1
513138871,1
513138872,1
513138873,1
513138908,1
513138969,2
513139411,1
513139412,1
513139420,1
513139680,1
513139681,1
513139798,1
513139801,1
513139839,2
513139854,2
513140029,1
513140100,1
513140567,1
513140850,1
513141858,1
513142557,1
513143031,1
513143032,1
513143298,2
513143415,1
513143559,1
513143616,1
513144000,2
513144001,9
513144002,9
513144110,2
513144236,1
513144397,1
513144760,1
513144802,1
513144822,3
513145321,2
513145519,2
513145794,2
513145946,1
513145990,1
513146115,1
513146130,1
513146141,1
513146246,1
513146265,1
513146344,1
513146427,1
513146483,1
513146625,1
513146627,1
513146628,1
513146629,1
513146642,1
513146678,3
513146679,3
513146989,1
513146991,1
513146992,1
513147450,3
513147528,1
513147553,3
513147747,1
513147778,1
513147891,1
513148194,2
513149675,1
513150563,1
513150618,2
513150842,1
513151110,1
513151387,1
513151532,3
513151902,2
513152039,1
513152049,1
513152053,1
513152626,1
513152671,1
513152672,1
513153231,1
513153432,1
513153742,6
513153832,1
513153837,1
513155275,1
513155425,1
513155750,1
513155773,1
513155882,1
513155904,1
513155944,3
513156240,2
513156299,1
513156327,1
513156419,1
513156796,2
513156945,1
513156947,1
513156996,1
513157087,1
513157095,1
513157098,1
513157277,1
513157377,4
513157529,2
513157683,2
513157805,1
513157977,1
513158090,4
513159434,1
513159435,1
513159455,1
513159463,1
513159464,1
513159476,1
513159479,2
513159522,1
513159562,1
513159849,1
513159852,1
513159853,1
513159856,1
513159861,1
513159948,1
513159962,1
513160056,1
513160112,1
513160113,1
513160156,3
513160182,1
513160213,5
513160219,1
513160308,3
513160457,1
513160591,1
513160627,1
513160630,1
513160732,1
513160733,1
513160766,1
513160796,1
513160804,1
513160823,1
513160907,2
513160925,1
513160957,1
513161288,1
513161289,1
513161376,1
513161385,1
513161388,1
513161398,1
513161406,1
513161506,1
513161544,1
513161580,1
513161626,1
513161642,1
513161644,1
513161912,3
513162109,1
513162110,1
