GLOBALEVENTID,Number Mentions
410480235,1
410480240,1
410480245,1
410480247,1
410480248,1
410480251,1
410480252,1
410480253,1
410480254,1
410480255,1
410480256,1
410480259,1
410480260,1
410480261,1
410480262,1
410480263,1
410480264,1
410480270,1
410480271,1
410480272,1
410480273,1
410480274,1
410480275,1
410480276,1
410480277,1
410480279,1
410480280,1
410480282,1
410480286,1
410480287,1
410480288,1
410480289,1
410480290,1
410480292,1
410480293,5
410480294,1
410480296,2
410480297,2
410480298,1
410480299,1
410480301,1
410480302,1
410480304,1
410480305,1
410480306,1
410480307,1
410480308,1
410480309,1
410480310,1
410480311,1
410480312,1
410480313,1
410480314,1
410480315,1
410480316,1
410480317,1
410480318,1
410480319,22
410480322,2
410480323,1
410480324,1
410480325,1
410480329,1
410480330,1
410480331,1
410480332,5
410480334,1
410480336,1
410480337,1
410480338,1
410480339,1
410480341,1
410480343,2
410480346,1
410480348,1
410480349,1
410480350,1
410480351,1
410480352,1
410480353,1
410480354,1
410480355,1
410480357,1
410480358,1
410480359,1
410480361,1
410480363,1
410480366,1
410480367,1
410480368,1
410480369,1
410480370,1
410480371,1
410480372,1
410480373,1
410480375,2
410480376,1
410480377,1
410480378,1
410480379,1
410480382,1
410480383,1
410480386,1
410480393,1
410480394,1
410480395,1
410480396,1
410480398,1
410480399,2
410480400,1
410480402,1
410480407,1
410480408,1
410480409,1
410480410,1
410480411,1
410480417,1
410480418,1
410480419,1
410480421,2
410480423,1
410480424,1
410480426,1
410480430,1
410480431,1
410480433,2
410480435,1
410480437,1
410480439,2
410480440,1
410480441,1
410480442,1
410480443,1
410480444,9
410480445,1
410480446,1
410480447,1
410480448,1
410480449,1
410480450,2
410480451,1
410480452,1
410480453,1
410480455,1
410480456,1
410480457,1
410480460,1
410480461,1
410480464,1
410480466,1
410480468,1
410480469,1
410480470,1
410480472,1
410480474,1
410480475,1
410480476,1
410480477,2
410480478,1
410480479,1
410480480,1
410480482,4
410480483,4
410480485,2
410480486,1
410480487,1
410480488,1
410480490,1
410480491,1
410480493,1
410480498,1
410480500,1
410480502,1
410480503,1
410480507,1
410480511,1
410480513,1
410480514,1
410480518,1
410480520,1
410480522,1
410480523,1
410480526,1
410480527,1
410480528,1
410480529,1
410480531,1
410480532,1
410480533,1
410480534,1
410480535,2
410480536,1
410480538,1
410480540,1
410480541,1
410480543,1
410480548,1
410480551,1
410480552,1
410480553,1
410480554,1
410480555,1
410480556,2
410480557,1
410480558,1
410480559,1
410480560,1
410480563,1
410480571,1
410480572,1
410480574,1
410480576,1
410480577,1
410480580,2
410480586,2
410480588,1
410480592,1
410480597,1
410480598,1
410480601,1
410480604,1
410480605,1
410480607,1
410480612,4
410480614,5
410480617,1
410480620,1
410480621,1
410480622,1
410480623,1
410480631,2
410480632,2
410480633,1
410480635,1
410480636,1
410480637,1
410480638,1
410480639,3
410480640,1
410480641,1
410480642,2
410480643,1
410480644,1
410480648,1
410480652,1
410480653,4
410480656,1
410480657,1
410480658,1
410480659,1
410480660,1
410480661,1
410480663,1
410480664,1
410480665,2
410480669,1
410480671,1
410480672,1
410480675,1
410480677,1
410480679,1
410480680,1
410480682,2
410480683,2
410480685,1
410480687,1
410480689,2
410480691,1
410480692,1
410480693,5
410480694,1
410480695,1
410480697,1
410480698,1
410480706,1
410480707,1
410480708,1
410480709,1
410480710,1
410480712,3
410480713,1
410480714,1
410480715,1
410480716,3
410480717,1
410480718,1
410480719,1
410480720,1
410480721,1
410480722,1
410480723,2
410480724,1
410480725,2
410480726,1
410480730,3
410480733,1
410480735,1
410480736,1
410480737,1
410480738,1
410480740,1
410480745,1
410480746,1
410480747,1
410480748,1
410480749,1
410480750,1
410480751,1
410480752,1
410480756,1
410480759,1
410480760,1
410480761,1
410480763,1
410480764,1
410480767,1
410480770,1
410480771,1
410480772,1
410480774,2
410480775,2
410480776,1
410480777,1
410480778,2
410480779,1
410480782,1
410480783,1
410480784,2
410480785,1
410480787,1
410480789,1
410480790,1
410480791,1
410480795,1
410480796,1
410480797,1
410480799,1
410480800,1
410480801,1
410480803,1
410480804,1
410480805,1
410480806,1
410480807,1
410480808,1
410480809,1
410480810,1
410480812,1
410480813,1
410480816,1
410480818,1
410480823,1
410480824,1
410480825,1
410480826,1
410480827,1
410480828,1
410480829,1
410480830,1
410480831,1
410480832,1
410480834,1
410480835,1
410480837,1
410480838,1
410480839,1
410480840,1
410480842,1
410480843,1
410480845,24
410480846,1
410480849,1
410480850,1
410480851,11
410480852,2
410480854,2
410480858,1
410480861,1
410480862,1
410480864,1
410480867,1
410480868,1
410480872,1
410480873,1
410480874,1
410480877,1
410480878,1
410480886,2
410480889,1
410480891,1
410480892,1
410480893,1
410480894,1
410480895,2
410480896,2
410480897,1
410480898,1
410480899,1
410480901,1
410480903,1
410480904,1
410480907,1
410480908,1
410480909,1
410480912,1
410480913,3
410480915,1
410480916,1
410480917,1
410480918,1
410480919,1
410480920,1
410480921,2
410480922,1
410480924,2
410480925,1
410480926,1
410480927,2
410480933,1
410480935,1
410480936,1
410480937,1
410480938,1
410480939,1
410480940,1
410480941,1
410480942,1
410480943,1
410480944,1
410480945,1
410480947,1
410480948,1
410480951,1
410480956,1
410480957,1
410480958,1
410480961,1
410480963,1
410480966,1
410480968,1
410480971,1
410480972,1
410480973,4
410480974,4
410480975,1
410480978,1
410480979,1
410480982,1
410480983,1
410480986,1
410480991,1
410480992,1
410480993,1
410480995,1
410480997,2
410481000,1
410481004,1
410481005,1
410481006,1
410481010,1
410481011,1
410481012,1
410481013,1
410481014,1
410481015,1
410481017,1
410481018,1
410481020,1
410481027,1
410481033,1
410481038,1
410481051,1
410481054,1
410481055,1
410481057,2
410481059,1
410481060,1
410481061,1
410481062,1
410481063,1
410481065,2
410481068,1
410481072,1
410481073,1
410481074,1
410481075,1
410481076,1
410481081,1
410481082,1
410481090,1
410481091,1
410481094,1
410481096,1
410481098,1
410481099,1
410481101,1
410481102,1
410481104,1
410481106,1
410481107,1
410481111,1
410481112,1
410481115,1
410481116,1
410481118,1
410481119,1
410481120,1
410481122,1
410481123,1
410481124,1
410481125,1
410481127,1
410481128,1
410481129,1
410481130,1
410481134,1
410481137,1
410481138,1
410481139,1
410481142,1
410481146,4
410481148,4
410481152,1
410481153,1
410481156,1
410481157,1
410481164,1
410481166,1
410481167,1
410481170,1
410481171,1
410481172,1
410481173,1
410481174,1
410481175,1
410481176,1
410481177,1
410481180,1
