GLOBALEVENTID,Number Mentions
486216200,1
486216201,1
486216202,1
486216203,1
486216204,1
486216206,1
486216208,1
486216209,1
486216210,1
486216211,1
486216212,1
486216213,1
486216214,1
486216215,1
486216216,1
486216217,1
486216218,1
486216219,1
486216220,1
486216221,1
486216222,1
486216223,1
486216224,1
486216226,1
486216227,1
486216228,1
486216231,1
486216232,1
486216233,1
486216234,1
486216235,1
486216236,1
486216239,1
486216240,1
486216241,1
486216242,1
486216243,1
486216244,1
486216245,1
486216247,1
486216248,1
486216249,1
486216250,1
486216251,1
486216252,1
486216253,1
486216255,1
486216256,1
486216257,1
486216258,1
486216260,1
486216261,1
486216262,2
486216263,1
486216264,1
486216265,1
486216266,1
486216267,1
486216268,1
486216272,1
486216274,1
486216276,1
486216277,1
486216278,1
486216279,1
486216281,1
486216282,1
486216283,1
486216285,1
486216286,1
486216287,1
486216288,1
486216289,1
486216291,1
486216293,1
486216294,1
486216295,1
486216298,1
486216300,1
486216302,1
486216303,2
486216304,1
486216305,2
486216306,2
486216307,2
486216308,1
486216309,1
486216311,1
486216312,1
486216313,1
486216314,1
486216316,1
486216317,1
486216318,1
486216319,1
486216320,1
486216321,1
486216322,1
486216323,1
486216324,1
486216325,1
486216326,1
486216329,1
486216330,1
486216333,1
486216334,2
486216337,1
486216338,1
486216339,1
486216341,1
486216342,1
486216345,2
486216348,1
486216352,1
486216353,1
486216355,1
486216356,1
486216358,1
486216359,1
486216360,1
486216361,1
486216362,1
486216363,1
486216365,1
486216366,1
486216367,1
486216368,1
486216369,1
486216372,1
486216373,1
486216374,1
486216377,1
486216378,1
486216379,1
486216381,1
486216382,1
486216383,1
486216384,1
486216385,1
486216386,1
486216389,1
486216390,1
486216391,1
486216392,1
486216393,1
486216394,1
486216397,1
486216398,1
486216399,1
486216403,1
486216404,1
486216405,1
486216408,1
486216409,1
486216411,1
486216412,1
486216417,1
486216421,1
486216424,1
486216425,1
486216426,1
486216428,1
486216429,1
486216430,1
486216431,1
486216432,1
486216433,1
486216438,1
486216439,1
486216440,1
486216442,2
486216443,1
486216445,1
486216446,1
486216447,1
486216449,1
486216450,1
486216452,1
486216453,2
486216454,2
486216455,1
486216456,1
486216458,1
486216462,1
486216463,1
486216466,1
486216468,1
486216470,1
486216472,1
486216474,1
486216475,1
486216478,1
486216483,1
486216485,1
486216487,1
486216488,1
486216491,1
486216492,1
486216494,1
486216495,1
486216496,1
486216497,1
486216498,1
486216500,1
486216501,1
486216502,1
486216503,1
486216504,1
486216505,1
486216507,1
486216508,1
486216509,1
486216510,1
486216511,1
486216512,1
486216513,1
486216514,1
486216515,1
486216516,1
486216517,1
486216518,1
486216519,1
486216520,1
486216522,1
486216523,1
486216524,2
486216526,1
486216528,1
486216529,1
486216531,1
486216532,1
486216533,1
486216534,1
486216535,1
486216536,1
486216537,2
486216538,1
486216539,1
486216540,1
486216541,1
486216542,1
486216543,1
486216544,1
486216545,1
486216548,1
486216549,1
486216552,1
486216553,1
486216554,1
486216555,1
486216558,1
486216559,1
486216561,1
486216562,1
486216563,1
486216564,3
486216565,1
486216568,1
486216570,1
486216571,1
486216572,1
486216574,1
486216575,1
486216576,2
486216579,1
486216580,2
486216581,2
486216582,2
486216583,1
486216584,1
486216585,1
486216586,1
486216587,1
486216590,1
486216591,2
486216593,1
486216594,1
486216595,1
486216596,1
486216597,1
486216598,1
486216601,1
486216602,1
486216604,1
486216605,1
486216607,1
486216609,1
486216610,1
486216612,1
486216614,1
486216617,1
486216619,1
486216620,1
486216622,1
486216623,1
486216627,1
486216628,1
486216629,1
486216630,1
486216631,1
486216632,1
486216633,1
486216635,1
486216636,1
486216637,1
486216638,1
486216639,1
486216640,9
486216641,1
486216642,1
486216643,1
486216645,1
486216646,1
486216647,1
486216648,1
486216649,1
486216650,1
486216651,1
486216653,1
486216654,1
486216655,1
486216656,1
486216657,1
486216658,1
486216659,1
486216660,1
486216661,1
486216662,1
486216663,1
486216664,1
486216667,9
486216668,1
486216669,1
486216670,1
486216671,1
486216672,1
486216673,1
486216674,1
486216675,1
486216676,1
486216680,1
486216682,1
486216683,1
486216684,1
486216692,1
486216693,1
486216694,1
486216695,1
486216696,1
486216697,1
486216699,1
486216700,1
486216701,1
486216702,1
486216703,1
486216704,1
486216705,1
486216706,1
486216707,1
486216708,1
486216709,1
486216710,1
486216711,1
486216712,1
486216714,1
486216717,1
486216718,1
486216719,1
486216721,2
486216723,1
486216724,1
486216725,2
486216726,1
486216728,1
486216729,4
486216730,1
486216731,1
486216732,1
