GLOBALEVENTID,count,GoldsteinScale
561172344,1,2.8
561172810,1,6.0
561172873,1,-2.0
561173268,1,3.0
561173414,1,-2.0
561173455,1,1.9
561173679,1,7.0
561174027,1,10.0
561174080,1,-9.5
561174276,1,-9.2
561174394,1,3.4
513222734,1,3.4
513222919,1,-9.0
513223661,2,0.0
513223799,1,1.9
513223899,1,-10.0
513223955,1,-0.1
513223967,1,1.9
513224035,1,1.0
513224101,1,0.4
513224576,1,-10.0
513224804,1,-2.0
503439435,1,7.0
503440363,1,1.0
503441196,1,3.4
503441228,1,-10.0
503441283,1,1.0
531805972,1,1.9
531806425,1,3.0
531806441,1,1.0
531806690,1,-10.0
531807206,1,5.0
531807216,1,3.0
531807242,1,6.0
531807294,1,-2.0
531807416,1,2.8
531807435,1,5.0
531807870,1,6.0
531807955,2,-4.0
531808074,1,3.4
600476284,1,7.0
600476590,1,5.2
600476729,1,-9.0
600476792,1,-2.0
600477020,1,1.0
600477082,1,0.0
600477357,1,0.0
600477636,1,-2.0
600477671,1,5.2
600477756,1,5.2
600477969,1,-10.0
600477988,1,0.0
600478076,1,2.8
600478277,1,1.9
600478283,1,-2.0
600478286,1,7.0
590315015,1,1.9
590315087,1,0.0
590315182,1,-2.0
590315199,1,-2.0
590315792,1,0.0
590315989,1,-10.0
590316033,1,5.0
590316388,1,-5.0
590316609,1,-0.4
590316716,1,1.0
541683998,1,1.9
541684296,1,1.9
541684735,1,7.0
541684949,1,5.0
541684994,1,3.5
541685787,1,1.9
541685829,1,0.4
541685586,1,0.0
522433834,1,0.0
522433848,1,4.0
522433936,1,2.8
522434030,1,-2.0
522434734,1,1.0
522434854,1,2.8
522435373,1,6.0
522435390,1,-2.0
522435395,1,0.0
570644473,1,2.8
570644741,1,4.0
570644790,1,0.4
570644930,1,-10.0
570645025,1,-10.0
570645428,1,0.0
570646151,1,-10.0
570646510,1,-10.0
580273747,1,1.9
580273785,1,2.8
580273906,1,-2.0
580274573,1,7.0
580274662,1,4.0
580274717,1,3.4
551695921,1,4.0
551695923,1,1.9
551695953,1,3.4
551696039,1,7.4
551696137,1,0.0
551696218,1,3.4
551696261,1,3.4
551696513,1,7.0
551696565,1,-7.0
551696654,1,-10.0
609630358,1,-10.0
609630463,1,3.0
