GLOBALEVENTID,Number Mentions
674127809,2
674127838,4
674127875,1
674127881,1
674127913,7
674127999,1
674128007,1
674128107,1
674128136,3
674128142,1
674128242,2
674128436,1
674128567,2
674128584,1
674128942,1
674128947,1
674128974,1
674129295,1
674129301,1
674129349,3
674129464,1
674129516,1
674129774,4
674129791,3
674130045,1
674130144,1
674130149,1
674130226,2
674130228,1
674130248,1
674130251,1
674130261,1
674130274,1
674130276,3
674130279,1
674130284,1
674130309,2
674130336,1
674130368,1
674130369,4
674130423,8
674130444,1
674130591,1
674130680,1
674130746,1
674130850,1
674130976,1
674131240,1
674131257,3
674131324,1
674131347,2
674131452,1
674131467,1
674131516,1
674131599,3
674131656,1
674131698,1
674131711,2
674131724,1
674131954,1
674132024,12
674132486,1
674132727,5
674132746,1
674132898,2
674132899,1
674132966,1
674132988,1
674132999,2
674133019,2
674133043,1
674133056,1
674133072,1
674133081,2
674133086,1
674133090,1
674133100,2
674133310,1
674133323,1
674133413,1
674133415,2
674133430,1
674133548,2
674133741,1
674133750,1
674133883,1
674133889,1
674134044,1
674134133,1
674134134,1
674134250,2
674134294,1
674134327,1
674134369,1
674134395,2
674134421,3
674134427,1
674134436,2
674134439,1
674134769,1
674134894,4
674134912,1
674134985,4
674134989,1
674135034,2
674135054,1
674135098,2
674135118,2
674135139,1
674135194,1
674135215,7
674135282,1
674135313,1
674135314,1
674135318,1
674135421,2
674135702,1
674135933,1
674136022,1
674136033,2
674136079,1
674136304,1
674136329,2
674136450,1
674136569,1
674136579,1
674136718,1
674136862,1
674136874,1
674136910,1
674136913,1
674137026,5
674137090,1
674137193,1
674137290,2
674137322,1
674137433,1
674137535,1
674137547,1
674137600,1
674137632,1
674137694,1
674137830,1
674137894,2
674137903,1
674138063,1
674138099,1
674138121,1
674138171,1
674138179,2
674138208,1
674138227,1
674138408,1
674138416,1
674138553,1
674138563,1
674138566,3
674138636,2
674138758,1
674138809,1
674138832,1
674138853,1
674138948,1
674138955,1
674138976,1
674139089,1
674139204,4
674139236,1
674139304,13
674139313,3
674139452,1
674139766,1
674139819,1
674139918,1
674139927,1
674139983,2
674140009,1
674140020,2
674140037,1
674140086,2
674140125,1
674140212,1
674140258,1
674140278,1
674140365,13
674140598,3
674140796,1
674140948,4
674141035,1
674141055,2
674141147,1
674141410,1
674141449,1
674141489,1
674141577,2
674141794,1
674141829,3
674141971,1
674142016,1
674142061,1
674142078,1
674142125,1
674142139,1
674142164,1
674142192,2
674142369,1
674142441,2
674142620,1
674142630,2
674142631,2
674142636,1
674142670,1
674142679,1
674142718,1
674142751,1
674142757,1
674142821,1
674142949,1
674143080,1
674143087,2
674143204,1
674143219,1
674143287,1
674143299,1
674143318,1
674143321,1
674143335,1
674143344,1
674143345,2
674143347,1
674143348,1
