GLOBALEVENTID,Number Mentions
458888542,1
458888568,2
458888572,1
458888579,1
458888588,1
458888679,2
458888789,1
458888810,1
458888814,1
458888815,2
458888821,1
458888831,2
458888849,4
458888872,1
458888890,5
458888891,3
458888895,1
458888908,1
458888925,1
458888951,3
458888952,1
458888954,1
458889749,2
458889750,2
458889761,4
458889762,1
458889900,1
458889996,1
458890009,1
458890106,1
458890124,1
458890214,1
458890296,1
458890313,1
458890314,2
458890325,4
458890363,1
458890392,1
458890393,1
458890429,1
458890460,1
458890507,1
458890510,1
458890638,1
458890640,4
458890699,1
458890702,1
458890703,1
458890704,1
458890774,4
458890776,4
458890845,1
458890881,1
458890889,1
458890996,1
458891021,1
458891026,1
458891031,2
458891033,1
458891075,6
458891076,6
458891083,1
458891085,1
458891135,1
458891158,10
458891205,3
458891234,2
458891278,2
458891320,1
458891376,1
458891385,1
458891388,1
458891460,1
458891495,20
458891499,1
458891518,1
458891531,1
458891565,4
458891569,4
458891570,2
458891587,1
458892364,2
458892376,4
458892380,4
458892383,5
458892390,2
458892478,2
458892479,4
458892507,1
458892518,1
458892521,1
458892575,1
458892581,3
458892586,3
458892619,2
458892636,8
458892700,2
458892812,1
458892824,1
458892825,5
458892841,1
458892842,1
458892867,1
458892868,1
458892869,1
458892875,1
458892876,1
458892878,1
458892954,4
458892959,4
458893047,1
458893053,1
458893067,1
458893142,1
458893151,1
458893159,8
458893313,1
458893314,1
458893371,1
458893413,1
458893461,1
458893492,1
458893494,1
458893558,1
458893564,1
458893565,1
458893615,1
458893620,1
458893680,1
458893712,1
458893750,8
458893751,8
458893781,8
458893895,2
458893949,1
458893954,2
458893958,1
458893966,1
458893994,1
458894005,1
458894012,1
458894039,1
458894055,1
458894140,1
458895031,1
458895032,2
458895033,1
458895034,1
458895035,1
458895036,1
458895039,2
458895041,2
458895042,1
458895043,1
458895047,1
458895048,1
458895049,1
458895050,1
458895052,1
458895053,1
458895054,1
458895055,1
458895056,1
458895057,1
458895058,1
458895060,1
458895061,1
458895062,1
458895063,2
458895064,2
458895065,1
458895066,1
458895068,1
458895071,1
458895072,1
458895074,1
458895078,1
458895081,1
458895082,1
458895083,1
458895084,1
458895085,1
458895086,1
458895087,1
458895088,1
458895089,1
458895092,1
458895096,1
458895097,1
458895098,1
458895099,1
458895100,1
458895101,1
458895102,1
458895105,1
458895106,1
458895107,1
458895110,1
458895111,1
458895115,1
458895116,1
458895117,2
458895119,1
458895120,1
458895121,1
458895122,1
458895125,1
458895126,1
458895127,1
458895128,1
458895129,1
458895131,1
458895133,2
458895138,2
458895140,1
458895142,1
458895143,1
458895144,3
458895145,1
458895146,1
458895147,1
458895148,1
458895149,6
458895151,1
458895152,1
458895153,6
458895155,1
458895156,6
458895159,6
458895162,2
458895164,1
458895166,1
458895167,1
458895168,1
458895169,1
458895170,1
