GLOBALEVENTID,count,GoldsteinScale
561172595,1,-4.0
561172612,1,2.8
561172777,1,-0.4
561172839,1,-9.2
561172929,1,1.9
561172957,1,-2.0
561173024,1,1.0
561173041,1,4.0
561173207,1,-2.0
561173290,1,-2.0
561173733,1,1.9
561173931,1,0.0
561174051,1,-4.0
561174156,1,0.4
561174209,1,7.0
561174267,1,0.0
513222887,1,-2.0
513223465,1,-0.4
513223712,3,-5.0
513224328,1,-5.0
513224366,1,4.0
513224449,1,1.9
513224812,1,-7.2
513225021,1,7.0
513225126,1,4.0
513225190,1,4.5
503439479,1,-9.0
503440579,1,6.0
503440669,1,7.0
503440673,1,7.0
503440854,1,4.0
503440873,1,-0.4
503440881,1,7.0
503441033,1,-4.0
503441123,1,2.8
503441157,1,0.0
503441198,1,3.4
503441208,1,7.4
503441275,1,-5.0
503441505,1,7.0
531806047,1,1.0
531806049,1,2.8
531806070,1,-5.0
531806181,1,1.9
531806274,1,3.5
531806519,1,-5.0
531807323,1,-6.5
531807502,1,5.0
531807716,1,-0.4
531807743,1,4.0
531807780,1,7.4
531807996,1,2.8
531808145,1,3.4
600476484,1,2.8
600476566,1,3.0
600476864,1,1.9
600476909,1,4.0
600477003,1,1.0
600477338,1,1.9
600477359,1,1.9
600477664,1,7.0
600478348,1,-5.0
590314704,1,-5.0
590314815,1,-10.0
590314924,2,-0.4
590314931,1,7.0
590315123,1,2.8
590315178,1,-2.0
590315363,1,3.4
590315486,1,-2.0
590315723,3,-10.0
590315791,1,-5.0
590315926,1,7.4
590316138,1,3.0
590316153,1,-5.0
590316231,1,5.0
590316367,1,3.4
590316379,1,5.0
590316805,1,4.0
541684195,1,1.9
541684225,1,-4.0
541684350,1,2.8
541684427,1,-7.0
541685004,1,3.0
541685111,1,4.0
541685175,1,7.0
541685195,1,7.4
541685343,1,8.0
541685566,1,3.4
541685593,1,7.4
590315012,1,-2.0
590315443,1,4.0
522434037,1,-5.0
522434308,1,-5.0
522434314,1,4.0
522434352,1,2.8
522434598,1,1.9
522434672,1,-4.0
522434678,1,1.0
522434841,1,-5.0
522435107,1,1.9
522435293,1,-6.5
522435294,1,-6.5
570644768,1,-2.0
570644914,1,3.4
570645745,1,3.5
570645810,1,-2.0
570646137,3,-4.0
570646309,1,1.9
570646314,1,2.8
570646326,1,0.0
570646382,1,0.0
570646420,1,7.0
570645394,1,-2.0
580273990,1,6.0
580274052,1,5.0
580274249,1,7.0
580274447,1,7.0
580274562,1,-10.0
580274693,1,7.0
580274735,1,-10.0
580274767,1,7.0
551695952,1,2.8
551696569,1,-10.0
551696735,2,-10.0
551696761,1,-0.4
609630394,1,-2.0
609630679,1,3.0
609630803,1,4.0
609630838,1,0.0
609631221,1,-2.0
609631255,1,3.4
