GLOBALEVENTID,count,GoldsteinScale
561172523,1,1.0
561172626,1,0.0
561172726,1,1.0
561172996,2,6.0
561173189,1,7.0
561173244,1,-5.0
561173396,1,1.0
561173491,1,1.0
561173777,1,-10.0
561173879,1,-10.0
561174373,1,2.8
513222721,1,-5.0
513222758,1,-5.0
513222795,1,3.0
513222822,1,-2.0
513222959,1,4.0
513223235,1,-10.0
513223523,1,3.0
513223558,1,1.0
513224007,1,6.0
513224110,1,7.4
513224217,1,2.8
513224653,1,3.4
513224770,1,1.9
513224831,1,1.9
513225092,1,-5.0
513225237,2,2.8
503439634,1,5.2
503439811,1,0.0
503439886,1,-0.4
503440000,1,-0.4
503440073,1,1.0
503440201,1,-2.0
503440695,1,3.4
503441502,1,0.0
531805931,1,0.0
531805932,1,0.0
531806027,1,-4.0
531806184,1,1.9
531806247,2,0.0
531806362,1,-2.0
531806756,1,7.0
531806781,1,-2.0
531807207,1,0.0
531807217,1,1.9
531807443,1,2.8
531807536,1,1.9
531807709,1,-4.4
600476274,1,0.0
600476299,1,1.9
600476303,1,-2.0
600476332,1,3.4
600476654,1,0.0
600476778,1,-2.0
600476876,1,-5.0
600477633,1,-2.0
600477749,1,3.0
600477948,1,-4.0
600478013,1,-0.4
600478139,1,0.0
600478220,1,0.4
600478253,1,1.9
600478324,1,1.0
580274537,2,5.0
590315099,1,-9.0
590315297,1,1.0
590315314,1,0.0
590315356,1,0.0
590315362,1,4.0
590316030,1,4.0
590316162,1,3.0
590316300,1,0.0
590316438,1,3.4
590316505,1,0.0
590316513,1,3.4
590316717,1,0.0
541684026,1,1.9
541684176,1,4.0
541684260,1,7.0
541684313,1,-10.0
541684475,1,3.0
541684577,1,2.8
541684887,1,-5.0
541685339,1,-5.0
541685368,1,5.0
541685573,1,-5.0
541685519,1,0.0
522434114,1,7.4
522434327,1,-5.0
522434360,1,-2.0
522434402,3,3.0
522434737,1,3.0
522434799,1,-4.0
522435133,1,7.4
522435241,1,1.0
570645304,1,-2.0
570645402,1,3.0
570645974,1,-5.0
570646291,1,-5.0
580273833,1,-9.5
580274187,1,-2.0
580274215,1,8.0
580274451,1,3.4
580274734,1,0.0
551696522,1,-10.0
551696767,1,-4.4
609630548,1,7.4
609630691,1,-2.0
609630751,1,3.0
609630764,1,5.0
609630951,1,3.4
