GLOBALEVENTID,Number Mentions
541685564,1
541685565,1
541685566,1
541685569,1
541685570,1
541685571,1
541685572,1
541685573,1
541685581,1
541685582,1
541685587,1
541685589,1
541685590,2
541685591,1
541685594,1
541685595,1
541685596,1
541685597,1
541685598,1
541685600,1
541685601,1
541685604,1
541685606,2
541685607,1
541685608,1
541685612,1
541685613,1
541685615,1
541685616,1
541685618,1
541685629,1
541685631,1
541685636,1
541685637,1
541685638,1
541685639,1
541685640,1
541685641,1
541685643,1
541685644,1
541685646,1
541685647,1
541685650,1
541685653,1
541685654,7
541685655,1
541685657,1
541685659,1
541685661,1
541685663,1
541685664,1
541685666,1
541685669,1
541685670,1
541685671,1
541685678,1
541685680,1
541685684,1
541685685,1
541685689,2
541685691,1
541685694,1
541685695,1
541685696,1
541685700,1
541685703,1
541685704,1
541685710,1
541685713,1
541685715,2
541685717,1
541685718,1
541685720,1
541685721,1
541685722,1
541685724,1
541685725,1
541685727,1
541685728,1
541685729,1
541685730,1
541685734,1
541685736,1
541685737,1
541685739,1
541685741,1
541685742,1
541685743,1
541685745,1
541685748,1
541685749,1
541685750,1
541685752,1
541685754,1
541685758,1
541685759,1
541685760,1
541685761,1
541685762,1
541685765,1
541685766,1
541685767,1
541685770,1
541685771,1
541685772,1
541685774,1
541685775,1
541685776,1
541685777,1
541685779,1
541685780,1
541685781,1
541685782,1
541685784,1
541685787,1
541685788,1
541685791,1
541685794,1
541685795,1
541685797,1
541685798,1
541685802,1
541685807,1
541685812,1
541685814,1
541685820,1
541685822,1
541685829,1
541685830,1
541685831,1
541685832,1
541685841,2
541685842,1
541685845,1
541685847,1
541685848,1
541685849,1
541685852,1
541685854,1
541685855,1
541685856,1
541685857,1
541685858,1
541685863,1
541685864,1
541706348,1
541710157,1
541751751,1
541792087,1
551138079,1
551162161,1
551184354,1
551470690,1
551470696,1
551470698,1
551470756,3
551470764,5
551470824,1
551470826,1
551470854,1
551470855,1
551470916,1
551470970,1
551471030,1
551471068,3
551471071,8
551471073,1
551471076,1
551471093,6
551471095,1
551471097,1
551471100,4
551471121,9
551471309,2
551471328,1
551471423,1
551471445,1
551471566,1
551471590,1
551471665,1
551471741,1
551471762,3
551471767,1
