GLOBALEVENTID,Number Mentions
666291342,1
666291343,1
666291344,1
666291345,1
666291346,1
666291347,1
666291348,1
666291349,1
666291350,1
666291351,1
666291352,1
666291353,1
666291354,1
666291355,2
666291362,1
666291363,1
666291364,1
666291369,1
666291370,1
666291372,1
666291374,1
666291378,1
666291379,1
666291380,1
666291382,3
666291384,1
666291385,1
666291386,1
666291389,2
666291390,1
666291392,1
666291393,1
666291394,1
666291402,1
666291404,1
666291406,1
666291407,1
666291408,2
666291413,1
666291414,1
666291415,1
666291416,1
666291417,1
666291418,2
666291419,1
666291420,1
666291421,1
666291423,4
666291424,1
666291426,1
666291427,1
666291428,1
666291429,1
666291430,1
666291431,1
666291432,1
666291435,1
666291436,1
666291437,1
666291438,1
666291439,2
666291440,1
666291441,1
666291442,1
666291443,1
666291444,1
666291445,1
666291448,1
666291449,1
666291451,1
666291452,1
666291453,1
666291454,1
666291455,1
666291456,1
666291462,1
666291463,1
666291464,1
666291465,1
666291466,1
666291469,1
666291471,1
666291473,1
666291476,1
666291478,1
666291479,1
666291480,1
666291482,1
666291484,1
666291485,1
666291486,1
666291487,1
666291489,1
666291500,1
666291507,1
666291509,1
666291511,1
666291512,1
666291513,1
666291514,1
666291515,1
666291516,1
666291517,1
666291518,1
666291519,1
666291522,1
666291524,1
666291526,1
666291527,1
666291529,1
666291531,1
666291532,1
666291536,1
666291537,1
666291539,2
666291542,1
666291544,1
666291545,1
666291548,1
666291549,1
666291550,1
666291551,1
666291554,1
666291555,1
666291556,1
666291557,1
666291558,1
666291559,1
666291561,1
666291565,1
666291567,1
666291569,1
666291572,2
666291573,1
666291575,2
666291576,2
666291577,2
666291578,1
666291579,1
666291582,1
666291583,1
666291584,1
666291587,1
666291588,1
666291589,1
666291590,1
666291591,1
666291592,1
666291593,1
666291594,1
666291599,1
666291600,1
666291605,1
666291607,1
666291611,1
666291612,1
666291615,1
666291616,1
666291620,1
666291621,1
666291622,1
666291623,1
666291624,1
666291625,1
666291626,1
666291628,1
666291629,1
666291630,1
666291631,1
666291632,1
666291633,1
666291634,1
666291635,1
666291637,1
666291639,1
666291642,1
666291643,1
666291644,1
666291646,1
666291650,1
666291651,1
666291654,1
666291655,1
666291657,1
666291659,1
666291662,1
666291663,1
666291664,1
666291665,1
666291666,1
666291667,1
666291668,2
666291669,1
666291670,1
666291671,1
666291675,1
666291676,1
666291677,1
666291678,1
666291683,1
666291684,1
666291685,1
666291686,1
666291687,1
666291688,1
666291689,1
666291690,1
666291693,1
666291694,1
666291695,1
666291696,1
666291697,1
666291699,1
666291700,1
666291701,1
666291702,1
666291703,1
666291704,1
666291705,1
666291706,1
666291708,1
666291711,1
666291713,1
666291714,1
666291717,1
666291718,1
666291723,1
666291725,1
666291726,1
666291727,1
666291728,1
666291730,1
666291731,1
666291732,2
666291733,1
666291734,1
666291738,1
666291741,1
666291745,1
666291746,1
666291748,1
666291749,1
666291750,1
666291751,1
666291752,1
666291753,1
666291755,1
666291756,1
666291759,1
666291763,1
666291764,1
666291770,1
666291771,1
666291772,1
666291774,1
666291776,2
666291777,1
666291778,1
666291780,1
666291781,1
666291782,1
666291783,1
666291784,1
666291786,1
666291788,1
666291791,1
666291792,1
666291793,1
666291794,1
666291795,1
666291796,1
666291797,1
666291798,1
666291799,1
666291800,1
666291801,1
666291802,1
666291808,1
666291809,1
666291810,1
666291811,1
666291812,1
666291813,1
666291814,1
666291815,1
666291816,1
666291820,1
666291821,1
666291824,1
666291826,1
666291827,1
666291828,1
666291829,1
666291830,1
666291831,1
666291835,1
666291836,2
666291837,2
666291841,1
666291842,1
666291843,1
666291844,1
666291847,1
666291850,1
666291851,1
666291852,1
666291857,1
666291858,1
666291859,1
666291863,1
666291865,1
666291866,1
666291868,1
666291875,1
666291876,1
666291877,1
666291878,1
666291881,1
666291883,1
666291884,1
666291885,1
666291886,1
666291887,1
666291888,1
666291889,1
666291891,1
666291892,1
666291897,1
666291898,1
666291900,1
666291901,2
666291902,1
666291903,1
666291904,1
666291906,1
666291908,1
666291911,1
666291912,1
666291913,1
666291914,1
666291916,1
666291918,1
666291919,1
666291920,1
666291921,1
666291922,2
666291924,1
666291930,1
666291932,1
666291934,1
666291935,1
666291939,1
666291940,1
666291941,1
666291946,1
666291947,1
666291948,1
666291949,1
666291950,1
666291951,1
666291953,1
666291954,1
666291955,1
666291956,1
666291957,1
666291958,1
666291959,1
666291960,1
666291962,1
666291963,1
666291964,1
666291966,1
666291967,1
666291968,1
666291971,1
666291972,1
666291976,2
666291979,1
666291980,1
666291981,1
666291982,1
666291983,1
666291984,1
666291985,1
666291986,1
666291987,1
666291988,1
666291990,1
666291991,1
666291992,1
666291993,1
666291994,1
666291995,1
666291996,1
666291997,1
666291998,2
666291999,1
666292000,2
666292002,1
666292003,1
666292005,1
666292006,1
666292008,1
666292009,1
666292010,1
666292011,1
666292012,1
666292016,1
666292017,1
666292018,1
666292021,1
666292023,1
666292025,1
666292026,1
666292028,1
666292029,1
666292030,1
666292031,1
666292032,1
666292033,1
666292034,1
666292035,1
666292036,1
666292037,1
666292038,1
666292039,1
666292040,1
666292041,1
666292042,1
666292045,1
666292048,1
666292050,1
666292051,1
666292052,1
666292053,1
666292055,1
666292056,1
666292058,1
666292061,1
666292062,1
666292064,1
666292065,1
666292066,1
666292067,1
666292068,1
666292070,1
666292071,1
666292072,1
666292073,1
666292074,1
666292075,1
666292076,1
666292083,1
666292084,1
666292087,1
666292088,1
666292090,1
666292091,1
666292092,1
666292093,1
666292095,1
666292096,1
666292097,1
666292098,1
666292101,1
666292102,1
666292103,1
666292104,1
666292105,1
666292106,1
666292107,1
666292108,1
666292112,1
666292113,1
666292114,1
666292115,1
666292118,1
666292120,1
666292121,1
666292122,1
666292124,1
666292125,1
666292127,1
