GLOBALEVENTID,Number Mentions
418231529,1
418231533,3
418231534,3
418231535,1
418231539,1
418231551,3
418231586,1
418231588,1
418231672,2
418231674,2
418231785,5
418231812,1
418231923,2
418231931,1
418231933,1
418231949,1
418231968,1
418231980,1
418232104,2
418232107,1
418232109,4
418232111,4
418232160,1
418232168,1
418232242,1
418232255,1
418233133,1
418233267,1
418233274,1
418233279,2
418233282,1
418233293,1
418233295,1
418233310,12
418233343,1
418233363,8
418233389,1
418233412,1
418233500,1
418233513,3
418233527,1
418233536,1
418233537,1
418233553,1
418233558,1
418233559,2
418233564,13
418233565,1
418233629,1
418233632,1
418233634,2
418233655,1
418233664,2
418233674,2
418233700,1
418233716,2
418233718,2
418233722,1
418233725,1
418233796,2
418233855,13
418233967,1
418234113,4
418234127,2
418234152,4
418234154,4
418234189,1
418234271,1
418234288,1
418234298,4
418234333,1
418234360,1
418234384,3
418234385,1
418234388,4
418234409,1
418234452,2
418234509,1
418234512,1
418234513,1
418234573,1
418234578,1
418234582,1
418234661,1
418234662,1
418234663,1
418234669,2
418234705,1
418234725,1
418234752,1
418234781,1
418234793,1
418234836,1
418234837,1
418234838,1
418234907,4
418234918,1
418234932,6
418234973,2
418234999,2
418235012,1
418235017,1
418235038,4
418235097,1
418235989,2
418235990,1
418236037,1
418236054,1
418236055,1
418236075,1
418236178,2
418236250,1
418236256,2
418236355,1
418236415,1
418236424,2
418236428,1
418236431,1
418236465,2
418236545,1
418236558,1
418236568,2
418236587,1
418236631,2
418236652,1
418236664,1
418236687,3
418236727,1
418236735,1
418236765,1
418236780,1
418236797,1
418236848,2
418236855,1
418236906,1
418236918,3
418236969,1
418237051,1
418237055,1
418237070,1
418237108,1
418237126,1
418237128,1
418237153,2
418237155,2
418237156,1
418237157,1
418237165,1
418237167,2
418237183,2
418237192,3
418237193,3
418237195,3
418237196,1
418237197,1
418237203,1
418237299,1
418237336,1
418237363,1
418237364,1
418237481,2
418237484,2
418237487,1
418237488,1
418237574,1
418237578,1
418237605,1
418237622,1
418237628,1
418237629,1
418237659,2
418237716,2
418237717,2
418237731,2
418237744,1
418237769,1
418237777,1
418237864,1
418237925,2
418237948,1
418237996,1
418238007,2
418238017,1
418238025,1
418238036,14
418238067,1
418238068,1
418238956,1
418238957,1
418238959,1
418238962,1
418238965,1
418238966,1
418238967,1
418238968,1
418238971,1
418238972,2
418238973,1
418238974,1
418238975,2
418238977,1
418238978,1
418238979,1
418238981,1
418238983,1
418238984,1
418238986,1
418238988,1
418238990,1
418238992,1
418238993,1
418238996,1
418238998,1
418239003,1
418239004,1
418239005,1
418239006,1
418239007,1
418239008,1
418239009,1
418239010,1
418239011,1
418239012,1
418239017,1
418239018,1
418239019,1
418239020,1
418239022,1
418239023,1
418239025,1
418239026,1
418239027,1
418239028,1
418239029,1
418239031,1
418239033,1
418239034,1
418239036,1
418239037,1
418239038,1
418239039,1
418239040,1
418239041,1
418239043,1
418239044,1
418239045,1
418239046,1
418239047,1
418239048,1
418239049,1
418239050,1
418239051,1
418239052,1
418239053,1
418239055,1
418239056,1
418239057,1
418239058,1
418239059,1
418239061,2
418239062,2
418239063,1
418239064,1
418239065,1
418239066,1
418239067,1
418239069,1
418239070,1
418239073,1
418239076,1
418239077,1
418239080,1
418239081,1
418239082,1
418239085,1
418239087,1
418239089,1
418239090,1
418239091,1
418239092,1
418239094,1
418239098,1
418239099,1
418239100,1
418239101,1
418239102,1
418239103,1
418239104,1
418239105,1
418239107,1
418239108,1
418239109,1
418239110,2
418239111,1
418239112,1
418239113,2
418239114,1
418239115,2
418239116,1
418239117,1
418239118,1
418239120,1
418239121,1
418239122,1
418239123,1
418239124,1
418239125,1
418239126,1
418239127,1
418239128,1
418239130,1
418239131,1
418239132,1
418239133,1
418239134,1
418239136,1
418239137,1
418239140,1
418239141,1
418239142,1
418239143,1
418239144,1
418239148,1
418239149,1
418239150,1
418239152,3
418239153,1
418239155,1
418239160,4
418239161,4
418239162,4
418239164,1
418239165,1
418239167,1
418239168,1
418239169,1
418239170,2
418239171,1
418239172,2
418239173,1
418239174,1
418239175,1
418239176,1
418239177,1
418239181,1
418239185,1
418239186,1
418239188,1
418239190,1
418239192,1
418239196,1
418239197,1
418239198,1
418239199,1
418239201,2
418239203,1
418239206,1
418239208,1
418239211,1
418239212,1
418239213,1
418239218,1
418239219,1
418239222,1
418239223,1
418239224,1
418239230,1
418239231,3
418239234,1
418239238,1
418239239,1
418239245,1
418239250,1
418239251,1
418239254,1
418239255,1
418239265,1
418239267,1
418239272,1
418239276,1
418239277,1
418239278,1
418239279,1
418239281,1
418239282,1
418239283,1
418239286,1
418239287,1
418239288,1
418239289,1
418239291,1
418239297,1
418239298,1
418239300,1
418239304,2
418239305,1
418239306,1
418239307,1
418239308,1
418239309,1
418239310,1
418239311,1
418239313,1
418239315,1
418239316,1
418239317,1
418239318,1
418239320,1
418239321,1
418239322,1
418239325,1
418239327,1
418239328,1
418239329,1
418239330,1
418239331,1
418239332,1
418239335,1
418239336,1
418239337,1
418239343,1
418239344,1
418239345,1
418239347,1
418239352,1
418239354,1
418239355,1
418239362,1
418239365,1
418239366,1
418239367,1
418239368,1
418239373,1
418239375,1
418239376,1
418239378,1
418239382,1
418239384,1
418239385,2
418239387,1
418239388,1
418239390,2
418239391,2
418239394,1
418239395,1
418239396,1
418239397,1
418239398,1
418239399,1
418239400,1
418239401,1
418239402,1
418239403,1
418239404,1
418239406,1
418239408,1
418239409,1
418239410,1
418239411,1
418239412,1
418239413,1
418239415,1
418239418,1
418239419,1
418239421,1
418239423,1
418239424,1
418239426,1
418239429,1
418239430,1
418239432,1
418239433,1
418239434,1
418239436,1
418239437,3
418239438,1
418239440,1
418239441,1
418239442,1
418239443,1
418239444,1
418239445,1
418239446,1
418239447,1
418239448,1
418239450,1
418239454,1
418239455,1
418239456,1
418239458,1
418239460,1
418239461,1
418239462,1
418239463,1
418239464,1
418239465,1
418239466,1
418239467,1
418239468,1
418239469,1
418239470,1
418239472,1
418239473,1
418239474,1
418239475,1
418239476,2
418239480,1
418239481,1
418239483,1
418239485,1
418239486,1
418239487,1
418239488,1
418239489,1
418239490,1
418239491,1
418239492,1
418239493,1
418239494,1
418239495,1
418239498,1
418239499,1
418239500,1
418239501,1
418239502,1
418239503,1
418239504,1
418239505,1
418239506,1
418239509,1
418239510,1
418239511,1
418239512,1
418239514,3
418239515,3
418239517,1
418239518,1
418239520,1
418239521,1
418239522,1
418239525,2
418239526,1
418239527,1
418239528,1
418239529,1
418239530,1
418239534,1
418239535,1
418239539,1
418239542,1
418239543,1
418239547,1
418239548,1
418239549,1
418239550,4
418239551,1
418239552,1
418239553,1
418239554,1
418239555,1
418239556,1
418239558,2
418239559,2
418239560,1
418239561,1
418239562,1
418239563,1
418239564,1
418239565,1
418239566,1
418239569,1
418239571,1
418239578,1
418239579,1
418239580,1
418239581,1
418239582,1
418239585,1
418239586,1
418239587,1
418239588,1
418239589,1
418239596,1
418239599,3
418239601,1
418239604,1
418239605,1
418239606,1
418239607,1
418239608,1
418239609,1
418239610,1
418239611,1
418239612,1
418239614,1
418239615,1
418239616,1
418239617,1
418239619,1
418239620,1
418239622,1
418239624,1
418239625,1
418239626,1
418239629,1
418239630,1
418239636,1
418239640,1
418239647,1
418239653,1
418239655,1
418239657,1
418239665,1
418239668,1
