GLOBALEVENTID,count,GoldsteinScale
561172295,1,2.8
561172688,1,7.0
561173069,1,-5.0
561173105,1,0.0
561173260,1,0.0
561173317,1,-6.5
561173427,1,6.0
561173472,1,7.4
561173483,1,0.0
561174295,1,-4.0
513222840,1,5.2
513223003,1,-9.0
513223156,2,0.0
513223292,1,-5.0
513223440,1,3.4
513223524,1,5.0
513223597,1,4.0
513223619,1,5.2
513223747,1,1.9
513224049,5,-2.0
513224435,1,-2.0
513224583,1,3.0
513224751,1,4.0
513224896,1,8.0
513224926,1,0.4
513224945,1,5.2
513224967,1,1.0
513225058,1,-10.0
513225130,1,1.0
513225140,1,-4.4
513225225,1,7.4
503439557,1,3.0
503439657,1,4.0
503439816,1,0.0
503439829,1,6.4
503439891,1,-0.4
503439928,1,4.0
503440099,1,0.0
503440429,1,-9.5
503440628,1,-2.0
503440866,1,2.8
503441231,1,-10.0
503441353,1,2.8
503441404,1,0.4
531805952,1,1.9
531806499,1,-0.4
531806676,1,-5.0
531806945,1,3.0
531807262,1,0.0
531807762,1,5.0
531807852,1,0.0
531807938,1,-4.4
531808003,1,0.4
531808151,1,-2.0
600476429,1,1.9
600476635,1,3.0
600476854,1,3.4
600477190,1,0.0
600477273,1,7.0
600477274,1,7.0
600477320,1,0.0
600477545,1,1.9
600477627,1,-2.0
600477652,1,8.0
600477708,1,4.0
600478267,1,-10.0
600478416,1,-5.0
590314958,1,7.0
590315009,1,-2.0
590315172,1,3.0
590315437,1,1.9
590315869,1,1.0
590316304,1,0.0
541684203,1,1.9
541684531,1,3.4
541684718,1,-4.0
541684725,1,-0.4
541685298,1,-4.0
541685734,1,-5.0
522433866,1,1.0
522434489,1,-9.5
522434567,1,7.0
522434863,1,-2.0
522434917,1,-2.0
570644412,1,-10.0
570644524,1,7.0
570644810,1,7.0
570644916,2,7.0
570644955,1,0.0
570645024,1,-0.4
570645129,1,6.4
570645271,1,0.0
570645273,1,6.0
570645334,1,3.5
570645522,1,3.4
570645700,1,4.0
570646286,1,7.0
570646301,1,1.9
570646386,1,2.8
570646534,1,-10.0
570645686,1,0.0
570646376,1,1.9
580274087,2,-9.5
580274090,1,3.8
580274318,1,0.0
580274570,2,-9.5
580274691,1,0.0
580274755,1,1.0
551696367,1,1.0
551696642,1,7.0
551696689,1,7.0
551696703,1,4.0
609630447,1,-5.0
609630637,1,0.0
609630935,1,0.0
609630969,1,1.0
609631282,1,3.4
