ActionGeo_CountryCode,media_coverage,media_attention
SC,2,0.005258452963138245
PF,2,0.005258452963138245
FG,2,0.005258452963138245
KY,2,0.005258452963138245
PY,2,0.005258452963138245
GZ,2,0.005258452963138245
MR,2,0.005258452963138245
AI,2,0.005258452963138245
AQ,2,0.005258452963138245
KM,2,0.005258452963138245
PW,2,0.005258452963138245
