ActionGeo_CountryCode,media_coverage,media_attention
SB,3,0.007887679444707368
RE,3,0.007887679444707368
BM,3,0.007887679444707368
UZ,3,0.007887679444707368
MG,3,0.007887679444707368
DM,3,0.007887679444707368
TM,3,0.007887679444707368
BT,3,0.007887679444707368
IM,3,0.007887679444707368
