ActionGeo_CountryCode,media_coverage,media_attention
LA,10,0.026292264815691222
LC,10,0.026292264815691222
TD,10,0.026292264815691222
BA,10,0.026292264815691222
LO,10,0.026292264815691222
UY,10,0.026292264815691222
AO,10,0.026292264815691222
