ActionGeo_CountryCode,media_coverage,media_attention
CI,4,0.01051690592627649
YI,4,0.01051690592627649
EE,4,0.01051690592627649
TO,4,0.01051690592627649
VI,4,0.01051690592627649
GU,4,0.01051690592627649
RS,4,0.01051690592627649
LS,4,0.01051690592627649
VC,4,0.01051690592627649
EH,4,0.01051690592627649
