ActionGeo_CountryCode,media_coverage,media_attention
GG,20,0.052584529631382444
CR,20,0.052584529631382444
DA,20,0.052584529631382444
BG,20,0.052584529631382444
OM,20,0.052584529631382444
IS,20,0.052584529631382444
