ActionGeo_CountryCode,media_coverage,media_attention
AW,5,0.013146132407845611
GI,5,0.013146132407845611
AG,5,0.013146132407845611
MV,5,0.013146132407845611
FM,5,0.013146132407845611
KG,5,0.013146132407845611
ER,5,0.013146132407845611
