ActionGeo_CountryCode,MentionTimeDate,count
PL,201610,2
MY,201610,1
MD,201605,4
MY,201601,1
NG,201601,1
CE,201604,8
KE,201603,5
MY,201608,6
MX,201602,31
MI,201607,1
AY,201609,1
