ActionGeo_CountryCode,MentionTimeDate,count
PK,201610,12
GR,201601,6
PM,201603,2
CU,201608,1
TU,201602,32
SF,201607,6
KN,201607,21
DA,201607,1
EK,201609,1
LE,201612,11
