ActionGeo_CountryCode,MentionTimeDate,count
PL,201611,1
NR,201611,1
AU,201601,6
ID,201608,4
BL,201602,1
US,201607,558
PM,201607,4
SF,201609,4
NZ,201606,1
AN,201606,1
