MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,03,BN,1
201709,02,HA,1
201709,02,PO,1
201511,02,RO,1
201608,02,IZ,1
201611,02,ZI,3
201611,02,UK,6
201610,01,CD,1
201705,02,SA,1
201704,03,JM,1
201609,02,IT,4
201702,01,CA,2
201612,03,NZ,1
201504,01,SA,4
201602,19,TD,2
201606,19,US,20
201601,18,CH,2
201503,19,MX,1
201605,19,SA,2
201508,18,IN,2
