MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,03,IR,8
201601,01,SY,10
201511,01,SN,2
201608,03,IS,7
201611,03,IT,2
201610,02,TH,2
201610,01,MX,1
201704,03,US,70
201707,03,IZ,3
201512,02,IN,3
201510,01,EZ,1
201702,01,SA,1
201612,01,SP,1
201708,03,AE,4
201701,19,NI,2
201511,19,AF,1
201708,19,SF,1
