MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,01,MI,6
201602,01,KS,2
201708,01,AF,1
201709,03,CH,5
201602,01,BR,4
201511,02,FR,10
201607,01,SA,2
201607,01,LE,1
201607,03,TU,9
201611,02,CH,4
201611,01,MX,4
201607,03,GR,2
201705,03,UK,8
201706,01,NI,4
201503,01,CA,8
201506,01,HA,2
201609,01,KU,4
201508,02,UK,6
201509,02,GM,2
201510,03,RS,1
201602,19,SY,22
201602,18,US,8
201608,19,SL,1
201705,19,JO,1
201508,19,ID,1
201509,19,IN,4
