MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201604,03,SA,3
201608,01,PK,11
201608,01,GZ,3
201611,03,EI,1
201601,02,FI,1
201601,03,IN,4
201601,01,CS,2
201610,02,EG,7
201707,01,CD,1
201503,02,MX,1
201503,01,MN,2
201605,01,FR,2
201512,01,MG,2
201606,01,GR,1
201602,19,BG,1
201608,18,UP,2
201601,18,TS,1
201705,19,AS,6
201512,19,EG,2
201603,19,AU,1
201510,19,,1
201504,19,PM,1
