MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201701,03,SZ,8
201607,02,CH,4
201607,01,ET,1
201611,02,UG,1
201601,01,NZ,2
201706,01,FR,2
201503,01,KG,1
201503,02,JA,1
201506,02,AF,1
201603,01,,2
201505,02,YM,1
201702,01,CI,2
201606,03,IN,1
201703,03,CH,3
201602,18,IR,1
201604,19,JO,1
201604,19,NI,3
201607,19,LE,1
201608,19,SA,12
201506,19,AS,5
