MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201604,01,GM,2
201607,03,GG,4
201608,02,UK,1
201706,02,FJ,2
201706,02,AF,1
201503,01,QA,2
201704,01,IT,3
201605,03,GM,3
201506,03,FR,1
201508,02,ZI,9
201507,02,,1
201707,19,LH,3
201504,18,GM,1
