MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,02,AM,1
201709,01,SZ,1
201701,01,BF,2
201604,01,CI,3
201708,03,,2
201607,02,GM,1
201611,02,CA,10
201601,01,ET,1
201610,01,IN,4
201707,02,PL,2
201706,02,KE,6
201512,03,NI,1
201512,01,SF,1
201603,01,PK,1
201506,02,UK,6
201508,03,IR,1
201606,03,AE,1
201703,01,CW,1
201504,01,IN,5
201709,19,US,60
201709,19,IN,3
201709,18,ZI,1
201601,18,IZ,1
201706,19,CU,1
