MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,01,JE,1
201709,02,KS,2
201604,02,RS,1
201701,02,,2
201608,03,CU,6
201706,01,IC,1
201704,01,GH,2
201603,02,HA,2
201603,03,SY,2
201609,01,NH,2
201609,01,PK,2
201509,01,SP,3
201612,01,ID,1
201708,01,NL,1
201511,19,US,75
201503,19,NG,2
