MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,03,KZ,2
201602,01,ET,1
201511,02,,3
201707,01,US,143
201503,02,UK,1
201512,03,UP,1
201603,01,SY,1
201506,01,BO,3
201509,01,US,109
201505,02,NZ,2
201703,03,TU,2
201608,19,WS,2
201603,18,EG,2
201507,19,IR,1
