MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,01,RS,3
201602,01,ES,1
201709,02,HR,2
201511,03,UK,2
201511,01,IZ,4
201608,01,EG,5
201605,01,LE,2
201512,03,TU,3
201506,03,LU,1
201509,03,CU,7
201606,01,AS,10
201701,19,TO,3
201607,19,SY,1
201609,19,WE,1
