MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,01,VE,3
201701,01,CU,7
201701,02,IZ,1
201608,03,EG,2
201611,01,US,157
201705,01,ID,1
201705,03,KS,14
201606,03,US,12
201605,02,SA,2
201512,02,SF,2
201603,01,GH,3
201603,01,EG,4
201509,01,CA,2
201505,01,SY,2
201505,03,,4
201702,01,KN,2
201612,01,NI,8
201703,01,,1
201504,02,RP,1
201607,18,US,31
201608,19,CO,3
201706,18,UK,2
201706,19,NZ,1
201703,19,IN,7
