MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,02,SY,7
201602,03,JE,5
201701,01,KZ,1
201611,02,US,88
201607,02,,1
201601,03,PK,15
201601,03,MX,1
201610,03,FR,1
201601,03,AF,1
201605,01,CT,1
201512,03,FR,2
201603,03,SP,1
201612,03,RS,4
201612,01,AR,2
201708,03,PK,5
201511,19,NO,8
201707,18,PK,4
201503,19,YI,7
201505,19,,1
201510,18,JA,2
201606,19,UG,1
201606,19,AF,2
201708,18,US,3
