MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,03,KN,1
201511,02,NZ,1
201607,01,TU,11
201705,01,SY,5
201707,01,FJ,2
201601,03,,6
201704,01,UK,6
201605,02,LY,3
201506,02,US,53
201510,02,IZ,1
201703,02,JO,3
201504,03,BR,1
201601,18,US,5
201707,19,NI,4
201512,19,CH,1
201612,18,AS,3
