MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,02,CA,5
201610,01,FJ,1
201611,03,US,79
201610,01,IZ,8
201610,02,KZ,1
201707,01,IR,5
201603,01,SN,1
201506,03,GA,2
201509,02,JA,1
201509,01,DA,2
201510,02,LI,1
201504,03,NL,1
201708,02,CH,9
201708,01,LY,2
201709,19,AS,4
201709,19,,4
201511,19,LE,5
201706,19,KN,2
201603,19,SA,1
201507,19,,3
201510,18,US,6
201504,19,GM,4
